"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","slope","folded_aspect","tpi","tri","roughness","flowdir"
"275",865,1221,1500,1909,2056,1745,0.119976532707539,0.2312040700961,0.179938407391113,1.27266666666667,0.156355455568054,40.8708000000001,3653.1361,1376.8993,0,1191,0.0708370506763458,43.3704478740692,-0.125,1.625,5,1
"276",896,1221,1389,1711,1828,1649,0.103870967741935,0.242032471437162,0.155781325592646,1.23182145428366,0.136462542741685,-52.7070999999999,3391.1452,1215.352,30,1204,0.0542733334004879,44.4332708120346,-0.25,1.25,4,128
"277",1012,1290,1446,1546,1370,1259,0.0334224598930481,0.094948727687049,0.050125313283208,1.06915629322268,-0.0269886363636364,-193.5844,3147.3983,1150.8675,30,1172,0.100011833012104,44.1558459997177,-1.125,2.125,8,128
"278",1422,1881,2208,2513,2498,2467,0.0646049565769964,0.149597802628997,0.0968971725087366,1.13813405797101,0.0616234594135147,-208.5343,5083.5722,1703.4854,35,1238,0.00589248817414045,39.5022130012512,-0.125,0.125,1,64
"279",1101,1474,1873,2413,2635,2303,0.125991600559963,0.25025488923904,0.188965356351336,1.2883075280299,0.169032830523514,67.2860999999999,4611.3269,1684.692,0,1274,0.0889353379607201,39.6347641944885,-1,2.25,8,32
"280",1101,1474,1873,2413,2635,2303,0.125991600559963,0.25025488923904,0.188965356351336,1.2883075280299,0.169032830523514,67.2860999999999,4611.3269,1684.692,35,1274,0.0889353379607201,39.6347641944885,-1,2.25,8,32
"281",1451,1914,2208,2480,2683,2534,0.0580204778156997,0.140307438357578,0.0870214354271089,1.1231884057971,0.0971171539562462,-258.3389,5157.4971,1790.7887,5,1234,0.0300372242927551,40.8756136894226,0.125,0.625,2,16
"282",1172,1642,1901,2349,2662,2470,0.105411764705882,0.22553362867499,0.158099047170921,1.2356654392425,0.166776243699321,-80.2284,4721.3063,1635.7212,50,1240,0.0333209969103336,41.8584072589874,0,0.75,2,4
"283",1502,2086,2488,3178,3764,3512,0.121779032827391,0.252119263373283,0.182652430953852,1.27733118971061,0.204094689699296,-40.1435999999997,6357.7656,2163.542,0,1303,0.0186317432671785,42.3220548629761,-0.5,0.5,1,8
"284",2111,2838,3327,3776,3742,3513,0.0632127270167535,0.14197179535825,0.0948124164144436,1.13495641719267,0.0587070306974112,-289.0547,7594.9988,2674.6996,0,1296,0.0166651234030724,40.2876110076904,-0.375,0.375,1,64
"285",1071,1435,1704,2050,2363,2241,0.0921683537559936,0.203889216263995,0.138234119057131,1.20305164319249,0.162035898696828,-112.8374,4187.9764,1418.3317,35,1281,0.0131753943860531,42.1801578998566,0.25,0.25,1,4
"286",1335,1745,2071,2251,2111,1981,0.04164738546969,0.0964526845997214,0.0624638519375361,1.08691453404153,0.00956480153036825,-226.4838,4550.3317,1622.5043,45,1237,0.0526559092104435,43.1074531078339,-0.25,1.25,4,2
"287",1053,1372,1706,2116,2384,2010,0.10727367870225,0.230052743799798,0.160889470241988,1.24032825322392,0.165770171149144,-7.36830000000003,4150.4601,1571.5837,0,1250,0.0710800811648369,39.0755853652954,0.375,1.625,6,64
"288",942,1262,1590,2113,2749,2303,0.14123683499865,0.284920461974286,0.211826650465776,1.32893081761006,0.267112237842821,53.9916,4197.748,1578.8201,0,1207,0.0377128832042217,40.3982682228088,-0.625,1.125,3,16
"289",1213,1567,1868,2245,2611,2432,0.0916605883783127,0.21634339492712,0.137474170414489,1.20182012847966,0.165885242241572,-126.4674,4595.8782,1583.5446,40,1246,0.0377128832042217,41.747750043869,-0.125,0.875,3,4
"290",1221,1639,1982,2411,2794,2529,0.0976553608012748,0.2083940542116,0.146466370775009,1.21644803229062,0.17001675041876,-86.4798,4865.2327,1725.4635,25,1292,0.0333209969103336,41.8584072589874,0,0.75,2,4
"291",962,1437,1731,2345,3047,2628,0.150637880274779,0.278230922602864,0.225929105850607,1.35470826112074,0.275429049811637,69.1563000000001,4653.6213,1699.8129,30,1515,0.0377128832042217,41.747750043869,-0.125,0.875,3,4
"292",962,1437,1731,2345,3047,2628,0.150637880274779,0.278230922602864,0.225929105850607,1.35470826112074,0.275429049811637,69.1563000000001,4653.6213,1699.8129,10,1515,0.0377128832042217,41.747750043869,-0.125,0.875,3,4
"293",1219,1673,1981,2310,2816,2529,0.0766721044045677,0.162726283509744,0.114994757077945,1.1660777385159,0.174067125286637,-175.44,4827.2976,1730.8355,15,1264,0.0555331110954285,40.06081199646,0.625,1.375,4,32
"294",1088,1501,1757,2177,2770,2496,0.106761565836299,0.230263157894737,0.160121997712543,1.2390438247012,0.223768500110448,-96.2717,4506.9535,1590.1149,15,1217,0.0503035522997379,41.4317798614502,0.625,1.125,4,8
"295",960,1297,1532,1912,2219,2039,0.110336817653891,0.243277848911652,0.165481201916098,1.24804177545692,0.183151159690749,-51.6686999999999,3842.1739,1336.9892,35,1279,0.0605933144688606,38.9951143264771,-0.125,1.375,4,64
"296",892,1192,1448,1778,2104,1942,0.102293862368258,0.218427323272438,0.153417015341702,1.22790055248619,0.184684684684685,-62.116,3603.0264,1247.1986,35,1299,0.0614426583051682,39.2107558250427,-0.25,1.5,5,32
"297",956,1261,1587,2044,2563,2235,0.125860644450565,0.259836251989993,0.18876497315159,1.28796471329553,0.235180722891566,8.51910000000021,4085.1555,1482.0794,10,1324,0.0588575042784214,39.5022130012512,-0.375,1.375,5,32
"298",1277,1746,2011,2212,2289,2107,0.0475964953824296,0.106880782728916,0.0713862909908843,1.09995027349577,0.0646511627906977,-237.0143,4567.9892,1640.2242,0,1239,0.0372505597770214,40.7512588500977,-0.375,0.875,3,16
"299",841,1192,1363,1978,2450,2138,0.18407662376534,0.399402519807767,0.276073619631902,1.4512105649303,0.285077366902701,118.5259,3813.7023,1366.8563,30,1398,0.0416425801813602,41.2149062156677,0,1,3,16
"300",952,1332,1649,2523,3059,2411,0.209491850431448,0.413982569154983,0.314200119832235,1.53001819284415,0.299490229396771,313.5302,4618.586,1821.9467,0,1406,0.0883539170026779,39.5687808990479,0.5,2,7,64
"301",952,1332,1649,2523,3059,2411,0.209491850431448,0.413982569154983,0.314200119832235,1.53001819284415,0.299490229396771,313.5302,4618.586,1821.9467,0,1406,0.0883539170026779,39.5687808990479,0.5,2,7,64
"302",952,1332,1649,2523,3059,2411,0.209491850431448,0.413982569154983,0.314200119832235,1.53001819284415,0.299490229396771,313.5302,4618.586,1821.9467,0,1406,0.0883539170026779,39.5687808990479,0.5,2,7,64
"303",828,1161,1252,2120,2549,2180,0.257413997627521,0.633946830265849,0.386063750926612,1.69329073482428,0.341225993159695,290.8107,3858.9626,1390.1059,40,1843,0.320434600114822,42.7505412101746,-4.25,7.5,29,1
"304",801,1192,1366,2193,2788,2515,0.232368642877213,0.471762692527096,0.34850400337126,1.60541727672035,0.342320654790563,239.7211,4123.0333,1400.5314,35,1620,0.133570894598961,43.3048486709595,0.125,3.125,9,1
"305",757,1018,1338,2223,3014,2674,0.248525695029486,0.483659416329653,0.3727362066545,1.66143497757848,0.385110294117647,310.5139,4150.6708,1416.7589,0,1759,0.107912488281727,43.0344125032425,0,2.5,9,1
"306",1110,1610,1980,2603,3494,3170,0.135937159066114,0.252881961357363,0.203883495145631,1.31464646464646,0.27658019729631,0.374800000000221,5305.9219,1830.9236,25,1771,0.0633797720074654,41.4535155296326,-0.375,1.375,5,4
"307",1131,1641,1924,2406,3247,2817,0.111316397228637,0.220352930419676,0.166955316937998,1.25051975051975,0.255849932314833,-89.5236000000001,5020.6112,1836.6167,35,1343,0.0294542610645294,40.4295082092285,0.125,0.625,2,16
"308",1125,1501,1811,2241,2811,2557,0.106120434353406,0.230168076223102,0.15916101172116,1.23743787962452,0.216356555603635,-86.8427999999998,4607.9413,1608.8725,20,1244,0.0799764767289162,39.8007116317749,-0.5,2,8,32
"309",1446,2079,2341,2739,3638,3632,0.0783464566929134,0.167480222184817,0.117508119279598,1.17001281503631,0.216925907342365,-322.6069,5998.4551,1885.7237,20,1228,0.0300372242927551,40.8756136894226,0.125,0.625,2,4
"310",1047,1440,1814,2339,2900,2652,0.126414640019263,0.244345154984641,0.189599133261105,1.28941565600882,0.230377598642342,5.46910000000008,4674.2432,1613.1771,25,1750,0.0448462851345539,39.0973210334778,-1.125,1.375,6,128
"311",958,1438,1728,2405,3152,2718,0.163803532542947,0.302826981570943,0.245675577597678,1.39178240740741,0.291803278688525,105.6428,4739.5377,1725.0044,30,1624,0.079110786318779,43.4817867279053,-0.25,1.75,5,1
"312",1106,1609,2063,2901,3450,2977,0.168815471394037,0.299928418038654,0.253197703696243,1.40620455647116,0.251587157627426,224.8567,5463.4264,1991.8006,25,1547,0.0212427191436291,38.914210319519,-0.75,0.75,2,32
"313",1178,1741,2257,3034,3588,3173,0.146853146853147,0.250904159132007,0.220258905792308,1.34426229508197,0.227715996578272,157.6727,5804.7925,2076.3112,20,1476,0.0448462851345539,44.6194936335087,-0.5,1,3,64
"314",1211,1776,2175,2769,3475,3174,0.120145631067961,0.220408163265306,0.18020022246941,1.27310344827586,0.230088495575221,-27.6020999999998,5593.5832,1939.2281,20,1391,0.00589248817414045,39.5022130012512,0.125,0.125,1,32
"315",1257,1810,2202,2804,3430,3110,0.120255693168198,0.228393656574854,0.180365524817737,1.27338782924614,0.218039772727273,-20.8468999999996,5623.3293,1969.9735,25,1390,8.88178419700125e-16,40.2876110076904,0,0,0,64
"316",1337,1945,2424,2969,3749,3467,0.101056925644354,0.181994256328057,0.151571335867248,1.22483498349835,0.2146444192451,-101.8106,6095.0383,2093.9625,15,1380,0.00589248817414045,44.2146018147469,-0.375,0.375,1,16
"317",959,1364,1699,2274,2973,2786,0.144726906619683,0.272434378849616,0.217063042657607,1.33843437316068,0.272688356164384,26.7690999999999,4577.4869,1516.8347,30,1464,0.0300372242927551,42.4464099407196,0.5,0.75,3,2
"318",1339,1937,2307,2832,3494,3203,0.102159953298307,0.197889182058048,0.153225021889289,1.22756827048114,0.204619893121876,-112.8028,5808.3768,2022.0021,40,1208,0.0300372242927551,42.4464099407196,0.5,0.75,3,2
"319",1344,1803,2002,2203,2396,2229,0.0478002378121284,0.12149419729207,0.0716918321245987,1.1003996003996,0.0895861755343338,-284.1479,4656.7628,1647.9224,35,1248,0.0471055805683136,42.6438055038452,0,1,4,2
"320",1085,1635,1948,2503,3199,2977,0.124691080656032,0.229168387150054,0.187015612714815,1.28490759753593,0.243054206333787,-38.4275999999998,5099.5167,1726.4489,25,1369,0.0300372242927551,40.8756136894226,0.5,0.75,3,8
"321",1231,1804,2143,2536,2718,2425,0.0839923060483009,0.159432048681542,0.125974997328774,1.18338777414839,0.118288418020983,-99.7604999999999,5048.888,1840.8002,40,1340,0.0377128832042217,43.3185464143753,-0.75,1.25,3,1
"322",1383,2046,2342,2871,3569,3404,0.101477076539421,0.201862168968938,0.152201016591541,1.22587532023911,0.207579089832516,-165.9357,5974.1324,1990.7447,40,1379,0.0166651234030724,41.8584072589874,0.375,0.375,1,4
"323",1179,1707,1893,2370,2716,2423,0.111893033075299,0.24403970121764,0.167819866307025,1.25198098256735,0.178563679756997,-72.2457999999997,4763.4458,1715.4087,0,1481,0.0947302356362343,40.0213589668274,-1.25,2.25,7,16
"324",985,1291,1695,2138,2624,2325,0.115575267414558,0.225033018388703,0.173340289552628,1.26135693215339,0.215096087057189,3.76040000000017,4256.9622,1524.0767,40,1414,0.16443757712841,41.3610646724701,-1,4,12,8
"325",1486,2242,2779,3128,4247,3948,0.0590824445573049,0.100773850773851,0.0886161658908168,1.12558474271321,0.208938229433533,-327.7836,6802.705,2339.2412,25,1210,0.0300372242927551,42.4464099407196,-0.5,0.75,3,2
"326",1486,2242,2779,3128,4247,3948,0.0590824445573049,0.100773850773851,0.0886161658908168,1.12558474271321,0.208938229433533,-327.7836,6802.705,2339.2412,10,1210,0.0300372242927551,42.4464099407196,-0.5,0.75,3,2
"327",1009,1329,1558,1875,2192,2068,0.0923390620448587,0.216737317106523,0.138488422892093,1.20346598202824,0.169066666666667,-114.9494,3856.8548,1311.075,25,1373,0.0235658623278141,42.6438055038452,-0.25,0.5,2,2
"328",1074,1534,1837,2505,3085,2849,0.153846153846154,0.305134295633108,0.230742659758204,1.36363636363636,0.253555465258025,66.6489999999999,4930.0134,1672.1837,25,1511,0.112105131149292,43.3921835422516,-1.125,2.875,8,2
"329",1651,2159,2599,2975,3228,3179,0.0674560459275206,0.151919191919192,0.101174993272939,1.1446710273182,0.107945769692809,-252.5118,6119.1975,2023.6909,0,1536,0.0131753943860531,42.1801578998566,-0.25,0.25,1,1
"330",1068,1471,1757,2407,3155,2915,0.156099903938521,0.328947368421053,0.234121743306519,1.36994877632328,0.284609120521173,37.5009000000001,4839.2062,1626.1478,20,1463,0.0294542610645294,39.5022130012512,-0.625,0.875,3,32
"331",1139,1706,2147,2739,3524,3404,0.12116250511666,0.20905431174518,0.181725161158293,1.27573358174197,0.242814318462352,-39.5804999999999,5585.354,1802.1879,0,1308,0.0333209969103336,43.4292036294937,0,0.75,2,1
"332",938,1394,1750,2137,2600,2358,0.0995626447131464,0.172675352489738,0.149324758842444,1.22114285714286,0.195402298850575,-50.4488,4320.0977,1523.82,25,1402,0.150912865996361,41.6932587623596,-0.125,3.625,10,4
"333",858,1168,1343,2353,2089,1688,0.273268398268398,0.634900678903696,0.409847152712025,1.75204765450484,0.217365967365967,495.1822,3795.0243,1445.3208,15,1501,0.13280713558197,43.3667848110199,-8.875,8.875,24,2
"334",646,961,1144,2315,2430,1782,0.338537149465163,0.675317185697809,0.507732331261743,2.0236013986014,0.35982092893117,642.0095,3662.0753,1503.6811,0,1512,0.122007139027119,44.8292647898197,-4.125,4.375,10,64
"335",722,965,1258,1982,2153,1651,0.223456790123457,0.43974732750243,0.335133467057553,1.57551669316375,0.262386396951041,326.9367,3434.3595,1380.6678,0,1365,0.12032113224268,43.394734621048,-3.75,3.75,9,128
"336",722,965,1258,1982,2153,1651,0.223456790123457,0.43974732750243,0.335133467057553,1.57551669316375,0.262386396951041,326.9367,3434.3595,1380.6678,0,1365,0.12032113224268,43.394734621048,-3.75,3.75,9,128
"337",897,1256,1473,1843,2011,1811,0.111580217129071,0.233910734606145,0.167345092718227,1.25118805159538,0.154420206659013,-22.7600999999998,3622.5631,1295.1386,25,1183,0.0503035522997379,43.0025762319565,0.375,1.125,4,1
"338",1220,1636,1949,2306,2903,2589,0.0839012925969448,0.183982683982684,0.125837151921043,1.18317085684967,0.196619950535862,-161.2158,4833.1409,1735.3835,30,1307,0.00589248817414045,39.5022130012512,0.125,0.125,1,32
"339",1220,1636,1949,2306,2903,2589,0.0839012925969448,0.183982683982684,0.125837151921043,1.18317085684967,0.196619950535862,-161.2158,4833.1409,1735.3835,0,1307,0.00589248817414045,39.5022130012512,0.125,0.125,1,32
"340",1071,1610,2123,3470,3573,2789,0.240836760236009,0.411851036507063,0.361222847948512,1.63447951012718,0.254564606741573,679.5767,5811.6274,2298.7738,0,1527,0.115700326859951,43.682877779007,0.25,2.75,8,1
"341",816,1204,1538,2379,2863,2626,0.214705131478172,0.38310860058309,0.322016592214422,1.54681404421326,0.301067939104749,280.7174,4381.8761,1469.667,35,1610,0.0956312716007233,43.4726545810699,-0.125,2.125,6,1
"342",1108,1568,1865,2272,2580,2295,0.0983804689388446,0.197457791577722,0.147552870090634,1.21823056300268,0.160854893138358,-67.1955999999999,4547.4505,1646.4071,20,1386,0.0166651234030724,40.2876110076904,-0.375,0.375,1,64
"343",989,1403,1868,2206,2535,2166,0.0829651448208149,0.140892038349312,0.124432445698859,1.18094218415418,0.151487622075857,-36.8462,4374.5317,1647.9014,15,1473,0.187966421246529,40.7904543876648,0.375,4.375,16,16
"344",1002,1436,1924,2738,3429,3011,0.174603174603175,0.300679669030733,0.261876675603217,1.42307692307692,0.281150756585092,224.5366,5201.1537,1849.3981,25,1422,0.0647275745868683,39.5022130012512,-0.375,1.375,5,32
"345",1002,1436,1924,2738,3429,3011,0.174603174603175,0.300679669030733,0.261876675603217,1.42307692307692,0.281150756585092,224.5366,5201.1537,1849.3981,0,1422,0.0647275745868683,39.5022130012512,-0.375,1.375,5,32
"346",1169,1671,2145,2803,3635,3141,0.132983023443816,0.238181423296894,0.199454380115186,1.30675990675991,0.257785467128028,55.3318000000002,5586.6751,2041.8539,0,1347,0.0718041583895683,44.8253277987242,0.75,1.75,5,64
"347",1086,1574,2036,2770,3519,3141,0.152725759467332,0.268196433791289,0.229064808072402,1.36051080550098,0.266966696669667,123.5364,5413.9903,1901.6141,0,1374,0.081890270113945,44.5817756652832,0.375,1.875,6,64
"348",689,1004,1257,1877,2007,1774,0.197830248883216,0.364491475602587,0.296698037964588,1.49323786793954,0.229779411764706,220.5409,3365.7174,1195.9547,10,1776,0.249184906482697,40.3367519378662,-0.75,5.75,19,16
"349",527,757,833,1677,1893,1514,0.336254980079681,0.774738388103543,0.504282015534754,2.01320528211285,0.388848129126926,404.1136,2785.389,1058.7738,35,2190,0.316635936498642,40.4151206016541,-0.625,7.875,21,16
"350",876,1232,1560,2041,2992,2815,0.133574007220217,0.248861754966887,0.200333194502291,1.30833333333333,0.314586994727592,-43.3241999999999,4307.7098,1402.5003,30,1527,0.0416425801813602,38.7168145179749,0.125,0.875,3,64
"351",840,1211,1519,2226,2694,2314,0.188785046728972,0.350624876016663,0.283139767721266,1.46543778801843,0.278898647044861,207.8709,4166.7078,1517.1351,10,1675,0.343735635280609,42.0695006847382,-2.25,9,25,4
"352",1212,1587,1827,2392,2902,2708,0.133917990045034,0.331184056271981,0.200853181656594,1.30925013683634,0.227320786635652,-34.8490999999999,4820.2054,1627.7149,20,1596,0.137076154351234,42.2950344085693,-0.375,3.375,11,4
"353",996,1378,1662,2339,2616,2263,0.169207698075481,0.349545642296572,0.253779832562789,1.40734055354994,0.223001402524544,162.3116,4375.7712,1596.2397,20,1424,0.0506463386118412,43.2640550136566,0.5,1.25,3,1
"354",1620,2205,2532,2929,3343,3038,0.072697308185314,0.166192230408573,0.109035979126614,1.15679304897314,0.138042553191489,-243.5645,6072.0253,2168.3011,45,1456,0.0263462159782648,40.6093616485596,0,0.5,2,16
"355",1503,1997,2360,2724,3062,2935,0.0715971675845791,0.162138084632517,0.107385190284197,1.15423728813559,0.129472519365548,-229.2418,5637.4272,1908.2215,45,1513,8.88178419700125e-16,40.2876110076904,0,0,0,128
"356",1003,1364,1648,2083,2271,1980,0.116590726346824,0.244409484211709,0.174862655768458,1.26395631067961,0.158969124776729,9.63250000000005,4043.724,1486.5593,30,1231,0.0605933144688606,43.1509040594101,-0.75,1.5,5,2
"357",803,1027,1398,2052,2596,2015,0.189565217391304,0.370035079778205,0.284306622228663,1.46781115879828,0.299949924887331,230.4328,3816.4328,1529.4737,20,1372,0.0529833734035492,41.0730092525482,-1.125,1.625,5,8
"358",812,1093,1424,1951,1927,1589,0.156148148148148,0.299024058102587,0.234187527773663,1.37008426966292,0.1501044464339,178.8281,3494.9892,1339.9836,30,1347,0.0947302356362343,44.0902468562126,-1.125,2.625,9,128
"359",1042,1299,1622,1952,1997,1688,0.0923335198656967,0.213178294573643,0.138480906420478,1.20345252774353,0.103619784470848,-27.3128999999998,3782.25,1437.6031,10,1237,0.205395385622978,40.9311122894287,-0.125,4.875,18,8
"360",896,1232,1511,1952,2021,1688,0.127346231591106,0.256454989532449,0.19099177132958,1.29185969556585,0.144394110985277,69.7504,3670.7448,1401.3656,70,1254,0.275756448507309,40.5254468917847,-2.125,6.875,20,16
"361",1052,1476,1857,2234,2634,2326,0.0921535076998289,0.171769637324585,0.138213369180007,1.20301561658589,0.173012692050768,-62.9806,4495.53,1635.3256,20,1384,0.0474716164171696,40.5538630485535,0.25,1.25,4,8
"362",1052,1476,1857,2234,2634,2326,0.0921535076998289,0.171769637324585,0.138213369180007,1.20301561658589,0.173012692050768,-62.9806,4495.53,1635.3256,5,1384,0.0474716164171696,40.5538630485535,0.25,1.25,4,8
"363",900,1229,1484,2232,2702,2225,0.201291711517761,0.426259402780944,0.301896946051392,1.50404312668464,0.290969899665552,228.0827,4152.5633,1572.5772,0,1358,0.0428721718490124,40.7947096824646,0.25,1,4,8
"364",801,1123,1484,2029,2700,2256,0.15513805863934,0.276565513041713,0.232673971822969,1.36725067385445,0.290630975143403,108.1688,3978.235,1495.3788,0,1419,0.0784551426768303,40.8462104797363,-0.5,2,7,8
"365",839,1028,1344,1991,2602,2152,0.19400299850075,0.429786103361233,0.29096087543097,1.48139880952381,0.318803852002027,182.7807,3792.7792,1424.7259,10,1468,0.0705931782722473,41.0730092525482,0.25,1.5,6,8
"366",742,995,1231,1923,2300,1921,0.219403931515536,0.461949265687583,0.32905373276272,1.5621445978879,0.302747097139621,242.7369,3510.2366,1304.686,0,1622,0.133570894598961,43.3048486709595,0.375,3.125,9,1
"367",1001,1381,1713,2256,2714,2410,0.136810279667423,0.270014917951268,0.205189570474871,1.3169877408056,0.226112491529252,48.3624000000002,4423.0315,1576.49,25,1541,0.110262058675289,40.6331667900085,-1,2.5,10,16
"368",1007,1342,1572,1890,2209,1954,0.0918544194107452,0.210847367723114,0.137761732851986,1.20229007633588,0.168473948690823,-96.8033,3857.2533,1401.5859,20,1464,0.0186317432671785,41.3947596549988,0.5,0.5,1,16
"369",1178,1628,1950,2372,2916,2592,0.0976399814900509,0.201412752959145,0.146443030653557,1.21641025641026,0.198520345252774,-100.7486,4864.429,1750.2894,30,1535,0.0727582350373268,41.3179879188538,0.125,1.625,6,8
"370",696,1033,1119,2558,1908,1396,0.391351645363068,0.887614113002714,0.586947654656696,2.28596961572833,0.260654112983152,874.6859,3575.9556,1431.3207,0,1629,0.0300372242927551,42.4464099407196,-0.5,0.75,3,2
"371",745,1032,1289,1822,2000,1756,0.171327547412408,0.335684595037158,0.25695002410413,1.41349883630721,0.216175129218607,146.8135,3368.5697,1210.7689,20,1544,0.0605933144688606,43.1509040594101,0.5,1.5,5,2
"372",750,1034,1375,2023,2461,2050,0.190700412007063,0.348462034846204,0.286008533176401,1.47127272727273,0.28310740354536,220.1896,3745.0479,1404.1992,10,1564,0.141687870025635,41.7412986755371,0.375,3.375,10,8
"373",817,1096,1400,1887,2069,1886,0.148159415880742,0.292633096983536,0.222205323193916,1.34785714285714,0.192850965696166,95.2887,3560.018,1238.3089,25,1449,0.0294542610645294,41.7165102958679,0.125,0.625,2,4
"374",822,1071,1207,1824,1817,1593,0.203563180468492,0.531529979324604,0.30529440870856,1.51118475559238,0.201719576719577,189.0563,3261.6603,1170.9856,45,1718,0.00589248817414045,41.0730092525482,-0.125,0.125,1,32
"375",1004,1412,1743,2462,2860,2317,0.170986920332937,0.333426080504545,0.256449887052669,1.41250717154332,0.242667825331306,201.3816,4595.5633,1781.1733,35,1450,0.0395079031586647,43.1074531078339,0,1,3,2
"376",798,1128,1312,1984,2042,1687,0.203883495145631,0.433884297520661,0.305778856362809,1.51219512195122,0.217650566487776,238.5208,3522.2539,1335.5347,15,1513,0.129442989826202,42.7344653606415,1.125,3.125,11,2
"377",798,1128,1312,1984,2042,1687,0.203883495145631,0.433884297520661,0.305778856362809,1.51219512195122,0.217650566487776,238.5208,3522.2539,1335.5347,25,1513,0.129442989826202,42.7344653606415,1.125,3.125,11,2
"378",1058,1412,1714,2158,2371,2053,0.114669421487603,0.24622892635315,0.171981923821821,1.25904317386231,0.160832313341493,3.73459999999994,4202.4867,1553.8851,25,1448,0.0186317432671785,44.5363523960114,0.5,0.5,1,64
"379",723,962,1119,1625,2005,1826,0.184402332361516,0.433590402742074,0.276553106212425,1.45218945487042,0.283610755441741,87.4121,3145.6464,1072.4331,30,1438,8.88178419700125e-16,40.2876110076904,0,0,0,32
"380",723,962,1119,1625,2005,1826,0.184402332361516,0.433590402742074,0.276553106212425,1.45218945487042,0.283610755441741,87.4121,3145.6464,1072.4331,10,1438,8.88178419700125e-16,40.2876110076904,0,0,0,32
"381",761,1041,1265,1961,2350,1956,0.215747055176689,0.452594615684744,0.323570432357043,1.5501976284585,0.300138312586445,235.0692,3597.523,1343.8336,20,1898,0.0912231877446175,42.9044079780579,0.375,2.125,7,1
"382",675,956,1110,2005,2005,1579,0.287319422150883,0.62092410156792,0.430909966297545,1.80630630630631,0.287319422150883,438.6747,3289.6475,1278.381,20,1878,0.441623359918594,40.6763005256653,-2.375,11.125,36,16
"383",1054,1423,1715,2028,2338,2217,0.0836227624899813,0.177276846397825,0.125417390142914,1.18250728862974,0.153713298791019,-126.1595,4159.6227,1412.923,30,1481,0.0131753943860531,39.9658603668213,0.25,0.25,1,16
"384",889,1218,1437,2260,2088,1701,0.222612929402218,0.488079705847468,0.333874239350913,1.57272094641614,0.18468085106383,354.0163,3823.3634,1462.1146,35,1512,0.0343457013368607,44.7550213336945,0.25,0.75,3,128
"385",927,1289,1577,1897,2452,2218,0.0921128382268279,0.181508791832104,0.138149374010649,1.20291693088142,0.217175477786051,-104.0734,3962.365,1395.1296,40,1486,0.0212427191436291,40.4850068092346,0.25,0.5,2,16
"386",926,1295,1606,1963,2747,2249,0.100028019052956,0.191729323308271,0.150021011346127,1.22229140722291,0.262118079485412,-71.9326999999999,4117.863,1597.666,20,1652,0.0708370506763458,39.4190716743469,-2.25,2.5,6,16
"387",1370,1994,2460,2883,3087,2991,0.0791690061763054,0.143506581625729,0.118742397305137,1.1719512195122,0.113034072471606,-138.2628,5776.2366,1942.5949,0,1385,0.0166651234030724,40.2876110076904,0.375,0.375,1,16
"388",1613,2368,2573,2821,3137,2769,0.0459770114942529,0.100608519269777,0.0689591250347576,1.09638554216867,0.0987740805604203,-355.5173,5972.7111,2220.6544,25,1387,0.166158869862556,42.3220548629761,0.25,3.5,13,4
"389",1003,1431,1720,2661,3141,2578,0.214791143574526,0.430900265592087,0.322149948647723,1.54709302325581,0.292326681752726,327.8556,4852.6926,1841.3714,0,1710,0.0242908541113138,42.8887841701508,0.375,0.625,2,1
"390",907,1432,1749,2859,3323,2643,0.240885416666667,0.423567122033122,0.361288922642942,1.63464837049743,0.310331230283912,476.5033,5035.0133,1963.2672,0,1646,0.0166651234030724,43.4292036294937,0.375,0.375,1,1
"391",1194,1694,2105,2724,3321,3029,0.128183889003935,0.241796875,0.192255927114608,1.29406175771971,0.224106155547365,17.9830000000003,5410.0089,1877.0015,25,1422,0.0372505597770214,42.3220548629761,-0.375,0.875,3,4
"392",788,1150,1381,2395,2501,1865,0.26853813559322,0.531223805532272,0.402753872633391,1.73425054308472,0.288511076764554,500.5644,3987.8142,1630.2383,0,1461,0.0176758281886578,44.2146018147469,-0.625,0.625,1,64
"393",1844,2470,2877,3247,3226,3187,0.0604180274330503,0.138473053892216,0.0906196424197894,1.12860618700035,0.0571849909880387,-293.475,6598.8812,2215.9675,35,1460,0.160413801670074,41.256119966507,-1.375,3.625,12,16
"394",1064,1625,2020,2625,2933,2770,0.130247578040904,0.223544191545965,0.195350339037778,1.29950495049505,0.184332727639814,58.9799,5070.1109,1710.9643,30,1466,8.88178419700125e-16,40.2876110076904,0,0,0,32
"395",2127,2881,3328,3750,3921,3391,0.0596213619666572,0.135839824888946,0.0894257257893621,1.12680288461538,0.0818043868119741,-307.2016,7629.5958,2876.4169,0,1468,0.36271870136261,44.6643614470959,1.375,8.875,31,128
"396",1153,1666,2027,2532,2781,2550,0.11076990568107,0.2087639520463,0.166136637789231,1.2491366551554,0.156821963394343,-12.3588999999999,4957.6661,1740.3479,25,1338,0.0353406183421612,39.5022130012512,-0.25,0.75,4,64
"397",1633,2371,2880,3218,3481,3450,0.0554280091833388,0.102405623220021,0.0831351971796343,1.11736111111111,0.094481999685584,-294.2286,6639.8489,2198.5074,10,1375,0.0506463386118412,40.122462272644,-0.5,1.25,3,16
