"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","slope","folded_aspect","tpi","tri","roughness","flowdir"
"1527",1288,1749,2129,2438,3222,3112,0.067659294941975,0.139113992436521,0.101477832512315,1.1451385627055,0.204260885815735,-263.5369,5289.3344,1734.8503,0,1370,0.0186317432671785,42.9655561447144,-0.5,0.5,1,2
"1528",1057,1347,1625,2073,2737,2392,0.121146565711195,0.287437443859874,0.181695281871029,1.27569230769231,0.254928931682714,-50.3052,4269.7034,1541.5648,30,1592,0.194449961185455,41.7524230480194,-1.125,4.625,14,4
"1529",1149,1510,1763,2040,3268,3306,0.0728372337628188,0.173060102461577,0.109241488103063,1.15711854792967,0.299145299145299,-337.3519,4789.9389,1417.9885,5,1422,0.0471055805683136,39.5022130012512,0,1,4,32
"1530",1220,1646,2045,2607,3431,3082,0.120808254514187,0.245286312849162,0.181192907039226,1.27481662591687,0.253104455807159,-43.5893999999999,5341.6185,1873.3462,15,1445,0.0428721718490124,42.9221050739288,0.25,1,4,2
"1531",1283,1746,1958,2272,2970,2720,0.0742316784869976,0.178469932931681,0.111334357640941,1.16036772216547,0.205357142857143,-252.6895,4928.3021,1722.5435,20,1318,0.0249947942793369,41.8584072589874,0.125,0.625,2,4
"1532",1018,1372,1536,1906,2533,2134,0.107495642068565,0.26519495412844,0.161220043572985,1.24088541666667,0.245023347259769,-102.5204,4003.9454,1509.931,30,1608,0.0941853746771812,41.1354279518127,-7.25,7.25,15,8
"1533",1268,1788,1960,2437,2945,2589,0.10848305662952,0.254372866894198,0.162706083001706,1.24336734693878,0.200815494393476,-113.164,5000.5532,1820.4935,20,1625,0.187525436282158,42.0127260684967,0.875,4.375,19,2
"1534",1765,2390,2675,3117,3958,3580,0.0763121546961326,0.186324930444313,0.114458351316357,1.16523364485981,0.193426805367104,-318.4939,6682.4444,2372.0441,0,1255,0.0377128832042217,40.176953792572,-0.125,0.875,3,16
"1535",1726,2387,2729,3116,3889,3707,0.0662104362703165,0.147800183318057,0.0993071593533487,1.14181018688164,0.175279540646721,-357.212099999999,6710.1773,2262.255,20,1272,0.0395079031586647,39.9658603668213,0.25,1,3,32
"1536",1593,2121,2509,3017,3705,3383,0.0919290626131017,0.207363866438077,0.137881118248439,1.20247110402551,0.192468619246862,-184.1512,6261.9399,2192.9835,25,1583,0.0705931782722473,41.0730092525482,0.5,1.75,6,8
"1537",1772,2278,2537,3154,3813,3619,0.108416798453699,0.303223904069196,0.162610911007643,1.24320063066614,0.200944881889764,-196.244399999999,6545.9991,2190.2075,0,1275,0.0242908541113138,42.8887841701508,-0.375,0.625,2,2
"1538",1687,2310,2677,3152,3995,3780,0.0814891061931721,0.180952380952381,0.122223175229436,1.17743742995891,0.197541966426859,-285.5479,6712.0621,2262.6207,0,1304,0.0166651234030724,43.4292036294937,-0.375,0.375,1,128
"1539",1420,2028,2303,3010,3436,3087,0.133069828722003,0.286049522576469,0.199585960289828,1.30699088145897,0.197421153511065,8.62760000000026,5917.9091,2101.4667,20,1311,0.00589248817414045,42.6438055038452,-0.125,0.125,1,128
"1540",1474,2033,2364,2949,3510,3287,0.110107284020328,0.240582332620497,0.165145384398231,1.24746192893401,0.195097037793667,-108.8747,5998.8742,2041.5614,25,1416,0.0166651234030724,41.8584072589874,0.375,0.375,1,4
"1541",1106,1579,1822,2378,3390,2988,0.132380952380952,0.277113237639553,0.198547791929532,1.30515916575192,0.300844205679202,-64.6415,5001.359,1780.0573,25,1363,0.0300372242927551,39.304817199707,0.5,0.75,3,32
"1542",949,1340,1767,2647,3092,2402,0.199365654734934,0.358744394618834,0.299014610941216,1.49801924165252,0.272689853879399,353.2987,4765.9076,1907.7961,0,1421,0.0600203424692154,39.6996083259583,-0.375,1.375,5,32
"1543",1022,1383,1687,2547,2931,2304,0.203117619272556,0.42957042957043,0.304640453418349,1.50978067575578,0.269380684278909,303.6857,4624.2331,1828.3215,0,1664,0.120885848999023,40.6744866371155,-0.625,2.875,9,16
"1544",1261,1784,2192,2716,3440,2895,0.106764466177669,0.204320361849801,0.160130386064989,1.23905109489051,0.221590909090909,-48.0057000000001,5510.9004,2085.8652,5,1404,0.0358276851475239,44.3797504901886,0.75,1,3,64
"1545",1194,1608,2019,2512,3344,2859,0.108806003089826,0.217295486600846,0.163190996358822,1.24418028727093,0.247063210889428,-59.0826,5173.0687,1918.6577,20,1305,0.0499583967030048,43.4292036294937,-0.375,1.125,3,1
"1546",1388,1963,2449,3083,3646,3091,0.114605929139552,0.215119435396308,0.171893357433348,1.2588811759902,0.196390484003281,17.4698999999999,6073.4294,2284.73,10,1477,0.0816798806190491,43.1718800067902,0.375,1.875,6,1
"1547",1060,1475,1848,2475,3455,2854,0.145038167938931,0.279212682579266,0.217532092055048,1.33928571428571,0.303036017348671,55.6289000000001,5008.2139,1907.2165,0,1325,0.0333209969103336,44.9999999999999,0,0.75,2,64
"1548",1048,1381,1627,2111,2905,2594,0.1294810058855,0.301444942700548,0.194195532967768,1.29748002458513,0.281994704324801,-58.4374999999999,4403.9263,1545.7693,20,1323,0.0600203424692154,39.6996083259583,0.375,1.375,5,32
"1549",1067,1382,1684,2177,2905,2463,0.127687127687128,0.288000934688632,0.191505891492943,1.29275534441805,0.266071039442144,-18.5423000000001,4447.4319,1654.7996,20,1349,0.0474716164171696,40.0213589668274,0.625,1.125,3,16
"1550",940,1204,1398,1878,2470,2008,0.146520146520147,0.373018340068387,0.219746680909507,1.34334763948498,0.277145811789038,21.4064000000002,3777.1506,1460.346,0,1336,0.0448462851345539,39.9071044921875,-0.5,1,3,16
"1551",1223,1717,2105,2644,3506,3217,0.113497578437566,0.220811142974191,0.170228445099484,1.25605700712589,0.249688112635894,-83.8171999999997,5480.6594,1880.8731,25,1377,0.0372505597770214,42.9655561447144,-0.625,0.875,3,2
"1552",1155,1618,1906,2408,2971,2494,0.116365322206769,0.242161119150989,0.174527755243945,1.26337880377754,0.218371949969243,-29.7673,4846.5467,1836.9347,5,1411,0.0424662828445435,40.0902156829834,0,1,4,32
"1553",1392,2097,2412,2672,3223,3145,0.0511408339889851,0.0969425801640567,0.076703707345855,1.1077943615257,0.143921916592724,-336.9171,5753.8609,1914.0642,0,1386,0.0166651234030724,40.2876110076904,0.375,0.375,1,16
"1554",1260,1748,2041,2501,3444,3267,0.101276970497578,0.217063042657607,0.151898734177215,1.22537971582558,0.255788514129444,-187.694,5375.8046,1772.9145,25,1446,0.0186317432671785,39.8239636421204,0.5,0.5,1,64
"1555",1210,1645,2015,2537,3333,3010,0.114674868189807,0.235008103727715,0.171993410214168,1.2590570719603,0.246447270007479,-72.0908999999999,5235.2039,1829.6511,35,1450,0.0333209969103336,44.9999999999999,0,0.75,2,64
"1556",1355,1887,2156,2736,3403,3175,0.118560915780867,0.263134016876871,0.177823198773633,1.26901669758813,0.224320921028962,-98.9626,5617.4528,1905.4291,40,1394,0.0166651234030724,43.4292036294937,0.375,0.375,1,1
"1557",1504,2060,2467,2937,3474,3177,0.0869726128793486,0.181888544891641,0.130446849847349,1.19051479529793,0.169500084160916,-165.7444,6029.6584,2120.6983,40,1378,0.0166651234030724,40.2876110076904,-0.375,0.375,1,64
"1558",942,1277,1659,2384,2547,2080,0.17932228543161,0.343667045885476,0.268950166934586,1.43701024713683,0.211126961483595,263.0979,4283.22,1645.2023,0,1484,0.0294542610645294,44.8581029474735,-0.625,0.625,2,64
"1559",942,1277,1659,2384,2547,2080,0.17932228543161,0.343667045885476,0.268950166934586,1.43701024713683,0.211126961483595,263.0979,4283.22,1645.2023,10,1484,0.0294542610645294,44.8581029474735,-0.625,0.625,2,64
"1560",1439,1901,2255,2652,3171,2833,0.0809048298349297,0.184120211483165,0.121344880285278,1.17605321507761,0.168816807961666,-182.5102,5495.659,1979.2533,25,1428,0.0506463386118412,40.4527597427368,0.75,1.25,4,32
"1561",1665,2244,2479,2918,3631,3389,0.0813414860107467,0.206860804825181,0.122000926354794,1.17708753529649,0.188543371522095,-295.052899999999,6232.6492,2140.9934,20,1312,0.0186317432671785,43.8928512334824,0.5,0.5,1,1
"1562",1352,1795,2055,2584,3214,2962,0.114033196809657,0.27696335078534,0.171031361138054,1.25742092457421,0.219965837919909,-112.6395,5327.4332,1832.6707,30,1352,0.0235658623278141,41.0730092525482,0.25,0.5,2,16
"1563",1503,2106,2506,3017,3467,3060,0.0925221799746515,0.188380151883802,0.13877070697927,1.20391061452514,0.160890674702829,-117.3573,6086.9206,2221.5243,30,1383,0.0294542610645294,44.8581029474735,0.125,0.625,2,64
"1564",1308,1788,2021,2379,3093,2761,0.0813636363636364,0.190587734241908,0.122031587319623,1.17714002968827,0.209620649198279,-220.567,5094.9706,1827.0845,25,1362,0.0235658623278141,44.2146018147469,-0.25,0.5,2,128
"1565",1221,1681,1962,2409,3342,3084,0.102264927934111,0.222410190068664,0.15337984673453,1.22782874617737,0.260180995475113,-170.183,5169.5118,1761.3482,20,1291,0.0166651234030724,41.8584072589874,-0.375,0.375,1,16
"1566",1237,1647,1989,2476,3090,2790,0.109070548712206,0.237167624427778,0.163587504198858,1.24484665661136,0.216774955699941,-80.8249999999998,5065.5899,1782.1294,0,1299,0.0358276851475239,42.4786567687988,-0.25,0.75,3,4
"1567",1272,1681,1961,2541,3043,2757,0.128831630386495,0.304110738255034,0.193225985563576,1.29576746557879,0.216227018385292,-25.8324999999998,5086.4442,1779.9502,30,1281,1.77635683940025e-15,43.4292036294937,0,0,0,64
"1568",1552,1935,2142,2554,3173,2933,0.0877342419080068,0.273427130342448,0.131587352283615,1.19234360410831,0.193979303857008,-246.7261,5437.8539,1879.2816,25,1308,0.0424662828445435,40.4850068092346,0.125,1.125,4,8
"1569",1775,2250,2596,2987,3932,3653,0.0700340318825004,0.186137294106446,0.105041640548043,1.15061633281972,0.204656862745098,-355.433299999999,6516.6923,2236.546,5,1340,0.0242908541113138,39.2572340965271,-0.375,0.625,2,32
"1570",1638,2178,2425,2953,3678,3324,0.0981777612495351,0.252922015711822,0.147252951566422,1.21773195876289,0.205308864492872,-208.2774,6189.6675,2187.3292,25,1469,0.0526559092104435,39.9658603668213,0.25,1.25,4,16
"1571",1406,1928,2193,2582,3373,3092,0.0814659685863874,0.187163202463433,0.122186158517433,1.17738258093935,0.21200143729788,-247.2318,5548.4604,1932.5382,15,1316,0.0605933144688606,42.1367070674896,-0.5,1.5,5,2
"1572",1171,1650,1910,2415,2821,2438,0.116763005780347,0.247864925885933,0.175124263090972,1.26439790575916,0.192559712534348,-29.7008999999999,4809.5926,1778.3829,20,1311,0.0372505597770214,41.3947596549988,0.375,0.875,3,8
"1573",1374,1824,2194,2683,3052,2504,0.100266557309822,0.220548439473209,0.150384418247053,1.2228805834093,0.163553183377812,-48.1234000000001,5321.5193,2067.658,0,1314,0.0600203424692154,40.8756136894226,0.375,1.375,5,8
"1574",1337,1787,2050,2679,2978,2598,0.133009092831465,0.317516405855628,0.199492546780844,1.30682926829268,0.184566428003182,22.5044000000002,5215.2642,1905.9194,75,1310,0.0727582350373268,42.3988268375397,0.125,1.625,6,2
"1575",1623,2170,2589,3114,3647,3417,0.0920568122041031,0.202655755423454,0.138073113000789,1.20278099652375,0.169660038486209,-170.1553,6378.0338,2183.8638,0,1300,8.88178419700125e-16,40.2876110076904,0,0,0,128
"1576",1106,1475,1738,2078,2817,2467,0.0890985324947589,0.201804368471035,0.133630289532294,1.19562715765247,0.236882546652031,-156.8563,4440.4927,1613.4572,35,1398,0.0294542610645294,42.6438055038452,-0.375,0.625,3,2
"1577",1205,1612,1848,2508,2929,2530,0.151515151515152,0.361881785283474,0.22724664294732,1.35714285714286,0.226292652292234,66.7123,4874.8077,1784.6679,15,1280,0.0176758281886578,39.5022130012512,-0.375,0.375,1,64
"1578",1123,1544,1765,2345,2701,2271,0.141119221411192,0.321258446881577,0.211653083566476,1.328611898017,0.209583519928348,47.9621000000001,4559.4783,1719.6596,25,1311,1.77635683940025e-15,43.4292036294937,0,0,0,16
"1579",1089,1509,1964,2578,3504,3085,0.13518273888155,0.247760471309822,0.202751788662631,1.31262729124236,0.281638624725677,32.5504000000001,5219.9934,1859.6343,0,1319,0.0263462159782648,43.7509542703629,0,0.5,2,1
"1580",1089,1509,1964,2578,3504,3085,0.13518273888155,0.247760471309822,0.202751788662631,1.31262729124236,0.281638624725677,32.5504000000001,5219.9934,1859.6343,25,1320,0.0242908541113138,43.969623208046,0.375,0.625,2,1
"1581",1085,1645,1761,3071,2765,2234,0.271109271523179,0.595400418143805,0.406621831350233,1.74389551391255,0.22182942996023,609.3622,5019.7702,1919.52,10,1335,0,43.4292036294937,0,0,0,128
"1582",1085,1645,1761,3071,2765,2234,0.271109271523179,0.595400418143805,0.406621831350233,1.74389551391255,0.22182942996023,609.3622,5019.7702,1919.52,0,1335,0,43.4292036294937,0,0,0,128
"1583",1250,1754,2103,2639,3431,2918,0.113032475748629,0.227774944756077,0.169530838165525,1.25487398953875,0.239971087820744,-58.3384,5405.2951,2019.398,0,1333,0.0235658623278141,39.5022130012512,-0.25,0.5,2,32
"1584",1388,1819,2187,2541,3640,3604,0.0748730964467005,0.168443090978302,0.112297768848472,1.16186556927298,0.249356444139351,-317.1947,5673.9327,1770.4851,0,1305,0.0176758281886578,42.6438055038452,-0.375,0.375,1,128
"1585",1488,1996,2276,2680,3461,3285,0.0815173527037934,0.195093683600541,0.122263694139009,1.17750439367311,0.206553948056476,-270.576,5767.5375,1932.2209,25,1296,1.77635683940025e-15,43.4292036294937,0,0,0,64
"1586",1364,1793,2053,2583,3351,3125,0.114322691975841,0.283604452054795,0.171465545131026,1.25815879201169,0.24019245003701,-137.3489,5407.712,1825.5302,35,1466,0.0764539241790771,44.6093929708004,-0.75,1.75,5,64
"1587",1228,1653,1997,2383,3167,2929,0.0881278538812785,0.187160589604344,0.132176692158429,1.19328993490235,0.226568551510457,-178.9469,5073.3404,1738.207,0,1418,0.0300372242927551,39.304817199707,-0.5,0.75,3,32
"1588",1276,1756,2110,2617,3511,3191,0.107256187856992,0.222056762438683,0.160867265996827,1.24028436018957,0.249243906778153,-123.4516,5490.539,1906.9581,40,1337,0.0235658623278141,44.2146018147469,0.25,0.5,2,64
"1589",1242,1651,1910,2316,3121,2929,0.0960719356365357,0.227476467951591,0.144090855317639,1.21256544502618,0.240707612800636,-190.9087,4974.4751,1669.269,35,1302,0.0263462159782648,43.7509542703629,0,0.5,2,1
"1590",1226,1651,1968,2383,3121,2896,0.0953803723282004,0.207624574744847,0.143054119269218,1.21087398373984,0.226567105521713,-158.9913,5034.1103,1717.5961,0,1303,0.0166651234030724,43.4292036294937,0.375,0.375,1,1
"1591",1240,1616,1825,2149,2545,2341,0.081529944640161,0.213157894736842,0.122279532016606,1.17753424657534,0.164759725400458,-186.471,4501.326,1576.3293,35,1289,0.0242908541113138,40.8280305862427,0.375,0.625,2,16
"1592",1392,1930,2337,2884,3098,2701,0.104769201302432,0.211458172259162,0.15713875323183,1.23406076166025,0.140018399264029,-20.3294,5623.3983,2077.0059,25,1278,8.88178419700125e-16,43.4292036294937,0,0,0,128
"1593",1171,1651,1968,2884,2984,2440,0.18878812860676,0.387446070552407,0.283153013910356,1.46544715447154,0.205169628432956,313.5294,5162.6823,1981.0512,0,1275,0.00589248817414045,44.2146018147469,-0.125,0.125,1,64
"1594",1542,2033,2306,2581,2867,2503,0.0562717413546143,0.141664949515763,0.0843989769820972,1.11925411968777,0.108447709259617,-270.1121,5388.0302,2008.3724,35,1272,8.88178419700125e-16,40.2876110076904,0,0,0,1
"1595",1552,1969,2252,2450,2707,2406,0.0421097405359422,0.114503816793893,0.0631578947368421,1.08792184724689,0.0917523694293204,-317.0497,5186.1022,1908.4821,25,1514,0.181502908468246,41.9038305282593,1,4.5,13,2
"1596",1345,1791,1995,2348,2545,2274,0.0812802210453604,0.208554885974241,0.121906296765281,1.17694235588972,0.121145374449339,-168.8188,4788.2663,1740.3892,40,1383,0.0825181677937508,41.1443166732788,0.375,1.875,6,4
"1597",588,884,799,4173,2016,1163,0.678600160901046,1.8505923650724,1.01779788838612,5.22277847309136,0.432326820603908,2407.9128,4222.4198,1771.8173,0,1277,0,43.4292036294937,0,0,0,64
"1598",588,884,799,4173,2016,1163,0.678600160901046,1.8505923650724,1.01779788838612,5.22277847309136,0.432326820603908,2407.9128,4222.4198,1771.8173,0,1277,0,43.4292036294937,0,0,0,64
"1599",1262,1756,1966,2414,3073,2796,0.102283105022831,0.23598820058997,0.153407145303048,1.22787385554425,0.219686445723358,-154.3104,5063.7912,1772.6928,35,1280,8.88178419700125e-16,43.4292036294937,0,0,0,64
"1600",1094,1477,1797,2314,3187,2828,0.125760155679883,0.2642068683565,0.188617292958774,1.28770172509738,0.278892455858748,-49.3496999999999,4805.6782,1700.6907,30,1335,0.0542733334004879,43.5059756040573,0.125,1.125,4,1
"1601",1094,1477,1797,2314,3187,2828,0.125760155679883,0.2642068683565,0.188617292958774,1.28770172509738,0.278892455858748,-49.3496999999999,4805.6782,1700.6907,30,1335,0.0542733334004879,43.5059756040573,0.125,1.125,4,1
"1602",1376,1858,2135,2546,3393,3219,0.0878017517624439,0.203990470518166,0.131688561358539,1.19250585480094,0.227568740955137,-241.0168,5496.0147,1829.7439,30,1298,0.0212427191436291,44.8026044368744,-0.25,0.5,2,128
"1603",1176,1615,1852,2246,3025,2794,0.0961444607125427,0.217008151575237,0.144199097230694,1.21274298056156,0.240516711092885,-177.6415,4812.7154,1647.8987,30,1346,0.0416425801813602,44.3564988970757,0.125,0.875,4,128
"1604",1523,2132,2415,2811,3552,3348,0.0757749712973594,0.168381665107577,0.113651583277528,1.1639751552795,0.190548014077426,-288.1851,6026.1648,2048.2561,25,1307,0.0186317432671785,42.9655561447144,-0.5,0.5,1,4
"1605",1076,1517,1797,2478,2953,2400,0.159298245614035,0.327971489115777,0.238919424628698,1.37896494156928,0.243368421052632,134.3177,4741.1152,1836.5541,25,1446,0.0533088147640228,41.1836664676666,-0.375,1.375,4,8
"1606",943,1379,1599,2345,2931,2563,0.189148073022312,0.383153569594248,0.28368614526556,1.46654158849281,0.294039735099338,163.0568,4501.4985,1607.3051,30,1900,0.203307032585144,42.103385925293,-2.75,5.25,16,4
"1607",1173,1614,1935,2244,2999,2791,0.0739411342426418,0.152743450321305,0.110898432826893,1.15968992248062,0.215646534252128,-218.9903,4847.5744,1657.167,35,1321,0.0353406183421612,41.0730092525482,0,0.75,2,4
"1608",1382,1796,2029,2320,2827,2542,0.06691193377788,0.176150121065375,0.100356362800322,1.14342040413997,0.164332784184514,-253.8634,4950.4284,1776.8568,35,1277,0.0235658623278141,44.2146018147469,0.25,0.5,2,1
"1609",1459,1757,1970,2353,2641,2246,0.0885958824890123,0.296302026922482,0.132878454955476,1.19441624365482,0.145521578833225,-157.1354,4810.0218,1812.5936,5,1271,0.0242908541113138,42.8887841701508,-0.625,0.625,2,128
"1610",1311,1731,2001,2687,3195,2736,0.146331058020478,0.352771778257739,0.219473179055135,1.34282858570715,0.229792147806005,53.0758,5263.765,1943.2442,0,1517,0.0963458865880966,40.1579084396362,0.25,2.25,6,16
"1611",1527,1939,2229,2854,3655,3292,0.122958882549675,0.327122369936146,0.184420182944821,1.28039479587259,0.242352141400408,-100.387,5887.9529,2062.846,20,1522,0.0715636238455772,39.6673617362976,0.375,1.625,5,32
"1612",1386,1769,1976,2655,3310,2835,0.146620600302311,0.412314792324508,0.219907157508367,1.34362348178138,0.252364737041241,2.97570000000013,5321.4324,1958.2206,15,1511,0.111341014504433,39.8239636421204,0.625,2.625,9,32
"1613",1207,1732,2206,2830,3203,2810,0.123907863383638,0.222396464466462,0.18584334359178,1.28286491387126,0.184322425586985,71.1613,5457.8133,1986.7937,10,1353,0.133824467658997,39.9071044921875,0,3.25,11,32
"1614",1152,1528,1895,2494,3387,2908,0.136477557530189,0.286602870813397,0.204693017427953,1.31609498680739,0.282468761832639,10.0148,5077.1106,1859.1644,0,1669,0.0940030366182327,39.5022130012512,0,2,8,32
"1615",1359,1698,1921,2293,2556,2318,0.0882771713336497,0.256374913852516,0.132400047455214,1.19364914107236,0.14183605092696,-158.3649,4693.5736,1670.9201,35,1277,0.0799764767289162,40.774510383606,-0.5,2,6,16
"1616",1169,1632,1923,2560,3131,2939,0.142092348873522,0.298696426896746,0.213114754098361,1.33125325013001,0.239018599129402,12.0271,5104.3496,1706.7528,25,1750,0.0448462851345539,39.0973210334778,-1.125,1.375,6,128
"1617",1265,1771,2434,3130,3870,3399,0.12508986340762,0.210973022127918,0.18761793512445,1.28594905505341,0.227791878172589,91.5386000000002,6128.0736,2209.1883,0,1547,0.0212427191436291,38.914210319519,-0.75,0.75,2,32
"1618",1298,1806,2434,3230,3893,3399,0.140536723163842,0.245679012345679,0.210786477182452,1.32703368940016,0.230599020072704,155.7868,6213.9637,2248.8951,25,1547,0.0212427191436291,38.914210319519,-0.75,0.75,2,32
"1619",1372,2081,2575,3329,3917,3464,0.127710027100271,0.222025912838634,0.191548818697604,1.29281553398058,0.20671595810228,66.0445000000003,6500.6183,2342.9483,20,1476,0.0448462851345539,44.6194936335087,-0.5,1,3,64
"1620",1491,2081,2489,3163,3778,3431,0.119249823071479,0.243655556358904,0.178858911985847,1.2707914825231,0.205680548906973,-37.6588,6331.0995,2219.1155,30,1420,0.0166651234030724,38.7168145179749,-0.625,0.625,1,128
"1621",1390,1976,2489,3028,3847,3464,0.0976980242885626,0.178760944547625,0.146533756230177,1.21655283246284,0.214330808080808,-103.817,6218.4582,2199.9962,20,1391,0.00589248817414045,39.5022130012512,0.125,0.125,1,32
"1622",1454,2010,2518,3130,3756,3466,0.108356940509915,0.208617398418326,0.162521023280517,1.24305003971406,0.197322282435448,-57.2887999999997,6292.2806,2170.9818,0,1390,8.88178419700125e-16,40.2876110076904,0,0,0,64
"1623",1183,1625,2061,2760,3755,3464,0.144990665836963,0.279398832840355,0.217463444986,1.3391557496361,0.291265474552957,26.6768000000001,5611.1955,1884.4386,30,1498,0.100353799760342,43.0025762319565,-0.75,2.5,8,2
"1624",1334,1973,2516,3162,3870,3530,0.11377245508982,0.195662708989581,0.170643655895043,1.25675675675676,0.212026307547761,-10.4592999999998,6319.9992,2202.6953,15,1392,0.00589248817414045,44.2146018147469,0.125,0.125,1,128
"1625",1723,2386,2740,3326,4006,3725,0.0966040224200462,0.214040470450727,0.144894090496992,1.21386861313869,0.187666765490661,-197.7161,6876.4822,2367.4786,45,1222,0.0372505597770214,42.9655561447144,-0.375,0.875,3,1
"1626",1505,2142,2570,3126,3798,3560,0.0976123595505618,0.191473241958813,0.146405687702976,1.21634241245136,0.192839195979899,-145.0917,6418.7829,2185.9189,40,1208,0.0300372242927551,42.4464099407196,0.5,0.75,3,2
"1627",1149,1441,1455,1616,1582,1396,0.0524259198957994,0.232726221451286,0.0786260784632916,1.1106529209622,0.0418175831412578,-226.7408,3381.1117,1260.2438,40,1209,0.0358276851475239,42.4786567687988,-0.625,0.875,4,2
"1628",1595,2003,2228,2455,2735,2543,0.0484732009395687,0.14696361517545,0.0727020390733426,1.10188509874327,0.102155954060044,-337.5202,5238.9355,1845.4237,35,1248,0.0471055805683136,42.6438055038452,0,1,4,2
"1629",1333,1831,2313,2755,3518,3163,0.0872138910812944,0.166503428011753,0.130807931340633,1.19109381755296,0.206654090207512,-140.2692,5720.4705,2030.7483,25,1369,0.0300372242927551,40.8756136894226,0.5,0.75,3,8
"1630",1633,2214,2654,3090,3890,3722,0.0759052924791086,0.161063908385667,0.113848028549047,1.16428033157498,0.188875305623472,-279.3433,6566.6543,2188.4699,40,1379,0.0166651234030724,41.8584072589874,0.375,0.375,1,4
"1631",1366,1902,2343,2891,3914,3855,0.104700038211693,0.204325130499627,0.157035055879263,1.23388817755015,0.251078791753236,-172.376,6134.4618,1923.8961,35,1396,0.0131753943860531,42.1801578998566,0.25,0.25,1,4
"1632",1283,1761,2115,2487,2827,2542,0.0808344198174707,0.16740167401674,0.12123845736013,1.1758865248227,0.144071226224201,-137.9616,5059.0308,1819.9618,35,1354,0.0333209969103336,40.2876110076904,0,0.75,2,16
"1633",1455,1973,2256,2755,3033,2771,0.0995809219716623,0.231898875360164,0.14935648009578,1.22118794326241,0.146908678389109,-115.1456,5531.1603,1954.9899,5,1481,0.0947302356362343,40.0213589668274,-1.25,2.25,7,16
"1634",1672,2524,2939,3460,4374,4216,0.0814189717143304,0.152250146113384,0.122118915540277,1.1772711806737,0.196225899083823,-291.1586,7338.3408,2427.3602,25,1210,0.0300372242927551,42.4464099407196,-0.5,0.75,3,2
"1635",1287,1728,2060,2422,2988,2837,0.0807675145024543,0.176396062761914,0.121137757947574,1.17572815533981,0.183835182250396,-196.3979,5096.663,1715.3576,30,1280,0.0235658623278141,39.5022130012512,-0.25,0.5,2,32
"1636",1379,1829,2171,2522,3126,3033,0.074792243767313,0.168539325842697,0.112176414189837,1.16167664670659,0.180290730602228,-243.2988,5364.4308,1763.2263,25,1296,0.0235658623278141,39.5022130012512,0.25,0.5,2,64
"1637",1054,1541,1761,2805,2788,2299,0.228646517739816,0.477409914029632,0.342932223803788,1.59284497444634,0.225763904154759,423.0507,4839.6378,1831.07,0,1329,0.00833314005285501,38.7168145179749,-0.125,0.125,1,16
"1638",1220,1819,2271,2939,3476,3049,0.128214971209213,0.225188781014024,0.192304001535361,1.29414354909731,0.209674612841483,64.5223000000001,5735.4536,2082.1222,20,1370,0.0474716164171696,40.0213589668274,0.625,1.125,3,16
"1639",1429,2028,2299,2770,3541,3305,0.0929177352535017,0.201368106028217,0.139362856297465,1.20487168334058,0.212671232876712,-212.9033,5862.7616,2000.5402,20,1524,0.0166651234030724,44.9999999999999,-0.375,0.375,1,128
"1640",940,1305,1539,2307,2924,2559,0.199687987519501,0.427426536064114,0.299493045625894,1.4990253411306,0.31032937485996,184.4073,4412.0486,1565.2654,40,1933,0.291987121105194,42.6242001056671,0,6.5,25,2
"1641",1173,1644,1874,2304,2899,2719,0.102920057443753,0.226244343891403,0.154361613019026,1.22945570971185,0.214749633354285,-139.3187,4812.9764,1629.7966,15,1456,0.0448462851345539,43.0486973524094,0.5,1,3,1
"1642",1272,1717,2070,2664,3556,3296,0.125475285171103,0.267808836789901,0.188193051008554,1.28695652173913,0.264130821187344,-69.9363000000001,5516.6318,1860.5165,20,1694,0.0428721718490124,39.7805123329163,0.25,1,4,32
"1643",1065,1411,1678,2466,3258,2875,0.19015444015444,0.433205057724024,0.28519724936663,1.46960667461263,0.320097244732577,146.525,4826.8428,1693.3639,0,1640,0.0343457013368607,42.103385925293,-0.375,0.875,3,1
"1644",1287,1886,2239,2603,3607,3564,0.0751755472945064,0.142510375068515,0.112751677852349,1.16257257704332,0.234006158056791,-290.5431,5725.9548,1808.8337,25,1387,0.0186317432671785,42.3220548629761,-0.5,0.5,1,8
"1645",1076,1369,1707,2175,2859,2496,0.120556414219474,0.269089236430543,0.180811332904057,1.27416520210896,0.252299605781866,-34.0375,4448.6517,1607.8043,35,1346,0.0412245281040668,44.2146018147469,-0.125,0.875,3,64
"1646",947,1361,1529,1968,2849,2586,0.125536173863311,0.271624798911026,0.188277340957827,1.28711576193591,0.301507537688442,-100.6524,4219.4077,1452.1256,40,1360,8.88178419700125e-16,40.2876110076904,0,0,0,128
"1647",1080,1540,1813,2463,3050,2776,0.152011225444341,0.309996184662343,0.227990178884602,1.35852178709322,0.25436973061896,53.0382,4868.6183,1680.2204,0,1414,0.0300372242927551,39.6996083259583,-0.5,0.75,3,32
