"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","slope","folded_aspect","tpi","tri","roughness","flowdir","satvi"
"68",1527,2056,2294,2782,3649,3480,0.0961386918833727,0.239473942486996,0.144193834334679,1.21272885789015,0.227999326939256,-249.7943,5972.5943,1976.2451,5,1340,0.0242908541113138,39.2572340965271,-0.375,0.625,2,32,0.341970219567595
"69",1412,1884,2181,2683,3373,3024,0.103207236842105,0.242277992277992,0.154794942954055,1.23016964695094,0.214620093626215,-139.8424,5567.0859,1977.753,15,1375,0.0300372242927551,39.6996083259583,0.5,0.75,3,32,0.321901161220632
"70",1440,1917,2180,2782,3396,3056,0.121322047561467,0.297254592139048,0.181964735516373,1.27614678899083,0.218077474892396,-79.1567000000003,5657.366,1996.8797,25,1469,0.0526559092104435,39.9658603668213,0.25,1.25,4,16,0.327086882453152
"71",1143,1585,1767,2191,2508,2444,0.107124810510359,0.25109558213905,0.160666919287609,1.23995472552349,0.173333333333333,-115.119,4472.8542,1467.607,25,1323,0.0117845674976707,39.5022130012512,0,0.25,2,32,0.259969594199509
"72",934,1132,1371,1790,2371,2183,0.132552989560266,0.347775564409031,0.198798038905583,1.3056163384391,0.267236771779797,-39.2100000000001,3689.9265,1248.9163,25,1344,0.0176758281886578,41.0730092525482,0.375,0.375,1,16,0.400801603206413
"73",1098,1546,1794,2258,3017,2838,0.114511352418559,0.242272347535505,0.171745835903763,1.25863991081382,0.254209104136354,-113.9058,4750.5738,1583.0936,20,1359,0.0636516436934471,41.6610116958618,0.625,1.625,6,8,0.381274030967474
"74",1097,1476,1765,2190,2786,2575,0.107458912768647,0.233336993521467,0.161167993932499,1.24079320113314,0.224346297517029,-95.7122999999999,4533.4718,1552.5282,5,1343,0.0372505597770214,42.3220548629761,-0.375,0.875,3,4,0.336482478303856
"75",1099,1546,1794,2191,2556,2346,0.0996235884567127,0.21056539726318,0.149416635302973,1.22129319955407,0.175172413793103,-96.2130999999998,4454.9894,1559.2515,30,1382,0.0558435767889023,42.9655561447144,0.375,1.375,4,1,0.262728422020457
"76",1018,1374,1596,1888,2300,2149,0.0838117106773823,0.190600522193211,0.125699526474387,1.18295739348371,0.180698151950719,-149.1958,3958.2525,1358.3347,15,1351,0.0636516436934471,40.0902156829834,-0.25,1.5,4,16,0.271012447067881
"77",1327,1807,2034,2411,2610,2269,0.084814398200225,0.202101425967621,0.127207288269036,1.18534906588004,0.124031007751938,-138.9284,4868.1081,1812.4893,35,1272,8.88178419700125e-16,40.2876110076904,0,0,0,1,0.186026482936807
"78",1617,2222,2486,2845,3139,2791,0.0673419621084224,0.159286538290886,0.101003469942793,1.14440868865648,0.116088888888889,-256.200099999999,5884.2325,2156.0334,30,1523,0.411492973566055,42.6032872200012,0.125,9.625,44,2,0.174117856190561
"79",1355,1880,2122,2379,2656,2335,0.0570984225727616,0.129811092029498,0.0856381206264578,1.12111215834119,0.111762243616576,-242.3571,4963.9921,1841.3096,25,1514,0.181502908468246,41.9038305282593,1,4.5,13,2,0.167625824003348
"80",1245,1635,1838,2211,2427,2106,0.0921215114843171,0.238949391415759,0.138165205580936,1.20293797606094,0.13810082063306,-115.8574,4462.0394,1657.4928,40,1383,0.0825181677937508,41.1443166732788,0.375,1.875,6,4,0.207126948775056
"81",1525,2183,2566,2910,3598,3410,0.0628195763330898,0.125191061940461,0.0942207614352232,1.13406079501169,0.167423750811162,-307.736,6216.6765,2114.6788,15,1282,0.0186317432671785,42.3220548629761,0.5,0.5,1,4,0.251115256711818
"82",1280,1705,1980,2179,2358,2107,0.0478480403943256,0.111547085201794,0.0717634331049405,1.10050505050505,0.0871369294605809,-236.8301,4537.0402,1664.1176,30,1315,0.0503035522997379,40.7142386436462,0.375,1.125,4,16,0.130690330759479
"83",1217,1674,1928,2385,2939,2602,0.105958729422676,0.236713974930074,0.158919670800974,1.23703319502075,0.207725498253544,-100.2323,4896.3222,1765.6071,25,1433,0.0558435767889023,42.9655561447144,-0.5,1.25,5,2,0.3115562403698
"84",1177,1638,1843,2253,2825,2605,0.10009765625,0.228565057420002,0.150128158183815,1.22246337493218,0.210368466152528,-146.9975,4715.5235,1630.2426,35,1282,0.0372505597770214,42.3220548629761,0.375,0.875,3,2,0.315518903287994
"85",731,1014,936,4035,2265,1421,0.623415811707906,1.8581364672023,0.93502966911395,4.31089743589744,0.415182755388941,2133.9181,4439.3467,1834.9522,0,1277,0,43.4292036294937,0,0,0,64,0.622676870217086
"86",1380,1758,1993,2357,3174,2933,0.0836781609195402,0.229450327786183,0.125502815768302,1.18263923733066,0.22856589897426,-252.1594,5134.0248,1761.1509,15,1222,0.0186317432671785,39.1804623603821,-0.5,0.5,1,128,0.342815674891147
"87",975,1273,1541,2290,2092,1657,0.195510310623858,0.443247721623861,0.293227195615294,1.48604802076574,0.151665290393614,303.5956,3929.5912,1542.5839,5,1448,0.0448462851345539,43.8097100257874,-1.75,1.75,6,2,0.227466629971102
"88",859,1169,1344,2323,2092,1723,0.266975729479138,0.620326954758586,0.40040899795501,1.72842261904762,0.217694994179278,465.3662,3787.9715,1421.7429,5,1501,0.13280713558197,43.3667848110199,-8.875,8.875,24,2,0.326494980357922
"89",859,1169,1344,2323,2092,1723,0.266975729479138,0.620326954758586,0.40040899795501,1.72842261904762,0.217694994179278,465.3662,3787.9715,1421.7429,15,1501,0.13280713558197,43.3667848110199,-8.875,8.875,24,2,0.326494980357922
"90",986,1209,1346,2526,3062,2215,0.304752066115702,0.919576059850374,0.457069076823757,1.87667161961367,0.38929219600726,522.9781,4364.5323,1826.4252,0,1756,0.0372505597770214,42.9655561447144,0.375,0.875,3,2,0.583872065328343
"91",1010,1350,1630,2292,2693,2445,0.168791432942376,0.367941307247666,0.253154875717017,1.40613496932515,0.24589405505436,120.1296,4388.2989,1514.8261,40,1768,0.0294542610645294,43.5711007118225,-0.125,0.625,2,1,0.368798427200185
"92",816,1076,1235,1991,2323,2018,0.234345939243645,0.575868372943327,0.351464435146444,1.61214574898785,0.305789769533446,246.0376,3629.8073,1291.8636,40,1836,0.0727582350373268,39.2572340965271,-0.125,1.625,6,32,0.458620205142616
"93",906,1106,1262,1624,2578,2314,0.125433125433125,0.37676935886761,0.188117096830071,1.28684627575277,0.342708333333333,-124.3168,3612.7192,1243.3638,45,1527,0.00589248817414045,39.5022130012512,-0.125,0.125,1,128,0.513995573493035
"94",1199,1657,1882,2725,3270,2870,0.182982418059475,0.41936125758631,0.27444384156267,1.44792773645058,0.269409937888199,161.4152,5220.4846,1863.0886,40,1523,0.0166651234030724,38.7168145179749,0.375,0.375,1,64,0.404075691411936
"95",1083,1416,1628,2259,2971,2674,0.16233599176743,0.403917552170017,0.243472668810289,1.38759213759214,0.292020004348771,31.5493000000001,4550.1914,1573.8943,0,1514,0.0533088147640228,44.1039445996284,-1,1.75,5,128,0.437982389390151
"96",839,1141,1234,2625,2993,2150,0.360456076703809,0.930434782608696,0.540614069179946,2.12722852512156,0.416134374260705,708.9634,4264.6678,1781.8372,0,1594,0.0898958370089531,44.4119973778725,0.5,2,7,64,0.624127735068007
"97",839,1141,1234,2625,2993,2150,0.360456076703809,0.930434782608696,0.540614069179946,2.12722852512156,0.416134374260705,708.9634,4264.6678,1781.8372,15,1594,0.0898958370089531,44.4119973778725,0.5,2,7,64,0.624127735068007
