"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","elevation","ndvi","evi","satvi","tndvi","sr","ndsvi","Latitude","folded_aspect_ns","brightness","greenness","wetness","slope","tpi","tri","roughness","flowdir","index57","green_ndvi","moisture_index","SLA_index","cluster","weights"
"380",580,820,1231,2039,2861,2041,1302,0.247094801223242,0.397951142631994,0.597434331093464,62.3547400611621,1.65637692932575,0.398338220918866,41.70029746,180,3412.96,-231.0554,-2706.7287,0.954841256141663,0.375,0.375,1,4,0.167278661770706,0.426372857642532,-0.167755102040816,0.623166259168704,"2",0.055228612583225
"381",786,1067,1423,2143,2775,2151,1285,0.201906898485698,0.376018383120953,0.48302965344766,60.0953449242849,1.50597329585383,0.322058122915674,41.6721483,135,3729.7246,-429.3562,-2568.8074,0.337614715099335,0.125,0.125,1,8,0.126674786845311,0.335202492211838,-0.128507523383489,0.599608282036933,"2",0.0983373434614823
"382",860,1198,1558,2355,2846,2287,1590,0.203680040889343,0.379234868671488,0.438642297650131,60.1840020444672,1.51155327342747,0.292461398728429,41.76322539,108.434951782227,4046.4286,-451.8412,-2622.3624,3.01696133613586,0.5,1.25,4,1,0.108903175530879,0.325640303968477,-0.0944049221303595,0.612483745123537,"1",0.294712316574848
"383",660,891,1360,1936,2861,2216,1313,0.174757281553398,0.279774625995726,0.533341229420822,58.7378640776699,1.42352941176471,0.35560293769249,41.71534837,180,3476.191,-459.517,-2759.621,0.954841256141663,-0.375,0.375,1,16,0.12704352964349,0.369649805447471,-0.192828851365437,0.541387024608501,"2",0.0499041024349511
"384",702,886,1238,1837,2305,1868,1341,0.19479674796748,0.374281429642589,0.451672075631438,59.739837398374,1.48384491114701,0.301157211402766,41.8020251,57.99462890625,3189.9266,-380.1908,-2155.7791,4.49514865875244,-0.125,1.875,6,32,0.104720824346993,0.349247153874403,-0.112988894253984,0.59143593045718,"2",0.0998273753363908
"385",495,741,1092,2167,2459,1785,1332,0.329855783982817,0.536694957563655,0.577361678164156,66.4927891991408,1.98443223443223,0.38496198254013,41.72934471,135,3253.4571,54.9158000000002,-2305.8196,0.675206005573273,0,0.25,2,2,0.158812441093308,0.490371389270977,-0.0631214872460009,0.753215154675009,"2",0.0597497980691883
"386",662,1016,1442,2385,2883,2261,1340,0.246407107394826,0.388193643998024,0.499711016067507,62.3203553697413,1.65395284327323,0.333179190751445,41.72657405,153.434951782227,3883.5506,-241.439,-2736.3155,1.06752026081085,0.125,0.375,2,4,0.120917573872473,0.402528668038812,-0.0945330296127563,0.644072373751013,"2",0.0605075965717481
"387",530,778,1108,2097,2118,1611,1343,0.308580343213729,0.518235170823727,0.469549046954905,65.4290171606864,1.89259927797834,0.313081215127092,41.79456243,45,3132.3784,28.0615999999999,-1937.9172,1.35022449493408,0.75,0.75,2,128,0.135961383748994,0.458782608695652,-0.00498220640569395,0.771239426259654,"2",0.0650576197288266
"388",867,1193,1485,2091,2535,2100,1279,0.169463087248322,0.336704078230915,0.39174232060689,58.4731543624161,1.40808080808081,0.261194029850746,41.30331792,135,3733.5939,-546.3464,-2307.6554,0.675206005573273,0,0.25,2,2,0.0938511326860841,0.273447015834348,-0.0959792477302205,0.58326359832636,"2",0.179342459580041
"389",665,887,1012,1522,1692,1352,1503,0.201262825572218,0.488974113135187,0.377149195784803,60.0631412786109,1.50395256916996,0.251479289940828,41.48379433,44.3489379882812,2647.0033,-334.0932,-1461.1943,27.4102821350098,-1.125,11.625,46,32,0.111695137976347,0.263594852635949,-0.0528935905413815,0.643824027072758,"1",0.0943989403599333
"390",588,806,1000,1625,1566,1288,1590,0.238095238095238,0.485851990049751,0.330800701344243,61.9047619047619,1.625,0.220576773187841,41.38655665,123.982894897461,2615.4574,-182.5398,-1362.5024,34.1514358520508,5.25,16.5,54,8,0.0974071478626489,0.336898395721925,0.0184895017235976,0.710227272727273,"2",0.169225513445585
"391",939,1204,1451,1997,2659,2143,1305,0.158352668213457,0.37279803359279,0.440822284393626,57.9176334106729,1.3762922122674,0.293917274939173,41.1987626,164.744888305664,3720.0575,-638.6214,-2413.4759,2.71992325782776,0.375,1.125,3,4,0.107455226988755,0.247735082786629,-0.142182130584192,0.555648302726767,"2",0.307952764342048
"392",525,774,833,1856,1689,1285,1828,0.380438824841949,0.876606683804627,0.509018830525273,69.0219412420974,2.2280912364946,0.339413164155432,41.27223815,94.4671630859375,2703.6695,84.6803999999999,-1478.4283,28.1449298858643,5.375,13.875,40,8,0.135843981170141,0.411406844106464,0.0471086036671368,0.876298394711992,"1",0.217348502970712
"393",986,1416,1883,2444,3130,2625,1271,0.129651028426161,0.22093572778828,0.373092649845417,56.4825514213081,1.29792883696229,0.248753241571913,41.28945281,135,4485.6314,-753.0742,-2905.4456,1.01275038719177,0.375,0.375,1,1,0.0877497827975673,0.266321243523316,-0.123071402942232,0.542147293700089,"2",0.187702983709263
"394",699,964,1360,2071,2577,1928,1284,0.207228213348878,0.356248121054214,0.463619047619048,60.3614106674439,1.52279411764706,0.309118618237236,41.58168907,90,3502.2283,-321.772,-2353.0563,1.90915238857269,0,0.75,2,16,0.144062153163152,0.364744645799012,-0.108864027538726,0.629866180048662,"2",0.0320734684670888
"395",582,802,1165,2001,2619,1883,1473,0.264055590650663,0.451696563648152,0.576298057867618,63.2027795325332,1.71759656652361,0.384249471458774,41.56125566,113.198593139648,3273.7474,-174.3358,-2448.9095,3.63139343261719,0,1.5,4,1,0.163482896490449,0.427755975740278,-0.133766233766234,0.656496062992126,"2",0.107063776017241
"396",764,1032,1405,1867,2256,1887,1354,0.14119804400978,0.25284588441331,0.348627611634576,57.059902200489,1.3288256227758,0.232450150232177,40.1134181,121.328689575195,3347.9218,-511.6644,-2063.6622,12.6466693878174,-0.25,5.25,17,2,0.0890658942795076,0.288030355294929,-0.0943487751637157,0.567132442284326,"2",0.162296110611341
"397",624,829,1105,1800,2150,1515,1571,0.239242685025818,0.463209810717142,0.481492858239902,61.9621342512909,1.6289592760181,0.321044546850998,40.06052706,86.4677124023438,2970.0412,-202.4962,-1894.7627,18.6825752258301,1.25,8.75,27,32,0.173260572987722,0.369341955116014,-0.0886075949367089,0.687022900763359,"2",0.293959794784334
"398",882,1211,1615,2590,3306,2565,1611,0.231866825208086,0.430197670314155,0.515391648887534,61.5933412604043,1.60371517027864,0.343629343629344,39.83938223,93.3664627075195,4394.905,-410.3194,-3093.8281,4.05866432189941,1.125,1.875,6,2,0.12621359223301,0.36279926335175,-0.121438263229308,0.619617224880383,"2",0.471844246055643
"399",811,1109,1376,2108,2769,2302,1572,0.210103329506315,0.427320490367776,0.504040525871427,60.5051664753157,1.53197674418605,0.336067551266586,39.87362446,135,3735.3077,-495.1366,-2636.6798,3.37228679656982,-1,1.5,6,8,0.0920922894892526,0.310537768106932,-0.135534139840066,0.573137574768896,"2",0.41445309459222
"400",756,1058,1365,1899,2721,2390,1629,0.163602941176471,0.302036199095023,0.497736449284229,58.1801470588235,1.39120879120879,0.331864904552129,39.07756333,146.309936523438,3548.6532,-621.2304,-2687.5661,18.2891788482666,5.25,8,29,8,0.0647622774408139,0.284409874873182,-0.177922077922078,0.505725699067909,"2",0.219874914806917
"401",685,990,1172,2271,2414,1835,2272,0.319198373511473,0.659426377055082,0.519447929736512,65.9599186755736,1.9377133105802,0.346346904629113,38.92381129,145.954055786133,3521.3903,-72.9284000000001,-2180.9938,20.4111671447754,3.25,9.5,26,1,0.136267357025182,0.392824287028519,-0.0305229455709712,0.755237778516794,"2",0.137666457589127
"402",699,898,1083,1929,1600,1245,2563,0.280876494023904,0.663946005336682,0.288988261598658,64.0438247011952,1.78116343490305,0.192694744688781,38.79693481,140.042449951172,2936.6061,-67.8252000000001,-1288.7986,11.3719148635864,-0.5,5.5,19,4,0.124780316344464,0.364697559250088,0.0932275432133749,0.82860824742268,"2",0.175908429423607
"403",720,981,1218,2106,2175,1700,2602,0.267148014440433,0.552926525529265,0.423014586709887,63.3574007220217,1.72906403940887,0.282051282051282,38.80244371,113.428695678711,3357.117,-176.0506,-1925.223,15.2410268783569,-2.625,6.375,20,1,0.12258064516129,0.364431486880466,-0.0161177295024527,0.721727210418095,"2",0.17087715787796
"404",698,934,1173,1733,2493,2024,2655,0.192704748795595,0.395815662991235,0.540024546570299,59.6352374397798,1.47740835464621,0.360065466448445,38.83531554,110.095230102539,3177.6198,-484.2744,-2386.8721,10.3097906112671,-2,4.75,17,8,0.103829975647554,0.299587551556055,-0.179839091339328,0.542070691273069,"1",0.143057592770028
"405",737,1073,1498,2304,2754,1995,1616,0.211993687532877,0.349492671927847,0.443033509700176,60.5996843766439,1.53805073431242,0.295390404515522,41.06414681,74.744873046875,3826.3933,-295.5782,-2462.8099,5.42764282226562,1.25,2.25,7,16,0.15982312065698,0.364524726088244,-0.0889679715302491,0.659604924133982,"2",0.134706790984819
"406",814,1079,1432,2191,2593,2052,1633,0.209494893734474,0.405535370805728,0.432617066202956,60.4747446867237,1.53002793296089,0.288447204968944,41.06888594,119.054611206055,3724.0066,-383.1944,-2362.7142,7.33339262008667,-1.5,3.25,12,8,0.116469321851453,0.340061162079511,-0.0840301003344482,0.628874856486797,"2",0.141961166824375
"407",582,803,917,2515,2340,1572,2330,0.465617715617716,1.09362168081029,0.655257099002302,73.2808857808858,2.74263904034896,0.436905127417869,41.10928171,119.248825073242,3421.9628,384.8958,-2057.5259,13.4293937683105,3.375,5.875,20,8,0.196319018404908,0.515973477998794,0.0360453141091658,1.01044596223383,"1",0.267458607468503
"408",825,1099,1319,2223,2610,2137,1829,0.255223037831734,0.57207948360967,0.492810790176867,62.7611518915867,1.68536770280516,0.328582336472385,41.17159509,71.5650482177734,3731.4959,-342.9532,-2422.6755,2.26363611221313,0.5,1,3,128,0.0996418790815252,0.338350391330524,-0.0800744878957169,0.643229166666667,"1",0.187563036331432
"409",901,1189,1444,2037,2617,2232,1862,0.170353346739443,0.375839776904551,0.433214329681152,58.5176673369721,1.4106648199446,0.288845112041369,39.65479069,11.3099365234375,3730.3021,-611.9356,-2440.6018,2.43313884735107,0,1,4,32,0.0793978139822644,0.262864228146311,-0.124623979372583,0.554134929270947,"1",0.10943584753135
"410",946,1217,1424,1795,2080,1750,1823,0.115253184218701,0.285824345146379,0.280781851904694,55.7626592109351,1.26053370786517,0.187214611872146,39.67509739,26.5650520324707,3381.3776,-656.6106,-1771.1383,4.26269292831421,0.75,1.75,6,64,0.0861618798955614,0.191899070385126,-0.0735483870967742,0.565532451165721,"1",0.0890317727759932
"411",828,1079,1314,1828,2272,1967,1814,0.163590070019096,0.36682843277191,0.400669176076955,58.1795035009548,1.39117199391172,0.267150027886224,39.67983689,64.6538391113281,3343.1124,-556.8578,-2103.0885,5.00628232955933,0,2,7,16,0.0719509318235433,0.25765393876849,-0.108292682926829,0.557147211216093,"1",0.0810414473741337
"412",1015,1412,1809,2447,2895,2493,1989,0.149906015037594,0.280340978996397,0.346264215113189,57.4953007518797,1.3526810392482,0.230867346938776,39.65436303,116.565048217773,4392.7815,-685.147,-2654.9391,1.06752026081085,0.875,0.875,2,2,0.0746102449888641,0.268204197978751,-0.0838637214526395,0.568805206880521,"1",0.132830072849597
"413",951,1324,1633,2243,3005,2538,2022,0.157378740970072,0.310622262959568,0.443677913118465,57.8689370485036,1.37354562155542,0.295817162570073,39.6905061,135,4156.5487,-708.976,-2828.4313,2.36199140548706,1,1.25,4,2,0.0842504059173733,0.257639472946454,-0.145198170731707,0.537760728842004,"1",0.162802491686463
"414",1153,1603,2081,2828,3436,3044,2027,0.152169484620086,0.280089988751406,0.368373357498867,57.6084742310043,1.35896203748198,0.245604495196665,39.68068209,108.434951782227,5100.9941,-815.5084,-3237.2341,3.76924395561218,-0.25,1.5,5,1,0.0604938271604938,0.276461295418641,-0.0970625798212005,0.551804878048781,"1",0.145835391990553
"415",759,1056,1428,2251,2802,2131,1658,0.223702092960043,0.401267674305217,0.487176456683607,61.1851046480022,1.57633053221289,0.324822695035461,40.95339866,175.601287841797,3795.9057,-338.8676,-2580.5272,3.10963296890259,0.375,1.125,4,4,0.136022704236773,0.361354702146961,-0.109044132198694,0.632481033998314,"2",0.125860370813619
"416",686,947,1194,1923,2649,2135,1841,0.233878729547642,0.462211514075577,0.567841810849486,61.6939364773821,1.6105527638191,0.378610460577674,39.99667955,29.0546035766602,3372.4398,-395.0506,-2551.6506,2.4563946723938,-0.75,1,4,128,0.107441471571906,0.34006968641115,-0.158792650918635,0.577650946230099,"2",0.335074989856442
"417",583,857,1028,2045,2332,1895,1855,0.330946957370648,0.661850839515814,0.58205624163071,66.5473478685324,1.98929961089494,0.388095238095238,39.96111564,71.5650482177734,3209.4221,-97.3052,-2234.1845,2.26363611221313,-0.75,1,3,128,0.10338301395789,0.409372846312888,-0.0655700251313685,0.699623674307219,"2",0.351303214105537
"418",652,881,1297,1986,2819,1970,1426,0.20986902223576,0.353043656486985,0.554597352119519,60.493451111788,1.53122590593678,0.36977648202138,40.70673897,102.52880859375,3430.7422,-324.0506,-2601.83,4.39337730407715,0.5,1.75,5,16,0.177281269576112,0.38542029996512,-0.173361082206035,0.607897153351699,"2",0.365316871726776
"419",895,1236,1623,2391,3149,2507,1580,0.191330343796712,0.354407014305491,0.479622839182818,59.5665171898356,1.4731977818854,0.3197820620285,41.01207348,71.5650634765625,4228.8171,-546.7414,-2946.3497,0.754894495010376,-0.25,0.25,1,32,0.113507779349364,0.318444995864351,-0.136823104693141,0.578934624697337,"2",0.117531016203745
"420",940,1324,1751,2391,3235,2793,1609,0.154514727184935,0.27359781121751,0.446405294294595,57.7257363592467,1.36550542547116,0.297633373445648,41.02792765,11.3099365234375,4395.0716,-728.5926,-3123.5453,1.21711814403534,0.25,0.5,2,64,0.0733244857332449,0.28721399730821,-0.150017774617846,0.52618838028169,"1",0.129711718585785
"421",970,1291,1712,2636,3308,2726,1504,0.212511499540018,0.410010649627263,0.47684493576337,60.6255749770009,1.53971962616822,0.31792828685259,40.77895162,97.431396484375,4554.083,-522.6396,-3129.8641,5.52021265029907,-1.5,2.5,7,16,0.0964534305601591,0.342500636618284,-0.113055181695828,0.593961243803515,"2",0.313128791384938
"422",1032,1393,1768,2461,3323,2860,1511,0.163868526838496,0.325046904315197,0.458116468624178,58.1934263419248,1.39196832579186,0.305440974268317,40.96953186,180,4541.4484,-762.5448,-3181.6818,0.954841256141663,-0.375,0.375,1,16,0.0748827430050137,0.277114686040477,-0.149031811894882,0.531763180639585,"1",0.0935182709440033
"423",1044,1428,1767,2391,3021,2640,1518,0.15007215007215,0.302091402013943,0.39281612195886,57.5036075036075,1.35314091680815,0.261904761904762,41.00047169,149.036239624023,4406.322,-762.0996,-2826.7899,1.39176344871521,-0.375,0.625,2,2,0.0673025967143614,0.252160251374705,-0.116407982261641,0.542545949625596,"1",0.114461759678681
"424",995,1379,1696,2410,3214,2793,1529,0.173891865562591,0.348326666016197,0.463700234192037,58.6945932781296,1.42099056603774,0.309164969450102,40.98444468,7.12503051757812,4423.4659,-727.675,-3085.1525,3.84366822242737,0,1.5,5,64,0.070084900948893,0.272103457376617,-0.142958748221906,0.536867899309423,"1",0.126254748602643
"425",892,1272,1641,2670,3218,2576,1605,0.238691718858733,0.441479320405011,0.486778475151765,61.9345859429367,1.62705667276051,0.324552377032311,40.97767468,51.8427734375,4470.2124,-392.1628,-3009.278,8.43945026397705,-2,3.5,13,32,0.110804280289955,0.354642313546423,-0.093070652173913,0.633151529523358,"2",0.145015847871288
"426",859,1185,1503,2804,3010,2404,1706,0.302066403529139,0.60449772325992,0.500830840810901,65.1033201764569,1.86560212907518,0.333924218923111,40.82623502,0,4388.3739,-143.808,-2789.2021,2.86240530014038,0.625,1.375,3,64,0.11193202807536,0.405866131862622,-0.0354317165462676,0.717686204248784,"2",0.259591956246803
"427",813,1113,1432,2256,2980,2400,1667,0.223427331887202,0.433547300852362,0.526232294617564,61.1713665943601,1.57541899441341,0.350861287398005,41.04154397,135,3926.4433,-450.52,-2834.1781,1.6876049041748,0.625,0.875,3,2,0.107806691449814,0.33926981300089,-0.138273491214668,0.588726513569937,"2",0.135022966991977
"428",1156,1604,1992,2841,3389,2817,1559,0.175667287399131,0.346587197909863,0.389389575397194,58.7833643699565,1.42620481927711,0.259617171529456,41.03308773,180,5029.7964,-706.4234,-3085.4569,2.86240530014038,0.375,1.125,3,4,0.0921688688366097,0.278290213723285,-0.0879614767255217,0.590767311291329,"2",0.110211439270229
"429",922,1182,1414,2046,2718,2397,1579,0.182658959537572,0.436946902654867,0.473321234119782,59.1329479768786,1.44695898161245,0.315585672797677,40.89068839,45,3778.9798,-642.379,-2604.7284,0.337614715099335,0.125,0.125,1,32,0.0627565982404692,0.267657992565056,-0.141057934508816,0.53686696405143,"1",0.16837792874304
"430",697,933,1332,2389,2780,1912,1646,0.284063423810804,0.512658841788728,0.528145896656535,64.2031711905402,1.79354354354354,0.352140077821012,40.9626508,139.08561706543,3743.6427,-76.5457999999998,-2488.1985,4.72794246673584,0,1.75,7,2,0.184995737425405,0.438290186634557,-0.0756432578835365,0.736436498150432,"2",0.136269791264051
"431",1014,1339,1799,2598,3365,2860,1552,0.181714805549238,0.345110573600553,0.454835898925356,59.0857402774619,1.44413563090606,0.303253292021689,40.99408871,98.1300964355469,4630.7276,-657.0938,-3218.154,1.6876049041748,-0.125,0.625,2,16,0.0811244979919679,0.319786639573279,-0.128626530269998,0.557630392788152,"2",0.129839182871881
"432",751,1056,1469,2705,2950,2169,1486,0.29611883085769,0.52484076433121,0.502658671795452,64.8059415428845,1.84138869979578,0.335143697669156,40.9447948,143.130096435547,4165.2173,-52.1912,-2682.4326,2.3859441280365,-0.25,1,3,4,0.152568861105685,0.438447221483648,-0.0433244916003537,0.743540406816932,"2",0.115179642596554
"433",886,1248,1742,2793,3475,2771,1534,0.231753031973539,0.398045750643842,0.498227120268328,61.587651598677,1.60332950631458,0.332183247076864,40.94509094,130.236358642578,4673.5274,-399.489,-3299.7019,4.05866432189941,1.125,1.875,6,1,0.112712135766891,0.382331106161841,-0.108806636885769,0.618878794593397,"2",0.128962790621005
"434",847,1120,1347,2045,2585,2277,1782,0.205778301886792,0.462190438352536,0.472218690400509,60.2889150943396,1.51818856718634,0.314852492370295,40.10985086,0,3651.2367,-530.719,-2477.8457,0.954841256141663,0.375,0.375,1,64,0.0633484162895928,0.292259083728278,-0.116630669546436,0.564293598233996,"1",0.458474985303732
"435",1037,1481,1862,2431,3191,2778,1910,0.132541346377824,0.24414313910581,0.394479073909172,56.6270673188912,1.30558539205156,0.263012072036414,39.19209808,56.3099365234375,4550.7197,-834.368,-3009.9072,1.72100615501404,-0.5,0.75,3,32,0.0691908192327023,0.242842535787321,-0.135183208822483,0.523922413793103,"1",0.0561269799996267
"436",989,1323,1653,2224,3062,2645,1883,0.14727882383286,0.30208443550947,0.448202735658997,57.363941191643,1.34543254688445,0.298833510074231,39.20530118,45,4194.3633,-773.1966,-2919.1979,1.01275038719177,0.625,0.625,1,64,0.0730681619064307,0.254017479560192,-0.158531971244798,0.517449976733364,"1",0.0762136766038283
"437",1374,1838,2225,2794,3618,3259,1806,0.113369197051205,0.243578767123288,0.357576794729186,55.6684598525603,1.25573033707865,0.238404928974842,39.29373353,90,5381.4866,-1122.935,-3372.4718,5.08888754974322e-14,0,0,0,32,0.0522029954922204,0.206390328151986,-0.128509045539613,0.509482129832239,"1",0.166296699490669
"438",876,1233,1523,1979,2585,2224,1844,0.130211307824101,0.25065963060686,0.387732749178532,56.510565391205,1.29940906106369,0.258519961051607,39.38140008,45,3720.7232,-692.686,-2405.5126,1.35022449493408,0.25,0.5,2,64,0.0750675816178,0.23225404732254,-0.132778264680105,0.528155858019749,"1",0.0765038081065501
"439",901,1149,1395,1875,2348,2027,1810,0.146788990825688,0.343987387129139,0.381861893949512,57.3394495412844,1.34408602150538,0.254608602725087,39.40470165,4.57589521829505e-12,3488.2239,-627.8596,-2148.6563,1.90915238857269,0,0.75,2,64,0.0733714285714286,0.240079365079365,-0.112005683163628,0.547925189947399,"2",0.0673656858655428
"440",1042,1516,1875,2426,2947,2594,1941,0.128109741920484,0.234988058683043,0.33343701399689,56.4054870960242,1.29386666666667,0.222314392368312,39.18049667,33.6900672912598,4482.8496,-803.553,-2714.9381,3.4389123916626,0.75,1.5,6,128,0.0637069121097275,0.230847285641806,-0.0969663130467151,0.542850749608414,"1",0.0757230279003513
"441",1013,1465,1891,2564,3120,2770,2059,0.151066217732884,0.266492436841688,0.367853935947321,57.5533108866442,1.35589635113696,0.245260427060467,39.07840162,120.963752746582,4622.2801,-737.4144,-2949.7487,1.39176344871521,-0.625,0.625,2,128,0.0594227504244482,0.27277240009928,-0.0978184377199156,0.550096545805621,"1",0.127368740377403
"442",1106,1500,1876,2564,3249,2859,2048,0.154954954954955,0.311255881288455,0.401814457126134,57.7477477477477,1.36673773987207,0.26790243902439,39.07909637,144.462326049805,4707.1372,-800.6124,-3065.5897,2.05277514457703,-0.25,0.75,3,4,0.0638506876227898,0.261811023622047,-0.117839325649407,0.541499472016895,"1",0.115042720788665
"443",916,1306,1732,2289,2497,2156,1981,0.138522755533449,0.239590502408809,0.271308665326871,56.9261377766725,1.3215935334873,0.18089382832821,39.12559709,128.290161132812,4030.5328,-591.194,-2235.9163,5.75962066650391,-0.375,2.375,9,2,0.0732860520094563,0.273435326842837,-0.0434600919348099,0.588734567901235,"1",0.109255980976645
"444",945,1288,1621,2084,2543,2314,1801,0.124966261808367,0.245051339049434,0.332092688197863,56.2483130904184,1.2856261566934,0.221421709894332,39.33740195,63.4349365234375,3883.3051,-729.411,-2376.1051,1.06752026081085,-0.5,0.5,1,32,0.047148445542516,0.236061684460261,-0.0992003457964124,0.529606099110546,"1",0.148038592359796
"445",998,1361,1701,2186,2735,2356,1867,0.124774890661178,0.247045639771801,0.349599909838837,56.2387445330589,1.28512639623751,0.233092876465284,39.36819683,63.4349365234375,4084.0536,-754.0926,-2501.5652,2.13429999351501,0.375,0.875,3,32,0.0744450991946572,0.232590921905836,-0.111562690510059,0.53882178949963,"1",0.0885271712717148
"446",1076,1478,1700,2294,2761,2471,1761,0.14872308462694,0.335593220338983,0.356718592401659,57.436154231347,1.34941176470588,0.237839049540462,39.4276656,0,4257.4418,-776.8264,-2530.8379,0.954841256141663,-0.375,0.375,1,128,0.0554281345565749,0.216330858960764,-0.0923837784371909,0.549988012467034,"1",0.063683927499017
"447",983,1379,1734,2291,2888,2599,1991,0.138385093167702,0.2615760308068,0.374472687939427,56.9192546583851,1.32122260668973,0.249675465166595,39.15990453,71.5650634765625,4245.6465,-764.9592,-2739.3587,0.754894495010376,0.25,0.25,1,16,0.0526699471478039,0.24850136239782,-0.115273218768102,0.528732979459958,"1",0.0911687095314735
"448",1087,1534,1955,2530,3228,2816,1903,0.128205128205128,0.235327821887534,0.368380437928041,56.4102564102564,1.29411764705882,0.245610650202585,39.18259694,33.6900634765625,4709.3699,-854.168,-3019.0254,1.72100615501404,0.75,0.75,3,32,0.0681667769688948,0.24507874015748,-0.121222646752345,0.530287151540557,"1",0.0526167328424008
"449",999,1292,1574,2256,2951,2509,1962,0.178067885117493,0.405132470001188,0.456413655949619,58.9033942558747,1.43329097839898,0.304309392265193,39.121248,153.434951782227,4129.9805,-668.8164,-2770.4665,1.06752026081085,-0.125,0.375,2,2,0.080952380952381,0.271702367531003,-0.133474169387363,0.552534900808229,"1",0.139529639757962
"450",1068,1453,1832,2535,2953,2711,1998,0.160980077856652,0.318503080826386,0.351373942116811,58.0490038928326,1.38373362445415,0.234273772204807,39.09310232,63.4349365234375,4546.2716,-725.3162,-2786.0472,2.13429999351501,0.375,0.875,3,32,0.042725988700565,0.271313941825476,-0.0761661807580175,0.558001320713185,"1",0.113607193522639
"451",1000,1352,1631,2110,2362,2041,1860,0.128040630847367,0.272344780532181,0.274571178164517,56.4020315423683,1.29368485591662,0.183070373153018,39.47149683,135,3865.3796,-680.7498,-2060.1508,2.69895100593567,0.5,1.25,4,1,0.07290483761072,0.21894858463316,-0.056350626118068,0.574618736383442,"1",0.218438830196543
"452",983,1327,1654,2291,2930,2531,1954,0.161470215462611,0.328791163414886,0.417493728869015,58.0735107731305,1.38512696493349,0.278359511343805,39.12544877,90,4192.5085,-693.2148,-2753.3033,0,0,0,0,32,0.0730635414759202,0.26644555002764,-0.122390346676882,0.547431302270012,"1",0.145836068370126
"453",989,1289,1623,2329,2957,2471,1743,0.178643724696356,0.379529082894312,0.436851872066368,58.9321862348178,1.43499691928527,0.291266375545852,39.24102004,127.874984741211,4190.5161,-626.033,-2748.5116,2.71992325782776,-1.5,1.5,5,128,0.0895357406042741,0.287451630735213,-0.118804388951949,0.568881289692233,"2",0.190403613374162
"454",1139,1538,1895,2567,3276,3017,1920,0.150605109816226,0.311370586599944,0.40056076573528,57.5302554908113,1.35461741424802,0.267066331463933,39.54537591,180,4774.8785,-873.8888,-3152.5606,0.954841256141663,-0.375,0.375,1,1,0.0411568409343715,0.250669914738124,-0.121341776484683,0.522597719869707,"1",0.0825467227557632
"455",1061,1379,1703,2465,3148,2732,1904,0.182821497120921,0.403046651856553,0.446769040502937,59.1410748560461,1.44744568408691,0.297876726448155,39.54512775,45,4463.1911,-696.9814,-2980.3465,1.6876049041748,1.375,1.375,3,32,0.0707482993197279,0.282518210197711,-0.121681810083734,0.555806087936866,"1",0.0884494227913616
"456",1090,1467,1846,2499,3039,2731,1920,0.150287686996548,0.302258840955379,0.366287995087504,57.5143843498274,1.35373781148429,0.244216990788127,39.51717585,8.13009643554688,4562.9062,-776.4318,-2854.7232,1.6876049041748,-0.125,0.625,2,64,0.0533795493934142,0.260211800302572,-0.0975081256771398,0.545990823683636,"1",0.102138342504161
"457",983,1321,1642,2199,2540,2297,1876,0.145014319187712,0.297574527193076,0.322056186491333,57.2507159593856,1.33922046285018,0.214729794356767,39.34652749,135,3994.8529,-678.7284,-2338.1241,0.337614715099335,0.125,0.125,1,2,0.0502377506719041,0.249431818181818,-0.0719561088837307,0.558263518659558,"1",0.259716372813366
"458",1043,1361,1701,2462,2844,2465,2008,0.18280086476099,0.392551325698958,0.377186228137719,59.1400432380495,1.44738389182834,0.251485148514851,39.22715658,138.814071655273,4334.6535,-608.1838,-2613.5279,5.06230688095093,0,2,7,2,0.0713882087022038,0.28799372220769,-0.0719939690915944,0.590974555928949,"1",0.109555377554671
"459",1090,1500,1844,2462,2843,2509,1929,0.143520668834185,0.288677130044843,0.31968,57.1760334417092,1.3351409978308,0.213142735225091,39.19368357,161.565048217773,4469.222,-749.8608,-2581.1283,0.754894495010376,0.25,0.25,1,4,0.062406576980568,0.242806663301363,-0.0718190386427898,0.565586951527682,"1",0.091034440313059
"460",650,930,984,2865,2471,1795,2305,0.488698363211224,1.20731707317073,0.645492692808566,74.4349181605612,2.91158536585366,0.430390738060781,39.57165217,5.9061279296875,3832.1262,468.6134,-2203.4065,6.9262490272522,-0.375,3.125,10,64,0.158462259728083,0.509881422924901,0.0738380809595202,1.03094638359122,"1",0.360529313020067
"461",1004,1351,1747,2579,2738,2411,1893,0.192325473878872,0.375994215473608,0.331401181585108,59.6162736939436,1.47624499141385,0.220958751393534,39.32856196,90,4383.4042,-514.2864,-2504.0129,3.33847045898438,-0.25,1.25,4,16,0.063507477180035,0.312468193384224,-0.0299040812488245,0.62025012025012,"2",0.0647292088787663
"462",1070,1479,1884,2543,2886,2411,1711,0.148859272645132,0.282929761291431,0.315061314327639,57.4429636322566,1.34978768577495,0.210062893081761,39.31705521,47.1610717773438,4519.9884,-672.7964,-2561.8611,17.3554744720459,6.5,8.25,28,32,0.0896734000377572,0.264545002486325,-0.0631792226929453,0.592083818393481,"2",0.0819657717683364
