"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","slope","folded_aspect","tpi","tri","roughness","flowdir","split"
"2160",1492,2018,2379,2753,2865,2668,0.0728760717069369,0.160157588215142,0.109303458353629,1.15720891130727,0.0926773455377574,-181.1782,5548.0233,1951.6676,25,1737,0.0317217446863651,39.882719039917,0.25,0.75,2,16,TRUE
"2161",1655,2153,2537,3036,3722,3305,0.0895388480172259,0.213375523817669,0.134296223199067,1.19668900275916,0.189327368589231,-190.5576,6301.6346,2272.3383,25,1940,0.0459898859262466,38.8074746131897,-0.75,1.25,3,64,TRUE
"2162",1544,2217,2619,3068,3517,3207,0.0789519957798488,0.155837845342219,0.118417582417582,1.17143948071783,0.146349413298566,-191.7269,6282.6251,2232.6586,10,1771,0.0166651234030724,40.2876110076904,-0.375,0.375,1,64,TRUE
"2163",1640,2252,2677,3071,3403,3112,0.0685455810716771,0.144132279777583,0.102809428546577,1.14717967874486,0.119407894736842,-229.5032,6293.0603,2241.673,30,1748,1.77635683940025e-15,43.4292036294937,0,0,0,4,TRUE
"2164",1494,2089,2664,3121,3671,3518,0.0789974070872947,0.144601949120365,0.118485869847031,1.17154654654655,0.15895816890292,-172.6895,6394.2059,2142.4445,35,1854,1.77635683940025e-15,40.2876110076904,0,0,0,64,TRUE
"2165",1363,1774,2093,2553,3166,3029,0.099009900990099,0.235197872993149,0.148498870117293,1.21978021978022,0.204031184635862,-161.5439,5324.5777,1762.0202,35,1906,0.0212427191436291,43.2318080663681,-0.5,0.5,2,128,TRUE
"2166",1816,2539,3025,3776,3985,3902,0.11042493750919,0.226014204887444,0.165625229728736,1.24826446280992,0.136947218259629,-64.6720999999995,7409.0812,2439.0445,5,1833,0.0317217446863651,41.4535155296326,0.25,0.75,2,4,TRUE
"2167",1722,2357,2849,3240,3270,3245,0.0642141566759731,0.131738544474394,0.0963133262172592,1.13724113724114,0.0688020918450727,-242.1845,6534.5883,2174,25,1762,0.0131753943860531,41.5366568565369,0.25,0.25,1,4,TRUE
"2168",1692,2264,2636,2956,3097,2899,0.0572246065808298,0.131514055564688,0.0858292355833706,1.12139605462822,0.0804116518402233,-281.563599999999,6075.3553,2136.5451,35,1797,0.0186317432671785,42.9655561447144,0.5,0.5,1,1,TRUE
"2169",1840,2428,2823,3240,3270,3082,0.0687778327560613,0.163426869415269,0.103158241939474,1.14771519659936,0.0733628754308223,-244.7166,6536.3162,2283.5776,20,1727,0.0186317432671785,40.7512588500977,0.5,0.5,1,16,TRUE
"2170",1534,2109,2533,3001,3149,2881,0.0845681243223708,0.174757281553398,0.126840726352877,1.18476115278326,0.108412530799014,-123.3783,5959.6636,2121.8524,5,1678,0.0300372242927551,42.8412010669708,0.5,0.75,3,2,TRUE
"2171",1107,1451,1599,2275,2810,2496,0.174496644295302,0.473721093202523,0.261711188540457,1.42276422764228,0.274665457019732,70.5548000000001,4471.5238,1574.442,40,1958,0.0898958370089531,42.8412010669708,0.375,2.125,8,2,TRUE
"2172",1537,1937,2392,2735,2668,2458,0.0669007216695924,0.15421275065192,0.100341296928328,1.14339464882943,0.0545454545454545,-155.9374,5410.4786,1932.0892,25,1770,0.0448462851345539,40.6681175231934,-0.5,1,3,16,TRUE
"2173",1213,1546,1790,2364,2524,2354,0.138180067404911,0.358078602620087,0.207245155855097,1.32067039106145,0.170143718127028,23.6851000000003,4567.2349,1562.5115,20,1875,0.0474716164171696,42.1246592998505,-0.625,1.125,3,4,TRUE
"2174",1452,1960,2295,2857,4142,3874,0.109083850931677,0.2448588358313,0.163609898107715,1.24488017429194,0.286934907565636,-208.5266,6205.7163,2061.5874,35,1995,0.0317217446863651,40.6925029754639,0.25,0.75,2,16,TRUE
"2175",1186,1734,2251,3038,3374,2728,0.148799394970694,0.25718954248366,0.223177994139333,1.34962239004887,0.199644444444444,228.8042,5633.1612,2200.127,0,1349,0.0474716164171696,39.3778576850891,0.125,1.125,4,32,TRUE
"2176",1092,1411,1704,2226,2450,2283,0.132824427480916,0.306266134710162,0.199211296272739,1.30633802816901,0.179585941261435,24.2501000000001,4320.1805,1475.7516,20,1993,0.0867840275168419,42.1498641967773,-1,2,7,2,TRUE
"2177",1025,1403,1589,2588,2952,2575,0.239166866171894,0.563070679742983,0.358707360861759,1.62869729389553,0.300154151068047,339.2916,4671.5366,1657.3325,60,1666,0.00833314005285501,43.4292036294937,0.25,0.25,1,128,TRUE
"2178",1151,1546,1871,2457,3362,3059,0.13539741219963,0.290012867465109,0.203072657964653,1.31320149652592,0.284922606535448,-34.2750999999998,5076.8567,1740.1672,20,1829,0.0633797720074654,39.882719039917,-1.5,1.5,6,32,TRUE
"2179",868,1190,1415,1858,2355,2150,0.135349831958448,0.28848658504819,0.202993737589736,1.313074204947,0.249336870026525,-7.92939999999987,3751.3052,1292.3172,35,1732,0.0186317432671785,39.8239636421204,0.125,0.375,2,16,TRUE
"2180",808,1098,1279,1725,2169,1887,0.148468708388815,0.333832335329341,0.222666000998502,1.34870992963253,0.258120649651972,27.1164000000002,3430.6366,1242.5217,40,1698,0.0212427191436291,38.914210319519,0.25,0.5,2,64,TRUE
"2181",740,960,1194,1823,2237,1888,0.208485250248591,0.45738801628854,0.312676056338028,1.52680067001675,0.303993004954824,196.539,3390.1451,1247.414,35,1871,0.13100691139698,39.038565158844,0.375,3.125,11,32,TRUE
"2182",705,1000,1280,1722,1961,1851,0.147235176548967,0.268497144939861,0.220815986677769,1.3453125,0.210120333230484,73.5420999999999,3294.4054,1099.731,45,1824,0.0131753943860531,40.6093616485596,0.25,0.25,1,16,TRUE
"2183",719,1128,1306,2442,3138,2338,0.303094983991462,0.581193082983731,0.454581832733093,1.8698315467075,0.412241224122412,523.8815,4258.0533,1752.4319,40,1764,0.00589248817414045,39.5022130012512,0.125,0.125,1,32,TRUE
"2184",972,1315,1515,2127,2928,2447,0.168039538714992,0.389511201629328,0.252024708304736,1.4039603960396,0.318028359216745,61.5763000000002,4281.6046,1603.3008,0,1868,0.0799764767289162,43.9161028862,-0.5,2,6,128,TRUE
"2185",1239,1626,1993,2520,3039,2672,0.116773764679814,0.254024872264533,0.175141242937853,1.26442548921224,0.207869634340223,-25.2106999999999,5041.6289,1823.5783,25,1775,0.0242908541113138,43.969623208046,0.625,0.875,3,2,TRUE
"2186",1605,2100,2466,3172,3650,3249,0.12522170982618,0.297563853999831,0.1878159084863,1.28629359286294,0.193590582079791,-16.5032999999997,6272.8498,2244.9134,40,1619,0.00589248817414045,44.2146018147469,-0.125,0.125,1,32,TRUE
"2187",1328,1965,2271,3074,3355,2863,0.150233863423761,0.297804480047471,0.225329716584043,1.35358872743285,0.192676857447565,140.1139,5815.0921,2167.8246,0,1599,0.0542733334004879,39.2835440635681,0.25,1.25,4,64,TRUE
"2188",1117,1518,1793,2384,2989,2569,0.141489107014604,0.310040919106075,0.212208258527828,1.32961517010597,0.250104558762024,30.3709000000001,4743.8994,1743.0828,10,1727,0.079110786318779,43.4817867279053,0,1.75,6,1,TRUE
"2189",1078,1489,1739,2417,3126,2602,0.163137632338787,0.355569540591567,0.244677011909058,1.38987924094307,0.285097636176773,92.8989000000001,4763.3879,1797.5853,25,1888,0.0867840275168419,39.9961543083191,0.375,2.125,6,16,TRUE
"2190",1135,1557,1770,2390,3157,2771,0.149038461538462,0.344559297543626,0.22353082562192,1.35028248587571,0.281510046681551,3.42800000000011,4853.5362,1736.2925,15,1775,0.0131753943860531,42.1801578998566,0.125,0.375,2,8,TRUE
"2191",1129,1555,1966,2522,3385,2803,0.123885918003565,0.237545928394429,0.18580817645093,1.28280773143438,0.265184077742478,8.47360000000003,5114.1272,1953.1673,0,1646,0.0542733334004879,42.4251365661621,-0.75,1.25,6,4,TRUE
"2192",1257,1795,2156,2807,3552,3211,0.131170662905501,0.257658513417241,0.196736174070716,1.30194805194805,0.244569025928521,-6.12019999999978,5654.7773,1974.4833,5,1870,0.0212427191436291,40.0902156829834,-0.25,0.5,2,32,TRUE
"2193",944,1308,1501,2362,2601,2002,0.22288376909138,0.5018652366519,0.334282386437168,1.57361758827448,0.268161872257435,325.8172,4195.5152,1683.4146,60,2252,0.0784551426768303,39.7290115356445,0.375,1.875,6,32,TRUE
"2194",717,1035,1251,2265,3052,2354,0.28839590443686,0.576857435430652,0.432532347504621,1.810551558753,0.418545201022542,434.687,4063.796,1619.9928,40,2221,0.0784551426768303,42.4170067310333,-0.875,2.125,6,2,TRUE
"2195",1087,1519,1736,2579,2964,2180,0.195365005793743,0.435119231960359,0.293013555787278,1.48559907834101,0.261276595744681,274.0962,4721.2522,1976.3666,50,1655,0.250462561845779,40.8168578147888,-3.5,6,19,16,TRUE
"2196",1217,1655,2016,2480,3032,2503,0.103202846975089,0.212863565464722,0.154787056599577,1.23015873015873,0.201267828843106,-48.5314,4997.8262,1927.9827,20,1733,0.100011833012104,40.2044696807861,-2.25,3.25,12,32,TRUE
"2197",1234,1726,2018,2549,3241,2861,0.116268885482811,0.245696835091616,0.174384236453202,1.26313181367691,0.232553717436775,-69.1971999999998,5219.2778,1878.0295,15,1731,0.0333209969103336,44.9999999999999,0,0.75,2,64,TRUE
"2198",1331,1759,2130,2680,3739,3377,0.114345114345114,0.250981107967509,0.171499844091051,1.25821596244131,0.27415232577952,-119.8098,5664.3022,1967.0925,0,1690,8.88178419700125e-16,40.2876110076904,0,0,0,32,TRUE
"2199",1224,1816,2116,2695,3128,2810,0.120349199750572,0.233016741790084,0.180505040008313,1.27362948960302,0.192982456140351,-18.0424000000001,5345.5641,1903.8236,30,1862,0,43.4292036294937,0,0,0,64,TRUE
"2200",1064,1545,1839,2305,3198,2843,0.112451737451737,0.217350746268657,0.168657256605139,1.25339858618815,0.269803454437165,-93.7455,4852.7484,1723.4054,30,1882,1.77635683940025e-15,40.2876110076904,0,0,0,128,TRUE
"2201",1163,1716,1978,2501,3401,2972,0.116767135521322,0.231518370960602,0.175131153030472,1.2644084934277,0.264547313627068,-89.3915000000001,5226.509,1894.7989,30,1897,0.0186317432671785,42.9655561447144,0.5,0.5,1,4,TRUE
"2202",984,1512,1784,2339,3357,2780,0.13461072034926,0.244968220338983,0.201891596944343,1.31109865470852,0.305971600855865,-8.34419999999989,4846.9831,1849.2768,25,1907,0.0131753943860531,40.6093616485596,0.25,0.25,1,16,TRUE
"2203",1043,1517,1899,2373,3088,2557,0.110955056179775,0.199310402825666,0.166413107080164,1.24960505529226,0.238419891718468,-16.7644,4808.7687,1846.3877,35,1986,0.0333209969103336,41.8584072589874,0,0.75,2,4,TRUE
"2204",918,1349,1565,2373,2997,2461,0.205180294565769,0.414019266243083,0.307731369810842,1.51629392971246,0.313897413415169,229.2913,4478.338,1701.6024,30,2019,0.0242908541113138,42.3988268375397,0.375,0.625,2,1,TRUE
"2205",1015,1374,1588,2109,2972,2555,0.140925074384636,0.323562290398708,0.211359026369168,1.32808564231738,0.303508771929825,-27.8669,4383.5311,1600.3238,40,1892,0.0212427191436291,43.2318080663681,-0.25,0.5,2,2,TRUE
"2206",1018,1512,1867,2468,3286,2810,0.138638985005767,0.248923127899271,0.207934494291316,1.32190680235672,0.275373568794877,43.3272000000001,4958.566,1830.0074,30,1984,0.0186317432671785,42.3220548629761,-0.125,0.375,2,2,TRUE
"2207",503,805,783,2828,2295,1401,0.566325117695929,1.36169929418032,0.849370067838848,3.6117496807152,0.491228070175439,1349.4138,3533.1742,1578.3109,45,2580,0.105832666158676,43.6265991926193,-0.25,2.5,8,1,TRUE
"2208",988,1444,1755,2401,3285,2810,0.15543792107796,0.29246649764578,0.233128834355828,1.36809116809117,0.303571428571429,69.368,4823.5167,1769.2168,40,2032,0.0294542610645294,41.0730092525482,0.625,0.875,3,8,TRUE
"2209",1094,1542,1780,2303,3262,2840,0.128092089150135,0.273592801841389,0.192114607567038,1.2938202247191,0.293930979769933,-69.7395999999999,4843.1929,1750.5146,40,1860,0.0294542610645294,43.5711007118225,-0.125,0.625,2,1,TRUE
"2210",1127,1588,1956,2474,3204,2881,0.116930022573363,0.224884952678649,0.175375239814919,1.26482617586912,0.241860465116279,-45.0015,5055.7782,1778.1816,25,2011,0.00589248817414045,42.6438055038452,-0.125,0.375,2,2,TRUE
"2211",974,1416,1708,2414,2962,2598,0.171276079573023,0.329413960432997,0.256882959369315,1.41334894613583,0.268522483940043,143.6078,4640.7858,1660.2868,30,2086,0.0686105638742447,43.1842249631882,-0.375,1.625,5,1,TRUE
"2212",1074,1588,1931,2477,3322,2853,0.123865698729583,0.227159261108338,0.185777475331745,1.28275504919731,0.264801066057491,-17.7161999999998,5063.2774,1866.6513,30,1980,0.0471055805683136,42.6438055038452,0,1,4,2,TRUE
"2213",1236,1721,2039,2441,2798,2496,0.0897321428571429,0.185904550499445,0.134583193839973,1.19715546836685,0.156915443456688,-111.5313,4944.7523,1787.8537,30,1821,0.0428721718490124,39.7805123329163,-0.25,1,4,32,TRUE
"2214",1076,1519,1761,2180,3001,2625,0.106318193351941,0.223968355783622,0.159457059495116,1.23793299261783,0.260394792104158,-117.6211,4617.7913,1673.5062,30,1864,0.0448462851345539,39.9071044921875,-0.5,1,3,16,TRUE
"2215",1027,1474,1809,2400,2857,2520,0.140413399857448,0.266096352994147,0.210595082551372,1.32669983416252,0.224603514787827,69.0701000000001,4672.7197,1678.9639,35,1848,0.0131753943860531,39.038565158844,-0.75,0.75,1,32,TRUE
"2216",1051,1513,1813,2275,2974,2621,0.113013698630137,0.219102722185336,0.16949981655864,1.25482625482625,0.242531857113014,-61.5759999999999,4684.0973,1686.8469,35,1948,0.0263462159782648,43.1074531078339,0,0.5,2,1,TRUE
"2217",934,1307,1589,1980,2522,2267,0.109554497057999,0.216740576496674,0.164308726712425,1.24606670862177,0.22695207978594,-57.3599,4058.7113,1433.6484,30,1902,0.0166651234030724,38.7168145179749,0.375,0.375,1,64,TRUE
"2218",1001,1444,1729,2144,2906,2588,0.107152078492125,0.207023845156141,0.160707370595069,1.24002313475998,0.253937432578209,-91.9200999999999,4494.7403,1598.2677,30,1902,0.0131753943860531,43.1074531078339,0.25,0.25,1,1,TRUE
"2219",1166,1684,2091,2633,3380,3006,0.114733276883997,0.210567210567211,0.172081701767383,1.25920612147298,0.235605922134893,-36.7183999999995,5353.2885,1909.4564,30,1928,0.0186317432671785,42.9655561447144,0.5,0.5,1,4,TRUE
"2220",1030,1440,1751,2333,3236,2902,0.142507345739471,0.284457478005865,0.213734851266985,1.33238149628784,0.29777421295368,-1.56839999999994,4795.0657,1668.0992,30,1851,0.0412245281040668,41.0730092525482,0.125,0.875,3,8,TRUE
"2221",1388,1759,2133,2522,3566,3256,0.0835660580021482,0.198024842191,0.125335624530126,1.18237224566338,0.251447622389893,-238.4171,5504.9852,1900.8085,0,1585,0.0300372242927551,42.4464099407196,0.5,0.75,3,2,TRUE
"2222",1275,1761,2163,2688,3295,2903,0.108225108225108,0.215005323941355,0.162320931670617,1.24271844660194,0.207401978746794,-52.8754000000001,5428.6472,1964.6247,30,1653,0.0542733334004879,44.9232281073928,-3.125,3.375,8,16,TRUE
"2223",1331,1766,2140,2827,3598,2941,0.138312864908395,0.302084249406385,0.207448414695521,1.32102803738318,0.254095503659812,53.0183,5612.6703,2165.4288,0,1460,0.110262058675289,42.2039630413055,-0.625,2.625,9,2,TRUE
"2224",1380,1939,2253,3024,3803,3135,0.146105741898806,0.311238495075085,0.219137849360493,1.3422103861518,0.255944517833553,69.0473,5978.8535,2289.3984,0,1480,0.136208713054657,43.0882247686386,-0.75,3.25,10,1,TRUE
"2225",1046,1488,1800,2793,3370,2649,0.216198563030699,0.431814228561489,0.324262544900403,1.55166666666667,0.303675048355899,360.0096,5093.0422,2012.5859,50,1521,0.166962310671806,43.2803137302399,-3.625,4.625,15,128,TRUE
"2226",1331,1801,2169,2893,3598,2877,0.143026471750296,0.305459454898321,0.214518518518519,1.33379437528815,0.247789145136119,90.5015999999998,5666.3943,2231.1161,20,1460,0.0727582350373268,42.8887841701508,-0.125,1.625,6,2,TRUE
"2227",1276,1725,2021,2555,3657,3385,0.116695804195804,0.261150234741784,0.175024582104228,1.2642256308758,0.288129623106728,-148.0513,5483.18,1844.0554,0,1607,0.0242908541113138,41.3179879188538,-0.375,0.625,2,8,TRUE
"2228",1195,1622,1823,2387,3268,2768,0.13396674584323,0.323135097971812,0.200926255789099,1.30938014262205,0.283834217246121,-52.5897000000002,4954.3616,1844.6607,20,1506,0.0670846626162529,44.4808539152145,0,1.5,5,128,TRUE
"2229",889,1331,1497,2004,2737,2258,0.144815766923736,0.293436740363468,0.217192631729259,1.33867735470942,0.292867264997638,8.88120000000021,4087.5479,1564.1956,30,1806,0.0333209969103336,43.4292036294937,0,0.75,2,1,TRUE
"2230",1020,1332,1608,2166,2939,2386,0.14785373608903,0.334933973589436,0.221751225327858,1.34701492537313,0.292720475038487,42.9922000000001,4361.6308,1688.0652,0,1804,0.0686105638742447,43.1842249631882,0.375,1.625,5,2,TRUE
"2231",1327,1808,2301,2721,3482,2999,0.0836320191158901,0.159683674245305,0.125435540069686,1.18252933507171,0.204219263358119,-130.1917,5634.5175,2092.455,35,2049,0.0343457013368607,41.6134285926819,-1.375,1.375,3,4,TRUE
"2232",751,1074,1225,2145,2618,2050,0.27299703264095,0.595315128769251,0.409434801958166,1.75102040816327,0.36247723132969,379.6627,3798.1112,1492.0857,60,2730,0.314231902360916,41.4636161327362,-2.5,7.5,27,4,TRUE
"2233",903,1238,1444,2336,3038,2207,0.235978835978836,0.527373773205629,0.3539214389631,1.61772853185596,0.355644801427934,330.0467,4295.3498,1818.338,0,2292,0.0657857209444046,43.7509542703629,-1.5,2,5,1,TRUE
"2234",834,1179,1285,2541,2828,1836,0.328280188186095,0.785589191893921,0.492355938847511,1.97743190661479,0.37515195720885,652.5647,4135.5345,1871.3137,0,2304,0.0377128832042217,43.5398608446121,-0.125,0.875,3,1,TRUE
"2235",956,1149,1427,2218,2782,2312,0.217009602194787,0.547632234837995,0.325469757234947,1.55430974071479,0.321929199334759,246.1015,4136.244,1539.5599,25,2436,0.124218165874481,39.1655378341675,-0.375,2.875,10,64,TRUE
"2236",1096,1575,1942,2398,2968,2680,0.105069124423963,0.195506774138227,0.157585531620781,1.23480947476828,0.208961303462322,-60.7864999999999,4872.6576,1720.2899,35,2209,0.0131753943860531,44.6782494485378,-0.25,0.25,1,64,TRUE
"2237",1126,1554,1816,2413,3143,2728,0.141168124852211,0.306783144912641,0.211727154509989,1.32874449339207,0.267594273038919,7.4969999999999,4874.7883,1770.0784,0,2122,0.0529833734035492,39.5022130012512,-0.125,1.125,5,32,TRUE
"2238",1133,1491,1766,2389,3129,2705,0.149939831528279,0.346997883480004,0.224882685597401,1.35277463193658,0.278447395301328,33.0716,4798.9541,1742.7533,15,2128,0.0600203424692154,41.2704048156738,0.375,1.375,5,8,TRUE
"2239",1111,1581,1930,2391,3246,2966,0.106688266604953,0.204362088837663,0.160013884068032,1.23886010362694,0.254250386398764,-105.8196,5020.2824,1731.6262,0,1805,0.0212427191436291,43.2318080663681,0.25,0.5,2,1,TRUE
"2240",1227,1755,2186,2786,3813,3419,0.120675784392599,0.223863890754421,0.180995475113122,1.27447392497713,0.271211868644774,-51.5357999999996,5765.971,2021.9823,20,1839,0.0372505597770214,43.8928512334824,0.375,0.875,3,128,TRUE
"2241",1307,1822,2185,2753,3587,3355,0.115026326447955,0.234265445846738,0.172522020856535,1.25995423340961,0.242896742896743,-99.7465,5705.3343,1917.7546,15,1807,1.77635683940025e-15,40.2876110076904,0,0,0,32,TRUE
"2242",1626,2236,2635,3141,3764,3417,0.0876038781163435,0.187213260322628,0.131394443001818,1.19203036053131,0.176433817784029,-190.4766,6483.5514,2295.5001,20,1828,8.88178419700125e-16,40.2876110076904,0,0,0,128,TRUE
"2243",1632,2169,2606,3172,3762,3478,0.0979577708549671,0.215405693408434,0.146923942199533,1.21719109746738,0.181532663316583,-142.4495,6472.1196,2239.4679,20,1800,0.00589248817414045,44.2146018147469,-0.125,0.125,1,32,TRUE
"2244",940,1273,1395,1770,1964,1714,0.118483412322275,0.303299902944031,0.177697046280208,1.26881720430108,0.169395653468294,-39.9053,3516.3982,1291.3661,20,1802,0.0333209969103336,40.2876110076904,0,0.75,2,16,TRUE
"2245",945,1302,1560,2222,3193,2765,0.175039661554733,0.368145923701479,0.262524785194977,1.42435897435897,0.343572480538607,76.8662999999999,4506.102,1615.0178,15,1781,0.0186317432671785,39.8239636421204,0.125,0.375,2,16,TRUE
"2246",1048,1478,1590,2031,2235,2004,0.12178956089478,0.297009698275862,0.182659119149524,1.27735849056604,0.168627450980392,-45.866,4032.7071,1445.5726,30,1766,0.0117845674976707,39.5022130012512,0,0.25,2,32,TRUE
"2247",1244,1735,1990,2553,3117,2327,0.12392692053709,0.272560030983734,0.185869924067349,1.28291457286432,0.220677501468573,20.8455000000001,5050.1744,2113.9416,55,1839,0.226174458861351,42.6950426101685,-2.125,5.375,24,1,TRUE
"2248",1277,1769,2073,2488,3361,2927,0.0909888182416137,0.193943359192448,0.136468267017428,1.20019295706705,0.237026131762974,-173.3024,5293.9918,1936.7645,40,1869,0.0579699277877808,43.062029838562,-0.5,1.5,5,2,TRUE
"2249",984,1296,1520,2264,2851,2359,0.19661733615222,0.464419475655431,0.294887039239001,1.48947368421053,0.304506977808282,184.0292,4313.2485,1624.5807,0,1871,0.00833314005285501,43.4292036294937,0,0.25,2,128,TRUE
"2250",1246,1764,2291,2679,3140,2991,0.0780684104627767,0.136986301369863,0.117090835931999,1.16935835879529,0.156324802062235,-132.1294,5461.3546,1843.3363,30,1845,0.00589248817414045,42.6438055038452,0.125,0.125,1,2,TRUE
"2251",1132,1629,2071,2425,2940,2707,0.0787366548042705,0.139107198994027,0.118091849216057,1.17093191694833,0.17341847934544,-127.9003,4986.6968,1741.1058,30,1888,0.0294542610645294,42.0003044605255,0.125,0.625,2,4,TRUE
"2252",1343,1811,2167,2502,3201,2880,0.0717498393660313,0.154164749194662,0.107613234821715,1.15459160129211,0.192622950819672,-224.2214,5324.0941,1898.5384,30,1925,0.0506463386118412,41.6932587623596,-0.125,1.125,4,8,TRUE
"2253",943,1238,1447,2085,2378,1929,0.180634201585504,0.431606007306183,0.270912951167728,1.44091223220456,0.243398692810458,162.9273,3890.8725,1501.1534,35,2042,0.0176758281886578,44.2146018147469,-2.5,2.5,8,16,TRUE
"2254",1354,1776,2085,2375,2268,2088,0.0650224215246637,0.153244557176073,0.0975226992489631,1.13908872901679,0.042039972432805,-162.1608,4719.7141,1694.9642,15,1760,0.0235658623278141,41.0730092525482,0.25,0.5,2,16,TRUE
"2255",1286,1639,1973,2214,2113,2056,0.0575591115357058,0.136683303085299,0.0863283582089552,1.12214901165737,0.0342633382280959,-180.6171,4438.7666,1518.7845,20,1764,0.0372505597770214,41.3947596549988,-0.375,0.875,3,4,TRUE
"2256",1334,1773,2136,2565,3267,2784,0.0912571793235482,0.199460665798773,0.136871211315538,1.20084269662921,0.209328151027207,-132.8543,5324.0085,1994.5671,30,1840,0.113316647708416,40.7021179199219,0.125,2.625,9,16,TRUE
"2257",1071,1338,1473,1664,1776,1450,0.0608861970035065,0.193280712406395,0.0913147410358566,1.12966734555329,0.0932594644506002,-163.7405,3432.8907,1349.2531,25,1935,0.328274369239807,41.5985929965973,-1.875,8.125,26,4,TRUE
"2258",1084,1442,1757,2158,2634,2286,0.10242656449553,0.219317436009626,0.153620227301749,1.22822993739328,0.199726713732635,-63.7456,4379.8468,1610.7638,30,1794,0.0235658623278141,39.5022130012512,-0.25,0.5,2,32,TRUE
"2259",1542,2192,2483,3159,4042,3530,0.119815668202765,0.260280301863545,0.179707576428888,1.27225130890052,0.238927203065134,-91.6031999999998,6487.3351,2359.8556,25,1853,0.0242908541113138,43.969623208046,-0.625,0.625,2,128,TRUE
"2260",1353,1922,2342,2962,3257,2889,0.116892911010558,0.225700764470331,0.175322839098878,1.26473099914603,0.163422039649937,20.4895000000001,5752.614,2081.511,30,1901,0.120744928717613,43.1509040594101,-0.375,2.875,9,1,TRUE
"2261",850,1182,1346,2588,2708,2101,0.315709201830198,0.723776223776224,0.473503621807091,1.92273402674591,0.335964479526394,618.0318,4224.2713,1655.2775,15,2534,0.344165205955505,40.9078602790833,-4.375,8.875,29,8,TRUE
"2262",698,1043,1091,3031,3193,2190,0.47064531780689,1.11673958093484,0.705882352941176,2.7781851512374,0.490662931839402,1146.3681,4420.8965,1889.6317,45,2471,0.153456553816795,43.9048988819122,0.375,3.625,13,128,TRUE
"2263",1719,2415,2796,3295,3724,3347,0.0819241503858151,0.173758618288182,0.122876138882049,1.17846924177396,0.142331288343558,-202.892,6725.7103,2424.6343,30,2133,0.00589248817414045,39.5022130012512,0.125,0.125,1,32,TRUE
"2264",867,1203,1331,1948,2658,2238,0.188167124123208,0.449380917698471,0.282207653605733,1.46356123215627,0.332664828277764,88.8075999999999,3876.6973,1435.6648,40,2138,1.77635683940025e-15,43.4292036294937,0,0,0,128,TRUE
"2265",1111,1677,2024,2558,3302,3060,0.116542994325622,0.209559689192371,0.174795417348609,1.26383399209486,0.239954938039805,-60.2448000000001,5247.1421,1787.4954,30,2139,0.0166651234030724,44.9999999999997,0.375,0.375,1,64,TRUE
"2266",1013,1541,1940,2430,3279,2838,0.112128146453089,0.189233026956052,0.168172977920146,1.25257731958763,0.256562559877371,-34.2867999999998,4992.3737,1830.4288,30,2173,0.0176758281886578,39.5022130012512,0.625,0.625,1,16,TRUE
"2267",1522,2056,2511,2998,3752,3213,0.0884007986930477,0.183082706766917,0.132589164170977,1.19394663480685,0.198147852466869,-145.927799999999,6186.1363,2311.0435,25,1801,0.0294542610645294,44.2146018147469,0.625,0.875,3,128,TRUE
"2268",1447,2023,2399,2964,3908,3498,0.105351482379265,0.217090601705986,0.158012491843013,1.23551479783243,0.239257967337879,-137.5176,6190.0741,2193.9168,25,1955,0.0686105638742447,43.6741822957993,0.375,1.625,5,128,TRUE
"2269",1473,2021,2399,2934,3440,3150,0.10031876992312,0.21292684868264,0.1504640479985,1.22300958732805,0.178283952731632,-114.7144,5950.9837,2083.622,25,1808,0.0300372242927551,42.4464099407196,-0.5,0.75,3,2,TRUE
"2270",1521,2158,2538,3095,3596,3245,0.0988815906266643,0.201330152533796,0.148309221620662,1.21946414499606,0.172481252037822,-115.4835,6257.5813,2229.741,25,1792,0.0294542610645294,43.5711007118225,0.125,0.625,2,1,TRUE
"2271",2073,2935,3564,4062,4624,4297,0.0653029110936271,0.125763927471084,0.097947944666623,1.13973063973064,0.129457743038593,-313.3494,8378.7714,2933.5557,0,1767,8.88178419700125e-16,40.2876110076904,0,0,0,8,TRUE
"2272",1733,2428,2954,3611,4199,3851,0.1000761614623,0.196977873718295,0.150102810143934,1.22241029113067,0.174052844960157,-108.6375,7267.1319,2542.476,65,1766,8.88178419700125e-16,40.2876110076904,0,0,0,64,TRUE
"2273",1088,1546,1758,2254,2834,2446,0.123629112662014,0.26706870557829,0.185420560747664,1.28213879408419,0.234320557491289,-41.0697999999999,4578.9012,1685.8968,35,1965,0.0176758281886578,39.5022130012512,0.625,0.625,1,16,TRUE
"2274",1300,1810,2107,2462,3080,2776,0.0776975268111184,0.165732959850607,0.116533537586169,1.16848599905078,0.187584345479082,-204.1884,5197.0338,1853.1748,25,2126,1.77635683940025e-15,40.2876110076904,0,0,0,128,TRUE
"2275",1332,1810,2107,2495,2993,2619,0.0843111690569318,0.188422688422688,0.126453014665942,1.18414807783579,0.173725490196078,-160.4312,5159.1808,1896.1421,40,2093,1.77635683940025e-15,43.4292036294937,0,0,0,8,TRUE
