"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","folded_aspect_ns","slope","folded_aspect","tpi","tri","roughness","flowdir","satvi"
"72",1006,1344,1886,2428,2810,2294,0.1256374594344,0.218548387096774,0.188434349287287,1.28738069989396,0.196763202725724,-651.9608,4328.201,-2493.9098,4.67,1401,66.8014068603516,1.8175220489502,21.8014068603516,-0.25,0.75,2,1,0.295113382305973
"73",767,1171,1588,2093,2410,1871,0.137190980711763,0.215094982536843,0.205758522341437,1.31801007556675,0.2056028014007,-487.3912,3665.7265,-2110.2089,0,1548,8.13010215759277,3.37228679656982,36.8698978424072,-0.875,1.375,4,64,0.308365637113918
"74",898,1166,1597,2096,2578,2030,0.135120498239913,0.252326051779935,0.202653309868688,1.31246086412023,0.23497005988024,-577.3188,3779.7742,-2289.685,3.34,1634,120.963760375977,13.6557855606079,165.963760375977,2.375,5.875,19,8,0.352412884684469
"75",724,963,1156,1755,2117,1833,0.205771212641704,0.45907418761496,0.3086038124678,1.5181660899654,0.293614421020471,-420.8438,3090.6484,-1984.2054,34,1659,45,4.04469108581543,0,0.25,1.5,6,1,0.440354360775928
"76",724,990,1205,1790,2289,1877,0.195325542570952,0.407268170426065,0.292939409113671,1.48547717842324,0.310246136233543,-444.0904,3191.225,-2126.5173,49.34,1684,120.963760375977,2.78188633918762,165.963760375977,1,1.25,4,8,0.465302618400343
"77",716,970,1305,1859,2138,1876,0.175094816687737,0.320601851851852,0.262600726813083,1.42452107279693,0.24194016845774,-427.9046,3232.8594,-2003.377,16.67,1793,118.300750732422,3.52040505409241,163.300750732422,-0.25,1.5,5,8,0.362857557717439
"78",868,1173,1640,2040,2135,1733,0.108695652173913,0.18618506795755,0.163021328623828,1.24390243902439,0.13112582781457,-539.5364,3600.9782,-1797.7678,0,1479,164.744888305664,2.71992325782776,150.255111694336,-0.125,1.125,3,16,0.196662693682956
"79",669,931,1322,1922,2390,1982,0.184956843403206,0.310077519379845,0.277392510402219,1.45385779122542,0.287715517241379,-396.202,3325.6793,-2267.7257,11.33,1693,113.498565673828,11.8048343658447,68.4985656738281,0.875,4.625,16,1,0.431515151515152
"80",864,1161,1533,1917,2684,2282,0.111304347826087,0.207075064710958,0.166932328648022,1.25048923679061,0.27294285036756,-728.5514,3680.4546,-2533.9977,36.67,1319,85.4260787963867,11.8048343658447,40.4260787963867,0.875,5.125,16,1,0.409365737996443
"81",825,1034,1321,1752,2391,1983,0.140253823625122,0.308606616067593,0.210346510492923,1.32626797880394,0.288254310344828,-603.1252,3303.7183,-2217.2541,14.66,1457,149.036239624023,1.39176344871521,104.036239624023,0.625,0.625,2,2,0.432323232323232
"82",944,1244,1607,1884,2299,2020,0.0793468920080206,0.155722959298403,0.119003293713304,1.17237087741133,0.177163338453661,-763.1978,3617.9858,-2055.6497,51.33,1499,74.744873046875,8.11127948760986,119.744873046875,1.5,3.25,10,16,0.265710994496352
"83",865,1193,1528,2315,2855,2505,0.204787926099401,0.393775642950065,0.307141927930272,1.51505235602094,0.302760666210358,-523.489,4043.4973,-2751.8464,32.67,1830,18.4349365234375,0.754894495010376,63.4349365234375,0.5,0.5,1,64,0.454089198129349
"84",1404,1733,2220,2842,3361,2699,0.122876333465034,0.276051837386828,0.184296296296296,1.28018018018018,0.20444364809174,-906.5408,5233.8222,-2886.5952,4,1650,109.798873901367,6.31755065917969,64.7988739013672,-0.25,2.75,9,1,0.30663800053749
"85",1140,1461,1836,2296,3416,2828,0.111326234269119,0.241444467772412,0.166969147005445,1.25054466230937,0.300837776085301,-962.5136,4534.6776,-3196.9975,41.34,1829,135,0.675206005573273,90,0,0.25,2,2,0.45121370775821
"86",1255,1645,2183,2903,3740,3224,0.141565080613449,0.273161848395174,0.212326747272191,1.3298213467705,0.262873543812257,-913.425,5344.2869,-3515.9971,2.66,1790,14.0362548828125,1.96786379814148,59.0362548828125,-0.375,0.875,3,64,0.394277032160041
"87",723,1021,1289,2238,2793,2009,0.26906719591721,0.521371277881551,0.403543586109142,1.73622963537626,0.368446839784419,-227.8488,3684.3341,-2538.5988,56,2087,108.434951782227,0.754894495010376,63.4349517822266,-0.75,0.75,1,1,0.55260257195346
"88",1785,2366,2837,3336,4164,3762,0.0808358982666451,0.178942838700423,0.121244026889123,1.17589002467395,0.189544350807028,-1494.2688,6559.1417,-3746.8318,21.33,1742,90,0,45,0,0,0,128,0.284296222238092
"89",1634,2149,2507,3095,3661,3111,0.104962513388076,0.249872514023457,0.157429718875502,1.23454327881931,0.187094682230869,-1201.0166,5903.5802,-3144.8142,28,1959,142.125015258789,2.71992325782776,172.874984741211,-0.625,1.125,4,4,0.280619275350571
"90",1016,1451,1915,2321,3033,2706,0.0958451369216242,0.163921188630491,0.143750737637201,1.21201044386423,0.225949878738884,-894.7268,4427.7808,-2864.8212,48.67,2014,45,1.35022449493408,90,0,0.5,2,64,0.338890572900879
"91",1750,2222,2687,3159,3644,3228,0.0807389668149162,0.191651778463537,0.12109809287608,1.17566058801638,0.151160954035697,-1333.4634,6103.5248,-3127.9272,15.33,1569,135,0.675206005573273,180,0.25,0.5,2,32,0.226723525230988
"92",590,809,973,1482,2183,1835,0.207331975560081,0.439399171270718,0.310934636530238,1.52312435765673,0.38339670468948,-430.3768,2735.554,-2138.6488,42,1683,116.565048217773,2.13429999351501,71.5650482177734,2,2,5,2,0.57500396008237
"93",863,1155,1595,2133,2362,1783,0.14431330472103,0.257096435056867,0.216440927987126,1.33730407523511,0.19383371240839,-464.8428,3699.1361,-2001.1191,0,1424,90,0,45,0,0,0,64,0.290713834491472
