"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","folded_aspect_ns","slope","tpi","tri","roughness","flowdir","satvi","tndvi","weights"
"207",1341,1826,2310,2637,3127,2826,0.0661006670709521,0.126931138886732,0.0991409802930773,1.14155844155844,0.150266691189994,-1129.978,5107.4373,-2778.2507,40,1867,83.6598052978516,2.16078901290894,0.125,0.875,3,128,0.225379310344828,53.3050333535476,0.921917174738895
"208",1464,1992,2417,2772,3531,3218,0.0684139525920216,0.140984908657665,0.102611041526159,1.14687629292511,0.18728984532616,-1297.5206,5507.9042,-3211.0673,34.67,1806,135,1.35022449493408,-0.75,0.75,2,2,0.280911154072455,53.4206976296011,0.912404904653526
"209",644,828,1037,1741,2547,2059,0.253419726421886,0.561582641991066,0.380061184092136,1.67888138862102,0.421316964285714,-371.6278,3086.696,-2495.8705,25.34,1433,71.5650634765625,0.754894495010376,-0.25,0.25,1,128,0.631887292509416,62.6709863210943,0.157242875771981
"210",665,908,1109,1740,2772,2255,0.221481221481221,0.462949376375642,0.332163537462713,1.56898106402164,0.428497809842824,-497.495,3236.0789,-2743.8836,16.66,1427,90,1.43209624290466,-0.5,0.5,2,4,0.642663918588175,61.0740610740611,0.105073904630688
"211",592,784,920,1980,2157,1664,0.36551724137931,0.865730153544593,0.548181348043441,2.15217391304348,0.402014949626259,-5.52979999999997,3019.3166,-2003.7449,86.67,1777,151.699249267578,17.0979232788086,0.625,7.125,26,4,0.602924451665313,68.2758620689655,0.274265575213864
"212",615,852,1084,1674,2808,2226,0.213923132704859,0.413570727604094,0.320826536160957,1.54428044280443,0.442959917780062,-488.7584,3143.8963,-2787.487,28,1445,90,5.08888754974322e-14,0,0,0,128,0.664354527938343,60.6961566352429,0.136728606816449
"213",605,859,1038,1807,2478,2121,0.270298769771529,0.549521223381449,0.405376910911966,1.74084778420039,0.409556313993174,-338.6888,3125.6091,-2475.8181,36.67,1591,180,0.954841256141663,-0.375,0.375,1,16,0.614247120716622,63.5149384885765,0.083007677388581
"214",610,834,1039,1569,2349,2055,0.203220858895706,0.410343759677919,0.304772857964347,1.51010587102984,0.386658795749705,-477.2674,2912.0362,-2361.4029,32,1659,171.869903564453,6.72136926651001,-0.75,2.75,8,4,0.579902611775122,60.1610429447853,0.208805799434282
"215",720,992,1209,1879,2872,2421,0.216968911917098,0.448580610605249,0.325400679941719,1.55417700578991,0.407498162215143,-540.4672,3474.2502,-2858.8086,34.67,1511,90,0.954841256141663,0.375,0.375,1,16,0.611172363101801,60.8484455958549,0.116549847011689
"216",605,859,1063,1738,2607,2185,0.240985362370582,0.471434557899148,0.361413528466893,1.63499529633114,0.420708446866485,-418.098,3127.0075,-2610.9268,32.66,1628,90,0.954841256141663,-0.375,0.375,1,64,0.630976706170821,62.0492681185291,0.207738359997014
"217",630,887,1111,1806,2607,2251,0.238258484744601,0.463580576307364,0.3573264781491,1.62556255625563,0.402366863905325,-428.2392,3223.6732,-2625.0222,41.33,1635,180,0.954841256141663,-0.125,0.375,2,8,0.603469140782574,61.91292423723,0.209564208167422
"218",608,887,1039,1738,2478,2121,0.251710478934102,0.512012891883973,0.377497749774978,1.67276227141482,0.40915553028149,-398.1362,3090.124,-2473.4693,47.33,1633,45,0.337614715099335,-1.125,1.125,2,128,0.6136460554371,62.5855239467051,0.202197783095733
"219",590,877,1031,1871,2572,2020,0.289455547898001,0.578034682080925,0.434108527131783,1.81474296799224,0.427699139605884,-267.9922,3174.6356,-2489.6469,2.67,1488,90,5.08888754974322e-14,0,0,0,128,0.641459691966144,64.4727773949001,0.151203152455859
"220",735,1012,1228,1836,2924,2542,0.198433420365535,0.411645226811104,0.297601566324033,1.49511400651466,0.408477842003854,-624.2628,3496.1983,-2956.5146,14.66,1427,90,0,0,0,0,4,0.61264298615292,59.9216710182768,0.120218338386318
"221",669,936,1208,1843,2804,2387,0.208128482464766,0.389618358080746,0.31214156971981,1.52566225165563,0.397806580259222,-517.6008,3387.4067,-2816.4486,9.33,1525,78.690071105957,1.21711814403534,0.25,0.5,2,1,0.596635514018692,60.4064241232383,0.0582733227443328
"222",691,935,1232,1774,2611,2223,0.180306054557552,0.340067762579997,0.270414102777316,1.43993506493506,0.358834244080146,-535.8004,3285.8537,-2577.5866,4.66,1526,116.565048217773,2.13429999351501,-0.375,0.875,3,1,0.538181345128138,59.0153027278776,0.06664420462359
"223",622,911,1184,1877,2741,2288,0.226396602417511,0.401320361362057,0.339539441450269,1.58530405405405,0.396687898089172,-430.8436,3344.8526,-2732.7314,32.67,1469,90,0,0,0,0,128,0.594956056553305,61.3198301208755,0.114603930775093
"224",686,932,1190,1768,2710,2310,0.195402298850575,0.383900106269926,0.293053912455636,1.48571428571429,0.38974358974359,-543.3864,3298.8218,-2706.2274,14.67,1567,90,1.01777750994864e-13,0,0,0,64,0.58454044353288,59.7701149425287,0.0699693921651133
"225",1159,1531,1854,2395,3520,3245,0.127324076253236,0.280165717244951,0.190963642781504,1.29180151024811,0.310011164867882,-1045.1004,4735.5657,-3472.8811,45.33,1712,180,0.954841256141663,0.375,0.375,1,4,0.464973485905666,56.3662038126618,0.106354706557175
"226",1010,1287,1584,1939,2600,2300,0.100766392279307,0.229387438614629,0.151128139633887,1.22411616161616,0.24282982791587,-832.6398,3801.3984,-2408.1305,42,1719,54.4623107910156,6.13737964630127,-0.125,2.375,10,32,0.364201218783606,55.0383196139654,0.106336619160814
"227",1205,1611,2001,2501,3651,3245,0.111061750333185,0.228498309112513,0.166574125485841,1.24987506246877,0.291932059447983,-1085.1386,4944.8973,-3523.0476,26,1667,135,0.337614715099335,0.125,0.125,1,2,0.437859354268023,55.5530875166593,0.119900875049771
"228",1340,1726,2080,2787,4219,3285,0.145264023012122,0.338731314679954,0.217873651771957,1.33990384615385,0.339577710747738,-1032.069,5404.9468,-3891.7773,26.67,1820,75.4655456542969,6.62914037704468,0.25,2.75,8,16,0.509326136995,57.2632011506061,0.128098287125513
"229",830,1077,1316,1871,2932,2369,0.174144963915908,0.391617273497036,0.261176470588235,1.42173252279635,0.380414312617702,-649.4732,3588.8,-2820.0971,34.66,1907,70.3461608886719,7.06204414367676,0.875,2.875,11,32,0.570554313287043,58.7072481957954,0.12703823907054
"230",860,1133,1465,2012,2997,2504,0.157319528329019,0.314151160119458,0.235945363048167,1.37337883959044,0.343343792021515,-686.0934,3814.5214,-2899.509,47.33,1952,170.537673950195,2.90182161331177,0.375,1.125,4,4,0.514957983193277,57.865976416451,0.136831127597759
"231",1086,1395,1805,2324,3619,3144,0.125696294502301,0.258982035928144,0.188521612786052,1.28753462603878,0.334439528023599,-975.4578,4593.4748,-3551.4718,6.67,1714,45,0.337614715099335,-0.125,0.125,1,32,0.501613051894184,56.284814725115,0.108876619178076
"232",790,1027,1284,1814,2159,1832,0.171078114912847,0.36867000556483,0.256575762465709,1.41277258566978,0.254138832413593,-483.5666,3240.084,-1968.9512,42,1916,124.99201965332,5.80822277069092,0.625,2.375,8,8,0.381152896762015,58.5539057456424,0.0951886834005969
"233",1190,1502,1848,2308,3368,2816,0.110683349374398,0.257155635062612,0.16600505232768,1.24891774891775,0.291411042944785,-986.5544,4568.9238,-3130.1062,68,1874,45,1.01275038719177,0.375,0.375,1,16,0.437074666922266,55.5341674687199,0.487123565187901
"234",1534,2017,2436,2877,3311,2827,0.08300395256917,0.184087493738521,0.124494212854051,1.18103448275862,0.152253349573691,-1157.145,5510.6262,-2800.1766,12.66,1770,0,0.954841256141663,-0.375,0.375,1,128,0.228360156589822,54.1501976284585,0.388482208460242
"235",1588,2192,2777,3442,4214,3532,0.106930374658305,0.202867602196461,0.160382667416995,1.23946705077422,0.205549992847947,-1206.2708,6445.0148,-3748.6408,21.33,1841,63.4349479675293,1.06752026081085,0.5,0.5,1,64,0.308302939283416,55.3465187329153,0.327863361725445
"236",1165,1499,1827,2151,2923,2632,0.081447963800905,0.185079401348109,0.122156591680282,1.17733990147783,0.230736842105263,-1017.7688,4310.1717,-2710.9276,76,1638,81.8698959350586,1.6876049041748,0.125,0.625,2,1,0.346068834859488,54.0723981900452,0.280471909814877
"237",1099,1449,1732,2119,2829,2434,0.100493378343287,0.226607331069212,0.150720498507075,1.22344110854503,0.240517430388073,-902.6388,4154.3407,-2571.4654,80.67,1719,153.434951782227,2.13429999351501,0.375,0.875,3,2,0.360736599802697,55.0246689171644,0.349833413906891
"238",453,673,695,2370,1749,1133,0.546492659053834,1.33211388579609,0.819605284619149,3.41007194244604,0.43126022913257,604.0008,2931.5471,-1461.8964,0,2556,52.5946350097656,5.09561967849731,0.5,2,8,32,0.646758028226631,77.3246329526917,0.075759353367662
"239",473,725,864,2508,2262,1613,0.487544483985765,0.991436497406827,0.731208302446256,2.90277777777778,0.44721689059501,459.3638,3315.3117,-2070.8007,4.67,2016,61.4600143432617,15.128378868103,-0.875,6.375,22,128,0.67071805533344,74.3772241992882,0.0865821747298435
"240",902,1192,1584,2195,2686,2156,0.161682984916645,0.30952380952381,0.2424923931737,1.38573232323232,0.25807962529274,-548.7362,3900.2124,-2428.0594,0,1787,113.008865356445,18.2864646911621,-6,9.5,22,16,0.38707411310151,58.0841492458322,0.0631828761879223
"241",1069,1469,1953,2646,3354,2726,0.150684931506849,0.272942103190232,0.226002826394173,1.35483870967742,0.263990955342001,-722.7752,4771.6065,-3077.8777,0,1568,21.8014221191406,5.12871170043945,0.625,2.125,7,64,0.395949128591616,57.5342465753425,0.0851460924627757
"242",800,1083,1437,1852,2003,1785,0.126178169656431,0.231843575418994,0.189238486092111,1.28879610299235,0.16453488372093,-533.8568,3308.9274,-1793.339,0,1682,171.724105834961,24.8515167236328,2.5,11,35,4,0.24676645836361,56.3089084828215,0.0611598628572107
"243",873,1216,1752,2367,3115,2636,0.149308084486526,0.242795104619029,0.223934943561112,1.35102739726027,0.28004931169098,-640.8916,4259.4981,-2989.6045,0,1448,158.198593139648,2.56950283050537,-0.375,1.125,4,8,0.420030816640986,57.4654042243263,0.0313714389339598
"244",962,1266,1797,2363,2684,2153,0.136057692307692,0.238576968470747,0.204062011777431,1.3149693934335,0.197946886855613,-574.2024,4150.2192,-2362.5732,0,1497,133.492568969727,12.625545501709,0.25,5.25,19,8,0.296887202945442,56.8028846153846,0.0946925565693553
"245",632,812,1183,2474,2306,1569,0.353021602406344,0.667804676184565,0.52946001367054,2.09129332206255,0.321868730295214,216.8478,3510.3772,-1992.972,0,2197,135,17.0357418060303,-1.375,7.875,27,8,0.482733916033816,67.6510801203172,0.0766374011026186
"246",1034,1400,1943,2571,3348,2809,0.139122729286664,0.242471042471042,0.208660981282534,1.32321152856408,0.265545265545266,-755.9904,4687.4624,-3147.8306,0,1348,105.25511932373,2.71992325782776,-0.375,1.125,3,1,0.398280260795616,56.9561364643332,0.0546957115538939
"247",637,883,1105,2607,2730,2004,0.404633620689655,0.841833875126107,0.606868686868687,2.35927601809955,0.423728813559322,193.5322,3768.9079,-2532.8035,0,1928,73.7059555053711,15.7573003768921,-5.5,8,24,1,0.63551036370747,70.2316810344828,0.0555448345917595
"248",786,1087,1536,2332,2772,2133,0.205791106514995,0.351963211885391,0.308646762310973,1.51822916666667,0.286908077994429,-351.463,3909.8826,-2529.6761,0,1810,141.340194702148,9.09464073181152,0.625,3.375,12,4,0.430312173610305,60.2895553257497,0.0491292523336417
"249",1134,1533,2088,2639,3198,2764,0.116564417177914,0.206738706288459,0.174828133262824,1.26388888888889,0.209988649262202,-839.7938,4838.4048,-2936.5265,0,1427,162.552810668945,8.6913013458252,1.75,3.75,12,4,0.314953182635014,55.8282208588957,0.0770318332036276
"250",1069,1521,2000,2646,3310,2769,0.13904433921653,0.243608115242477,0.208544065425589,1.323,0.246704331450094,-772.8614,4807.4141,-3051.9931,0,1612,88.9583740234375,12.9094705581665,0.125,5.125,14,16,0.370021655211374,56.9522169608265,0.0725837112463421
"251",655,1039,1587,2505,2816,1960,0.224340175953079,0.322535310238212,0.336469150885767,1.57844990548204,0.279127867363161,-148.935,3967.0377,-2498.6373,0,1698,45,2.36199140548706,1.5,1.5,5,32,0.41864426024753,61.217008797654,0.0313887584589496
"252",565,856,1009,2711,2646,1961,0.45752688172043,0.939604725626587,0.686198091654348,2.68681863230922,0.447879616963064,356.7036,3741.4471,-2472.3066,0,2085,97.7335968017578,18.8087368011475,0.25,8,23,1,0.671727533853098,72.8763440860215,0.0629643711526183
"253",1075,1476,2037,2706,3303,2764,0.141049968374447,0.243573873152261,0.2115526509961,1.32842415316642,0.237078651685393,-732.4966,4845.5193,-3044.6555,0.67,1330,146.309936523438,1.72100615501404,0.5,0.75,3,2,0.355584683082108,57.0524984187223,0.0613556612690092
"254",761,1139,1463,1956,2643,2220,0.144194208832992,0.245151665837892,0.216259687088756,1.33697881066302,0.287384315635655,-609.9538,3615.6095,-2504.9948,0.67,1551,132.597396850586,40.1435127258301,6.25,19.75,68,8,0.431023986363083,57.2097104416496,0.0705836590313935
"255",671,941,1253,2199,2475,2114,0.274044032444959,0.504748692775584,0.411006517016655,1.75498802873105,0.327789699570815,-212.7932,3536.8823,-2389.2458,1.33,2100,98.1300964355469,8.38019180297852,-2.25,4,13,8,0.491618613383398,63.702201622248,0.057454954267919
"256",978,1202,1480,2019,2423,2058,0.154044012575021,0.377980364656381,0.231033004714959,1.36418918918919,0.241609018703561,-620.7752,3692.2822,-2173.6917,31.33,1620,54.4623222351074,2.05277514457703,0.25,0.75,3,128,0.362367106442936,57.7022006287511,0.13150136001159
"257",1135,1314,1578,2013,2521,2202,0.121136173767753,0.366223269910759,0.181678964221078,1.27566539923954,0.230056111246646,-802.0408,3872.1411,-2252.1545,79.34,1652,125.537673950195,2.05277514457703,0.25,0.75,3,8,0.345042078302232,56.0568086883876,0.140087059189555
"258",1344,1581,1921,2291,2804,2491,0.0878442545109212,0.247458533975388,0.131750741839763,1.19260801665799,0.186878306878307,-1012.0268,4490.9986,-2461.7217,71.33,1578,83.6598205566406,2.16078901290894,0.125,0.875,3,32,0.28028780023278,54.3922127255461,0.154155635604703
"259",1362,1763,2133,2595,2775,2483,0.0977157360406091,0.223016026259896,0.146558105107328,1.21659634317862,0.13080684596577,-964.5618,4856.3238,-2352.0206,7.34,1475,156.801406860352,1.8175220489502,-0.25,0.75,2,4,0.196190282163594,54.8857868020305,0.220086590393584
"260",1031,1418,1770,2217,2626,2442,0.112114371708051,0.218881598276369,0.168150470219436,1.25254237288136,0.194722474977252,-815.1506,4155.7857,-2435.4534,34.66,1774,135,1.6876049041748,0.625,0.875,3,2,0.292050494711703,55.6057185854026,0.170020958437995
"261",843,1174,1518,1930,2568,2338,0.119489559164733,0.218382274992049,0.179208351457155,1.27140974967062,0.25697503671072,-722.1672,3663.7599,-2478.9416,46.66,1832,101.821502685547,10.3730964660645,1.75,4.75,15,8,0.385415392144867,55.9744779582367,0.12244251472346
"262",1100,1436,1953,2340,2887,2643,0.090146750524109,0.166551902220692,0.135204378712007,1.19815668202765,0.19297520661157,-901.4756,4436.3754,-2695.8813,39.33,1617,113.749496459961,6.49256563186646,-1.125,3.625,12,8,0.289432909823365,54.5073375262054,0.183394521403833
"263",1008,1281,1646,2076,2751,2374,0.115529285330467,0.244707489187344,0.173270651443922,1.26123936816525,0.251307709802138,-785.7738,3964.271,-2550.281,50.66,1747,6.34019184112549,2.16078901290894,0.375,0.875,3,64,0.376918703808982,55.7764642665234,0.173302058010446
"264",1051,1308,1648,1906,2110,1960,0.0725942599887451,0.164856230031949,0.108876072584048,1.15655339805825,0.122937732836615,-804.6608,3660.0595,-1832.0932,55.33,1708,36.8699035644531,2.3859441280365,-1,1,3,128,0.184382067314088,53.6297129994373,0.126909640862128
"265",1001,1356,1712,2102,2634,2318,0.102254850550603,0.200308166409861,0.153362170664569,1.22780373831776,0.212149102623102,-804.4116,3999.7625,-2408.8124,26,1489,151.389541625977,11.7957096099854,-0.5,5,16,2,0.31818704704935,55.1127425275302,0.174492478917049
"266",873,1097,1448,1861,2655,2295,0.124811121184648,0.257963772642099,0.187188397038828,1.28522099447514,0.294174993906897,-711.8802,3581.4905,-2541.7616,56,1769,153.434951782227,2.13429999351501,-0.375,0.875,3,4,0.441208724259778,56.2405560592324,0.0946215389696743
"267",965,1250,1630,2060,2581,2400,0.116531165311653,0.233517975453459,0.174773065980219,1.2638036809816,0.225837093327001,-766.9882,3884.5411,-2455.0569,68,1761,142.125015258789,2.71992325782776,-1,1.25,6,4,0.338715422058649,55.8265582655827,0.247450219805169
"268",792,972,1251,1776,2558,2220,0.173439048562934,0.3926114268621,0.260115606936416,1.41966426858513,0.34313468101864,-587.8792,3332.7324,-2499.2016,29.33,1800,90,12.680383682251,1.125,5.625,19,128,0.514634466465415,58.6719524281467,0.24670531133643
"269",848,1149,1494,2271,3037,2533,0.206374501992032,0.3983798195242,0.309520647988315,1.52008032128514,0.34054292650629,-529.139,4022.1168,-2925.7,38.66,1803,75.0685806274414,7.37130689620972,1.5,3.25,11,128,0.51075802714333,60.3187250996016,0.126883375784964
"270",1323,1632,1940,2318,2687,2458,0.0887740723344293,0.234113712374582,0.133145473758366,1.19484536082474,0.161443700021612,-1001.4166,4497.9905,-2345.7469,27.33,1465,73.6104736328125,4.22268724441528,-0.25,1.75,6,32,0.242139384116694,54.4387036167215,0.183157830279234
"271",800,1017,1278,1724,2528,2144,0.14856762158561,0.328617742410846,0.222814321398834,1.3489827856025,0.328428796636889,-634.3128,3308.7852,-2424.5415,46.66,1764,168.690063476562,2.43313884735107,-3.875,3.875,9,2,0.492578484171811,57.4283810792805,0.119941042550342
"272",914,1176,1450,1832,2470,2239,0.116392443631932,0.259651984774334,0.174562071591775,1.26344827586207,0.260204081632653,-755.4958,3556.8202,-2344.489,42,1712,21.8014221191406,5.12871170043945,-0.875,2.125,7,32,0.390256344853973,55.8196221815966,0.159338055154861
"273",1262,1517,1927,2575,3354,2784,0.143936028431808,0.346672373207789,0.21588006662965,1.33627400103788,0.270213974626018,-857.1926,4809.0472,-3055.2347,28,1560,109.536651611328,7.80418491363525,-0.125,3.125,11,16,0.405282590173246,57.1968014215904,0.194773040960248
"274",638,833,1060,1684,2157,1765,0.227405247813411,0.478527607361963,0.341045727819275,1.58867924528302,0.34100093254585,-334.8184,2919.742,-2042.0468,40.67,1874,3.366455078125,4.05866432189941,-0.125,1.625,5,64,0.511421911421911,61.3702623906705,0.124163004209631
"275",942,1163,1412,1642,1871,1693,0.0753110674525213,0.188524590163934,0.112948109346865,1.1628895184136,0.139811148339933,-717.1992,3190.3652,-1604.7404,42,1253,79.2490234375,18.5233058929443,-1.375,7.875,23,16,0.209684787574235,53.7655533726261,0.103387669936928
"276",714,995,1304,2098,3121,2574,0.233392122281011,0.43454465849387,0.350036737692873,1.60889570552147,0.410621468926554,-476.5154,3744.2888,-3108.977,0.67,1826,3.8140869140625,3.58425235748291,-0.125,1.375,4,64,0.615862614393854,61.6696061140506,0.0994321819254681
"277",1075,1437,2023,2571,2944,2459,0.119286025250327,0.206092515983452,0.178909565785178,1.27088482451804,0.1854237970606,-717.4348,4599.7765,-2624.9427,0,1477,18.4349365234375,0.754894495010376,0,0.25,2,32,0.278107700050327,55.9643012625163,0.0594999369243263
"278",1073,1436,2022,2571,3178,2569,0.119529719137818,0.206189438894314,0.17927506258844,1.27151335311573,0.222307692307692,-750.5488,4669.3251,-2863.5612,4,1464,135,2.36199140548706,0.25,1,4,2,0.333429477934814,55.9764859568909,0.0493872407649709
"279",854,1142,1588,2162,2496,1894,0.153066666666667,0.271471812334468,0.2295693907479,1.36146095717884,0.222331047992165,-466.2712,3756.5842,-2167.047,0,1424,90,0,0,0,0,64,0.333455747337495,57.6533333333333,0.0341200499321041
"280",1041,1378,1777,2225,3067,2543,0.111944027986007,0.220450743037103,0.16789506558401,1.25211029825549,0.266308835672998,-839.1702,4268.6965,-2831.0761,18,1476,153.434951782227,10.555380821228,0.875,4.375,15,8,0.399422024976778,55.5972013993004,0.0685213123202857
"281",954,1258,1728,2164,2576,2234,0.112024665981501,0.202677575306805,0.168015414258189,1.25231481481481,0.197026022304833,-694.5684,3966.8706,-2347.0802,26,1591,170.537673950195,2.90182161331177,-1.5,2,6,2,0.295504704379138,55.601233299075,0.0723211446493995
"282",878,1169,1636,2127,2475,2003,0.130480999202764,0.229053927971637,0.195695496213631,1.30012224938875,0.204086596935052,-558.2742,3782.809,-2195.5234,0,1435,116.565048217773,2.13429999351501,-0.375,0.875,3,16,0.306092666909887,56.5240499601382,0.0449966127477223
"283",859,1154,1569,2163,2859,2329,0.159163987138264,0.289163664686983,0.238713998660415,1.37858508604206,0.291327913279133,-586.0326,3908.8179,-2676.1693,0,1544,19.093505859375,12.9135932922363,2.125,5.625,19,32,0.43694253133115,57.9581993569132,0.0679147259304628
"284",803,1035,1369,1853,2668,2177,0.150217256362508,0.299097762946484,0.225290923196276,1.35354273192111,0.321773594253158,-605.3604,3479.6617,-2527.5973,8,1414,125.537673950195,2.05277514457703,-0.5,0.75,3,8,0.482600619195046,57.5108628181254,0.0269078966047813
"285",1006,1344,1886,2428,2810,2294,0.1256374594344,0.218548387096774,0.188434349287287,1.28738069989396,0.196763202725724,-651.9608,4328.201,-2493.9098,4.67,1401,66.8014068603516,1.8175220489502,-0.25,0.75,2,1,0.295113382305973,56.28187297172,0.084194641137517
"286",747,977,1318,1750,2561,2113,0.140808344198175,0.266239368914089,0.211178100048884,1.32776934749621,0.320443413250838,-595.1716,3310.3477,-2450.0866,0.67,1444,141.115509033203,9.42157936096191,-0.375,3.625,14,8,0.480603170511664,57.0404172099087,0.0585528088211031
"287",767,1171,1588,2093,2410,1871,0.137190980711763,0.215094982536843,0.205758522341437,1.31801007556675,0.2056028014007,-487.3912,3665.7265,-2110.2089,0,1548,8.13010215759277,3.37228679656982,-0.875,1.375,4,64,0.308365637113918,56.8595490355882,0.0516148013184344
"288",770,1040,1468,2092,2643,1957,0.175280898876404,0.304330862270776,0.262884426344615,1.42506811989101,0.285818535636098,-416.2492,3634.2064,-2372.7383,2,1788,110.556045532227,12.0571928024292,5.5,6.25,19,2,0.428675665815396,58.7640449438202,0.0526071823513181
"289",628,934,1322,2057,2387,1783,0.217519976324356,0.348011363636364,0.326231691078562,1.55597579425113,0.28713939067134,-237.1042,3373.8656,-2159.4841,2,1797,27.8972702026367,9.10674953460693,1.25,3.75,14,64,0.430651031136272,60.8759988162178,0.0540962429348393
"290",898,1166,1597,2096,2578,2030,0.135120498239913,0.252326051779935,0.202653309868688,1.31246086412023,0.23497005988024,-577.3188,3779.7742,-2289.685,3.34,1634,120.963760375977,13.6557855606079,2.375,5.875,19,8,0.352412884684469,56.7560249119957,0.102504483013369
"291",836,1099,1439,1855,2810,2180,0.12629022465088,0.246445497630332,0.189406586735468,1.28908964558721,0.322664156272064,-673.8014,3578.495,-2608.5641,13.34,1477,91.9749450683594,6.89389324188232,0.125,2.875,10,16,0.483939286974938,56.314511232544,0.0640543625219045
"292",787,1038,1323,1788,2372,1940,0.14946962391514,0.303961302130997,0.224168407520488,1.35147392290249,0.283897158322057,-555.9004,3306.4275,-2186.1662,5.33,1424,111.801406860352,2.56950283050537,-0.5,1,3,1,0.425788120687322,57.473481195757,0.163923683974241
"293",724,990,1205,1790,2289,1877,0.195325542570952,0.407268170426065,0.292939409113671,1.48547717842324,0.310246136233543,-444.0904,3191.225,-2126.5173,49.34,1684,120.963760375977,2.78188633918762,1,1.25,4,8,0.465302618400343,59.7662771285476,0.201571167351871
"294",667,862,1038,1687,1966,1592,0.238165137614679,0.556890338081345,0.357182168409466,1.6252408477842,0.308921438082557,-292.5594,2863.8153,-1791.1366,30,1650,96.8427734375,5.98921823501587,1.5,2.75,9,8,0.463305042436346,61.9082568807339,0.129594561708397
"295",669,890,1208,1687,1795,1374,0.16545768566494,0.30560163327804,0.248143671213953,1.39652317880795,0.195471195471195,-319.1312,2868.1337,-1520.9603,0,1803,99.162353515625,7.45400953292847,-0.25,3,9,16,0.29315798235392,58.272884283247,0.170350987603684
"296",716,970,1305,1859,2138,1876,0.175094816687737,0.320601851851852,0.262600726813083,1.42452107279693,0.24194016845774,-427.9046,3232.8594,-2003.377,16.67,1793,118.300750732422,3.52040505409241,-0.25,1.5,5,8,0.362857557717439,58.7547408343869,0.140185215370217
"297",868,1173,1640,2040,2135,1733,0.108695652173913,0.18618506795755,0.163021328623828,1.24390243902439,0.13112582781457,-539.5364,3600.9782,-1797.7678,0,1479,164.744888305664,2.71992325782776,-0.125,1.125,3,16,0.196662693682956,55.4347826086957,0.0457244893287577
"298",993,1354,1780,2196,2732,2244,0.104627766599598,0.191546182889769,0.156921916258016,1.23370786516854,0.210992907801418,-749.4376,4098.7393,-2433.7712,0,1393,90,0.477453768253326,-0.125,0.125,1,64,0.316454293628809,55.2313883299799,0.030599453920899
"299",838,1172,1684,2333,2859,2264,0.161563355738113,0.263692507719811,0.242314872433105,1.3853919239905,0.258639665419326,-502.2664,4061.4334,-2621.0071,0.67,1452,71.5650482177734,3.01696133613586,-0.5,1.25,4,1,0.387916804225817,58.0781677869057,0.0454224790216661
"300",775,1071,1568,2201,2693,2203,0.167949058105598,0.272962483829237,0.251890171110227,1.40369897959184,0.264022529922553,-464.4462,3813.9611,-2519.0676,0,1651,26.5650520324707,2.13429999351501,-0.375,0.875,3,64,0.395987328405491,58.3974529052799,0.132616546273761
"301",856,1116,1565,2094,2412,1983,0.144575020497404,0.261105626850938,0.21683290066949,1.33801916932907,0.212974603972844,-515.9898,3685.6232,-2162.5486,0,1459,122.47119140625,3.10963296890259,-0.25,1.25,4,8,0.319421747328724,57.2287510248702,0.074098284089633
"302",748,934,1202,1613,2409,2002,0.146003552397869,0.319496268656716,0.218966435801811,1.34193011647255,0.334256438659651,-589.98,3100.4408,-2302.9915,16.67,1611,56.3099327087402,3.4389123916626,0.5,1.5,5,1,0.501315242973834,57.3001776198934,0.0513192590115274
"303",921,1166,1562,1989,2902,2526,0.120247817516193,0.239645302503087,0.180346332535548,1.27336747759283,0.300179211469534,-781.889,3852.9923,-2808.3298,21.34,1551,107.592422485352,10.1604080200195,0.875,4.375,15,2,0.450218389517303,56.0123908758096,0.0912149516239107
"304",953,1171,1515,1955,2666,2264,0.126801152737752,0.282159805053226,0.190174326465927,1.29042904290429,0.275292992107151,-722.0158,3728.5755,-2484.2287,24,1350,95.9061279296875,6.9262490272522,-0.125,2.875,8,16,0.412890111204113,56.3400576368876,0.103309579364286
"305",795,1224,1829,2648,2935,2167,0.182935001116819,0.26728020364206,0.274371859296482,1.44778567523237,0.23215785054576,-329.2772,4344.7049,-2592.7915,0.67,1694,32.47119140625,3.10963296890259,-0.25,1.25,4,128,0.348200230874174,59.146750055841,0.0688018262514395
"306",796,1030,1268,1507,1597,1478,0.0861261261261261,0.189923712650985,0.129165916051162,1.1884858044164,0.114834205933682,-586.5004,2838.338,-1368.8691,25.33,1354,58.3924980163574,7.2492527961731,3.5,4,13,128,0.172221252835456,54.3063063063063,0.0695824357981777
"307",748,1042,1397,1957,2412,2069,0.166964818127609,0.295983086680761,0.250409897153078,1.40085898353615,0.266474140194277,-495.1604,3470.4758,-2277.6336,1.33,1780,159.775146484375,4.82254219055176,0.875,2.125,7,2,0.399658747867174,58.3482409063804,0.106856413461872
"308",1214,1632,2045,2625,3407,2776,0.124197002141328,0.250388533931963,0.186275559361953,1.28361858190709,0.249816581071167,-900.0068,4929.3686,-3065.1345,0,1479,81.8698959350586,1.6876049041748,0.625,0.875,3,2,0.374690508940853,56.2098501070664,0.100765262014574
