"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","slope","folded_aspect","tpi","tri","roughness","flowdir","split"
"1479",1088,1441,1684,2219,2687,2410,0.137074045605944,0.321205571565802,0.205584731651082,1.31769596199525,0.229466941203386,2.42750000000018,4420.0575,1558.0867,35,1594,0.134708032011986,44.2146018147469,-0.5,3.25,12,128,FALSE
"1480",1436,1965,2226,2654,3562,3327,0.0877049180327869,0.204159511543599,0.131543899190657,1.19227313566936,0.230822391154112,-255.5285,5742.7025,1947.7462,25,1299,0.0235658623278141,42.6438055038452,0.25,0.5,2,4,FALSE
"1481",961,1332,1510,1815,2248,2017,0.0917293233082707,0.207850620144473,0.137573297248534,1.20198675496689,0.196381053751996,-124.6717,3793.0837,1354.9852,30,1403,0.0428721718490124,44.4929015040398,-0.25,1,4,128,FALSE
"1482",1175,1548,1856,2152,2640,2410,0.0738522954091816,0.165307718083324,0.110764625171511,1.15948275862069,0.174377224199288,-179.7541,4524.1875,1593.1383,25,1493,0.0448462851345539,42.2389137744904,-0.25,1,3,4,FALSE
"1483",1343,1864,2141,2588,3516,3228,0.0945231550010573,0.208391608391608,0.141769743101808,1.20878094348435,0.243061693477108,-208.3075,5559.6921,1916.6887,30,1481,0.0459898859262466,41.7677474021912,0.25,1,3,4,FALSE
"1484",1100,1587,1972,2722,3767,3390,0.15977844056242,0.297383029341792,0.239642134412611,1.38032454361055,0.312772259975605,75.1373,5494.1654,1893.8531,0,1649,0.0526559092104435,43.1074531078339,0.5,1.25,4,1,FALSE
"1485",835,1131,1284,1950,2593,2148,0.205936920222635,0.490788504053058,0.308857628690679,1.51869158878505,0.337632189837503,152.0128,3774.3745,1416.587,55,1770,0.0766789019107819,39.425440788269,-1.375,2.125,6,32,FALSE
"1486",1318,1839,2176,2791,3538,3293,0.123817193476948,0.257840013416066,0.185707096124811,1.28262867647059,0.238361918095905,-62.7340999999999,5701.9082,1929.3286,20,1680,0.079110786318779,40.3401942253113,0.25,1.75,5,16,FALSE
"1487",1386,1929,2279,2718,3280,2995,0.0878527116269762,0.18297765921974,0.131765882941471,1.19262834576569,0.180068357618277,-164.7485,5618.9819,1976.4274,20,1388,0.0448462851345539,42.2389137744904,-0.5,1,3,4,FALSE
"1488",1518,2022,2322,2799,3309,3075,0.0931458699472759,0.223022255470357,0.139705164502587,1.20542635658915,0.175279701651572,-180.5892,5782.3578,1996.4961,20,1342,0.0212427191436291,41.6610116958618,-0.75,0.75,2,4,FALSE
"1489",1502,2021,2265,2701,3401,3075,0.0877970197341925,0.216829122737219,0.131682271217155,1.1924944812362,0.200494175785387,-227.4123,5719.6654,2025.1026,20,1356,0.0235658623278141,39.5022130012512,0.5,0.75,2,64,FALSE
"1490",1435,1988,2323,2701,3699,3303,0.0752388535031847,0.160782645682688,0.112847049457657,1.16272061988808,0.228495516439721,-268.8959,5869.8987,2097.848,0,1317,0.0333209969103336,40.2876110076904,0,0.75,2,16,FALSE
"1491",1365,1779,1956,2270,2898,2751,0.0743019403691434,0.208250431091657,0.111439725541228,1.16053169734151,0.19406674907293,-280.235,4941.1696,1662.9155,10,1262,0.0176758281886578,41.0730092525482,-0.375,0.375,1,32,FALSE
"1492",1499,1954,2239,2569,3243,3044,0.0686356073211314,0.173264727501838,0.102942705625455,1.14738722644038,0.183144837650493,-295.5727,5544.5518,1893.7645,20,1312,0.0605933144688606,38.9951143264771,-0.5,1.5,5,32,FALSE
"1493",1693,2455,2995,3459,4465,4181,0.0718933994422064,0.132837102776983,0.107831745293981,1.15492487479132,0.197050938337802,-298.419,7364.6691,2514.6047,30,1285,0.0300372242927551,42.8412010669708,0.125,0.625,2,4,FALSE
"1494",1489,2145,2658,2961,3753,3661,0.0539241857981847,0.0978366160800775,0.0808790817688406,1.11399548532731,0.170800187178287,-332.4154,6379.8485,2094.6899,25,1266,0.0186317432671785,43.8928512334824,-0.5,0.5,1,128,FALSE
"1495",1419,1904,2261,2425,2853,2742,0.0349978659837815,0.0766426768856903,0.0524911981222661,1.07253427686864,0.115760657019945,-350.2533,5245.5136,1784.0681,25,1422,0.0963458865880966,43.5589061975479,0.25,2.25,7,1,FALSE
"1496",1236,1615,1711,2051,2202,1886,0.0903774587985114,0.278871391076115,0.135548172757475,1.19871420222092,0.1254791719908,-141.3879,4168.9179,1569.5309,10,1359,0.0831412300467491,40.9311122894287,0.375,1.875,7,8,FALSE
"1497",1151,1545,1798,2321,3057,2739,0.126972566156834,0.292015633724176,0.190435732491807,1.2908787541713,0.259320288362513,-59.748,4789.0601,1683.5471,20,1628,0.0968783050775528,39.7471914291382,0,2.25,8,16,FALSE
"1498",1394,1979,2253,2714,3742,3504,0.0928125629152406,0.199463482173763,0.139204831404127,1.2046160674656,0.24837364470392,-243.9825,5886.299,1981.5707,10,1189,0.0657857209444046,39.6820664405823,-0.25,1.5,6,32,FALSE
"1499",1302,1833,2172,2589,3172,2967,0.0875866414618778,0.177992146149906,0.131366166124121,1.19198895027624,0.187125748502994,-169.8259,5388.5506,1844.2262,20,1595,0.172763645648956,44.0105838775635,-1,4,16,128,FALSE
"1500",1390,1835,2115,2454,2802,2639,0.0741956664478004,0.179555084745763,0.111281321807638,1.16028368794326,0.139719341061623,-216.2075,5107.2439,1756.7552,30,1610,0.0529833734035492,44.2146018147469,-0.125,1.125,5,128,FALSE
"1501",1362,1966,2480,2951,3836,3616,0.0867243601546677,0.154588420638046,0.130074565037283,1.18991935483871,0.214692843571881,-175.1884,6190.9717,2081.6842,25,1351,0,43.4292036294937,0,0,0,4,FALSE
"1502",1295,1827,2337,2750,3558,3191,0.0811873402791429,0.146236102259047,0.121769041769042,1.17672229353872,0.207124681933842,-152.9026,5740.3754,2045.5095,0,1392,0.0294542610645294,41.7165102958679,-0.125,0.625,2,4,FALSE
"1503",1116,1551,1914,2317,2846,2538,0.0952493500354526,0.185474963181149,0.142857142857143,1.21055381400209,0.195798319327731,-87.2169000000001,4733.9797,1698.1871,0,1450,0.0526559092104435,39.038565158844,-0.25,1.25,4,32,FALSE
"1504",1346,1834,2255,2785,3489,3158,0.10515873015873,0.212988265552162,0.157722448169824,1.2350332594235,0.21483286908078,-90.0444,5699.3465,2001.8716,5,1550,0.0591503791511059,39.6018815040588,0.75,1.5,5,32,FALSE
"1505",847,1102,1260,1884,2363,2081,0.198473282442748,0.504446240905416,0.297662585466688,1.4952380952381,0.304443831079216,127.3441,3626.3376,1277.5312,25,2060,0.248221606016159,39.8092584609985,0.125,5.875,20,16,FALSE
"1506",745,926,1059,1884,2179,1819,0.28032619775739,0.777861587780502,0.420417869882793,1.77903682719547,0.345892526250772,330.3309,3303.4656,1211.2238,30,2049,0.266006112098694,39.1257224082947,-0.5,6.5,21,32,FALSE
"1507",784,1097,1200,2018,2040,1689,0.25419515226849,0.61245882000599,0.381233493863601,1.68166666666667,0.259259259259259,331.4711,3463.9903,1296.9228,5,2043,0.220283523201942,39.5022130012512,0.25,5,20,32,FALSE
"1508",1421,1965,2282,2821,3354,3130,0.10562414266118,0.230086228976351,0.158420691682179,1.2361963190184,0.190205819730305,-119.7118,5756.0988,1970.0472,30,1417,0.0591503791511059,42.544136762619,-0.125,1.375,4,4,FALSE
"1509",1108,1412,1626,2249,2817,2469,0.160774193548387,0.421401515151515,0.241130176751387,1.38314883148831,0.268062120189061,51.3284,4451.4688,1592.0811,0,1766,0.0708370506763458,44.1314606070518,-0.125,1.875,6,128,FALSE
"1510",1140,1486,1890,2492,3453,3135,0.137380191693291,0.284876017414348,0.206046776953793,1.31851851851852,0.292532285233015,-8.15379999999982,5126.1817,1754.6737,35,1671,0.0503035522997379,43.0025762319565,0.375,1.125,4,1,FALSE
"1511",1225,1662,2063,2795,3639,3300,0.150679291889667,0.305687797544475,0.225995677678296,1.35482307319438,0.27639424763241,60.0083000000001,5582.3514,1920.6767,35,1819,0.140730187296867,43.4292036294937,0.375,3.125,11,1,FALSE
"1512",1155,1662,2062,2558,3315,3069,0.107359307359307,0.197814469171253,0.161021534465967,1.24054316197866,0.233029570392412,-83.1174999999999,5277.0194,1800.9872,30,1669,0.0625570043921471,43.3626354932785,0.125,1.375,4,1,FALSE
"1513",1641,2289,2774,3196,4193,4120,0.0706867671691792,0.14004114953209,0.106021271250314,1.1521268925739,0.203674465336587,-334.3024,6912.9329,2221.0834,0,1231,0.0131753943860531,39.038565158844,0.25,0.25,1,64,FALSE
"1514",1084,1479,1737,2410,2883,2399,0.162285989872197,0.357750372102913,0.243399638336347,1.38744962579159,0.248051948051948,119.4901,4632.6681,1752.644,20,1341,0.0358276851475239,39.6673617362976,-0.25,0.75,3,16,FALSE
"1515",1261,1728,1914,2350,2750,2339,0.102251407129456,0.249000571102227,0.153359127682026,1.22779519331243,0.179245283018868,-105.3985,4780.325,1800.018,30,1345,0.0766789019107819,39.5789847373962,0.625,1.875,6,16,FALSE
"1516",1069,1377,1659,2087,2619,2249,0.114255205552589,0.265871536836874,0.171359935940211,1.2579867389994,0.224403927068724,-45.6912000000001,4241.6519,1567.8321,20,1442,0.0949111431837082,39.882719039917,0.75,2.25,8,16,FALSE
"1517",1414,1935,2286,2790,3792,3688,0.099290780141844,0.213486953575059,0.148921501034177,1.22047244094488,0.247778874629812,-217.3195,5991.9458,1917.2837,15,1302,0.0131753943860531,39.038565158844,0.25,0.25,1,64,FALSE
"1518",1092,1479,1772,2357,3198,2512,0.141680794381206,0.3046875,0.212495459498729,1.33013544018059,0.28692152917505,42.5799000000002,4747.6391,1900.6621,15,1391,0.100524343550205,40.9559006690979,0,2.25,8,8,FALSE
"1519",1092,1479,1772,2357,3198,2512,0.141680794381206,0.3046875,0.212495459498729,1.33013544018059,0.28692152917505,42.5799000000002,4747.6391,1900.6621,0,1393,0.089512899518013,40.6681175231934,0.625,2.125,7,16,FALSE
"1520",1102,1475,1683,2152,2687,2345,0.122294654498044,0.294154540893126,0.183418068048494,1.27866904337493,0.22974828375286,-52.7068999999998,4383.0683,1594.1176,25,1263,0.0333209969103336,45,0,0.75,2,64,FALSE
"1521",1221,1617,1941,2455,3286,2869,0.116924476797088,0.2598847203964,0.175366769020812,1.26481195260175,0.257317773101205,-74.1781999999999,5090.6999,1842.4619,0,1266,0.0242908541113138,39.7471914291382,-0.375,0.625,2,32,FALSE
"1522",1287,1726,2114,2787,3606,3161,0.137318914507243,0.289114185067446,0.205957359991839,1.31835383159886,0.260839160839161,20.6054999999999,5602.8879,2012.5644,0,1662,0.0526559092104435,43.1074531078339,0,1.25,4,2,FALSE
"1523",1287,1726,2114,2787,3606,3161,0.137318914507243,0.289114185067446,0.205957359991839,1.31835383159886,0.260839160839161,20.6054999999999,5602.8879,2012.5644,20,1662,0.0526559092104435,43.1074531078339,0,1.25,4,2,FALSE
"1524",1375,1931,2368,2987,3698,3291,0.115592903828198,0.224812958524007,0.17337316777145,1.26140202702703,0.219254863171777,-36.5935999999996,6019.9147,2150.6359,40,1493,0.0377128832042217,43.3185464143753,-0.125,0.875,3,1,FALSE
"1525",1375,1931,2368,2987,3698,3291,0.115592903828198,0.224812958524007,0.17337316777145,1.26140202702703,0.219254863171777,-36.5935999999996,6019.9147,2150.6359,5,1493,0.0377128832042217,43.3185464143753,-0.125,0.875,3,1,FALSE
"1526",1163,1579,1813,2359,2953,2705,0.130872483221477,0.302292104971764,0.196285200718993,1.3011583011583,0.239194292908099,-43.5896,4795.4309,1651.4949,35,1650,0.0831412300467491,45,0.875,2.125,6,64,FALSE
"1527",1356,1852,2120,2656,3387,3093,0.112227805695142,0.25734588054542,0.168324086674343,1.25283018867925,0.23007081895769,-123.16,5513.4067,1913.6721,5,1591,0.0579699277877808,44.632826179266,-0.125,1.375,5,128,FALSE
"1528",1609,2096,2461,2893,3507,3196,0.0806873365707882,0.193115780062584,0.121019703053506,1.17553839902479,0.175268096514745,-227.4407,6052.1888,2133.2593,15,1356,0.0474716164171696,44.733747959137,0.375,1.125,3,64,FALSE
"1529",1191,1620,1858,2020,2437,2250,0.0417741103661681,0.0955977811873008,0.0626530875338404,1.08719052744887,0.134807916181607,-285.3151,4382.4523,1547.3553,25,1473,0.153456553816795,42.3341026306152,0.5,3.5,14,2,FALSE
"1530",2207,2806,3057,3464,4029,3890,0.062413740223892,0.19364354362927,0.0936134324925247,1.13313706247956,0.137171888230313,-464.3895,7449.5207,2502.7925,40,1189,8.88178419700125e-16,43.4292036294937,0,0,0,64,FALSE
"1531",1515,1978,2234,2760,3524,3168,0.105326391670004,0.273815720978657,0.157973771148263,1.2354521038496,0.224036123654047,-168.6563,5781.0325,2043.5103,0,1334,0.0499583967030048,40.2876110076904,0.375,1.125,3,16,FALSE
"1532",1377,1837,2090,2591,3522,3166,0.107028412732322,0.260693100218545,0.160525472604934,1.23971291866029,0.255167498218104,-169.6346,5516.5574,1938.9204,20,1382,0.0377128832042217,38.8274717330933,-0.125,0.875,3,64,FALSE
"1533",1376,1871,2175,2892,3638,3265,0.141503848431024,0.318780010670461,0.212234829797731,1.32965517241379,0.251677275073112,3.70389999999992,5809.2865,2038.5772,25,1504,0.0588575042784214,44.8581029474735,0.25,1.5,5,32,FALSE
"1534",1717,2247,2567,2954,3334,3130,0.0700959971019743,0.176567205036956,0.105134474327628,1.15075964160499,0.129977969835621,-281.6774,6161.3685,2132.3586,30,1302,0.0131753943860531,43.1074531078339,-0.25,0.25,1,128,FALSE
"1535",1542,2042,2257,2520,3011,2834,0.0550554741469542,0.146176078257003,0.082574568288854,1.116526362428,0.143128321943812,-344.7404,5450.8996,1881.0666,25,1315,0.0186317432671785,44.5363523960114,0.5,0.5,1,1,FALSE
"1536",1550,2004,2255,2519,2895,2671,0.0552995391705069,0.149152542372881,0.0829406220546654,1.11707317073171,0.124271844660194,-311.5712,5361.2774,1893.4861,25,1312,0.0235658623278141,39.5022130012512,-0.5,0.75,2,32,FALSE
"1537",1449,1865,2198,2519,2941,2834,0.0680517277930888,0.165788658196467,0.102066772655008,1.14604185623294,0.144580657715509,-251.6336,5303.2694,1776.2622,25,1302,0.0412245281040668,39.5022130012512,0.125,0.875,3,32,FALSE
"1538",1599,2141,2453,2720,3563,3456,0.0516141503962884,0.122555769760397,0.0774137431139461,1.10884631064003,0.184507978723404,-409.5228,6042.4907,1991.2606,0,1285,0.0186317432671785,39.8239636421204,-0.5,0.5,1,64,FALSE
"1539",1202,1620,1939,2382,3073,2894,0.102522564221245,0.22141143542583,0.153766053453662,1.22846828261991,0.226256983240223,-132.611,4984.2678,1669.9728,45,1485,0.0186317432671785,42.9655561447144,0.5,0.5,1,1,FALSE
"1540",1087,1447,1912,2415,2889,2535,0.116246822278715,0.219248539796007,0.174350086655113,1.26307531380753,0.203499270985211,25.9906,4752.7111,1722.3545,0,1507,0.0529833734035492,42.6438055038452,0.125,1.125,5,2,FALSE
"1541",1069,1411,1798,2215,2706,2340,0.103912285073511,0.209064474080016,0.155849009592625,1.23192436040044,0.201598579040853,-35.3675999999999,4454.1936,1641.8448,15,1518,0.0416425801813602,40.2876110076904,-2.25,2.75,10,32,FALSE
"1542",1179,1654,2139,2583,3190,2961,0.0940279542566709,0.168808455630751,0.141026998411858,1.20757363253857,0.197222743479077,-87.2594999999999,5271.5611,1808.899,25,1385,0.0176758281886578,41.0730092525482,-0.375,0.375,1,16,FALSE
"1543",1099,1620,1912,2450,2822,2571,0.123337918386061,0.236774931784174,0.184985673352436,1.28138075313808,0.192226446979299,-2.13070000000005,4834.5496,1695.6822,0,1450,0.0317217446863651,41.4535155296326,-0.25,0.75,2,4,FALSE
"1544",1101,1481,1970,2450,2915,2440,0.108597285067873,0.199551010226989,0.162877502544961,1.24365482233503,0.193449334698055,27.0768000000003,4808.0851,1828.9686,0,1599,0.111341014504433,42.3220548629761,-2.125,3.125,11,4,FALSE
"1545",1244,1694,2001,2518,3100,2800,0.114405842000443,0.248796920115496,0.171589777630269,1.2583708145927,0.215447951382082,-69.2131999999997,5122.7306,1802.9628,30,1604,0.0459898859262466,43.5198636054993,-0.25,1,3,1,FALSE
"1546",1342,1714,1878,1979,1968,1949,0.0261861550427794,0.0793276782909205,0.0392741412832145,1.05378061767838,0.0234009360374415,-335.0102,4224.0608,1435.4573,15,1208,0.0317217446863651,41.4535155296326,0.25,0.75,2,16,FALSE
"1547",1342,1714,1878,1979,1968,1949,0.0261861550427794,0.0793276782909205,0.0392741412832145,1.05378061767838,0.0234009360374415,-335.0102,4224.0608,1435.4573,15,1207,0.0242908541113138,41.3179879188538,-0.625,0.625,2,4,FALSE
"1548",1579,2029,2277,2482,2819,2765,0.0430762765286825,0.119116792562464,0.06460762685156,1.09003074220466,0.106357927786499,-377.1078,5366.414,1791.2285,25,1194,0.0166651234030724,41.8584072589874,0.375,0.375,1,4,FALSE
"1549",1353,1795,2083,2417,2960,2733,0.0742222222222222,0.175107476145538,0.111320964337296,1.16034565530485,0.173904421971049,-226.1504,5115.1417,1781.7917,25,1460,0.0471055805683136,39.5022130012512,0,1,4,32,FALSE
"1550",1295,1765,2057,2352,2640,2473,0.0669085960535269,0.148018063221274,0.100351513777072,1.14341273699562,0.124121779859485,-209.6456,4879.2934,1696.5175,30,1509,0.0176758281886578,39.5022130012512,-0.5,1,3,2,FALSE
"1551",1480,1975,2456,2822,3656,3620,0.0693444486547935,0.141662796098467,0.104006820119352,1.14902280130293,0.196335078534031,-287.8397,6076.194,1934.2611,25,1509,1.77635683940025e-15,40.2876110076904,0,0,0,32,FALSE
"1552",1122,1554,1944,2655,3611,3130,0.154598825831703,0.301016088060965,0.231873029677139,1.36574074074074,0.3000900090009,79.0954000000002,5322.3943,1921.1718,30,1589,0.106316350400448,42.5331482887268,-0.125,2.375,9,2,FALSE
"1553",1143,1592,1974,2621,3633,3163,0.140805223068553,0.274454907949436,0.211184854749211,1.32776089159068,0.295880149812734,18.4515000000001,5354.0103,1928.213,30,1600,0.146722555160522,43.0539329051971,-1,3.5,12,2,FALSE
"1554",1046,1383,1720,2289,3105,2608,0.141930656023946,0.298530954879328,0.212869435091657,1.33081395348837,0.287046632124352,34.7807000000001,4623.6165,1730.8997,35,1682,0.0506463386118412,42.0235559940338,-0.375,1.125,4,2,FALSE
"1555",1108,1529,1950,2691,3428,2771,0.159663865546218,0.304587306806971,0.239469998922762,1.38,0.274823354406843,165.8855,5193.2742,2018.0412,5,1642,0.0941853746771812,44.2770206332207,-1.125,2.125,8,128,FALSE
"1556",1452,1909,2233,2758,3475,3232,0.105189340813464,0.249193089044997,0.157768205950115,1.23510971786834,0.217589348283111,-149.4651,5737.2024,1954.5049,30,1593,0.0412245281040668,39.5022130012512,0.125,0.875,3,32,FALSE
"1557",1123,1381,1718,2222,2621,2215,0.127918781725888,0.306681270536692,0.191853825656643,1.29336437718277,0.208112468310671,27.5212000000001,4357.237,1632.2941,30,1488,0.0428721718490124,42.9221050739288,-0.25,1,4,2,FALSE
"1558",1256,1730,2060,2623,3083,2739,0.120222079863335,0.252965492451474,0.180313867833885,1.27330097087379,0.198911141357185,-18.2085999999997,5213.664,1871.3499,25,1476,0.0176758281886578,41.0730092525482,-0.375,0.375,1,16,FALSE
"1559",1473,2009,2429,2991,3752,3460,0.103690036900369,0.215540385057912,0.155520708421732,1.23137093454096,0.214043035107588,-125.6392,6164.1516,2122.5568,30,1436,0.0166651234030724,41.8584072589874,0.375,0.375,1,4,FALSE
"1560",1118,1386,1635,2022,2366,2149,0.105824446267432,0.280597447795824,0.158714969241285,1.23669724770642,0.18270432391902,-81.4419999999999,4102.7635,1442.2869,30,1644,0.133824467658997,39.0973210334778,0.625,3.125,10,64,FALSE
"1561",2023,2697,3050,3591,3930,3785,0.0814636349947297,0.201279857132227,0.122186253105473,1.17737704918033,0.126074498567335,-284.7122,7380.5421,2489.8051,85,1189,0.00589248817414045,39.5022130012512,-0.125,0.125,1,32,FALSE
"1562",1461,2072,2311,2686,3144,2702,0.0750450270162097,0.167545348941113,0.11255627813907,1.16226741670273,0.152703941338222,-215.9389,5583.1051,2098.9479,15,1265,0.0474716164171696,39.6265678405762,-0.125,1.125,4,32,FALSE
"1563",1010,1444,1512,1949,1855,1525,0.126264085524415,0.316942268639397,0.18936877076412,1.28902116402116,0.101871101871102,12.3746000000001,3691.6174,1434.2309,40,1428,0.216706812381744,42.3728587627411,-3,5.75,22,4,FALSE
"1564",1460,1993,2276,2448,2774,2568,0.0364098221845893,0.0834141610087294,0.0546089533283945,1.07557117750439,0.0986138613861386,-345.9091,5247.6346,1864.1949,30,1208,0.0176758281886578,41.0730092525482,0.625,0.625,1,4,FALSE
"1565",1310,1720,1845,2200,2709,2386,0.0877626699629172,0.257544979686593,0.131627734519837,1.19241192411924,0.189723320158103,-202.8578,4660.7944,1698.014,30,1215,0.0358276851475239,39.6673617362976,0,0.75,3,64,FALSE
"1566",2035,2729,3095,3580,4075,3939,0.0726591760299626,0.176018001016186,0.108980600704067,1.15670436187399,0.136680613668061,-348.833,7495.6064,2513.4643,25,1189,0.00589248817414045,41.0730092525482,-0.125,0.125,1,4,FALSE
"1567",1482,1980,2284,2820,3456,3190,0.105015673981191,0.247689463955638,0.157508081104907,1.23467600700525,0.20418118466899,-144.155,5821.0116,2008.2284,25,1295,0.0474716164171696,39.6265678405762,0.125,1.125,4,32,FALSE
"1568",1216,1580,1897,2458,2953,2477,0.128817451205511,0.297076890489303,0.193203994948915,1.29573010015814,0.217731958762887,17.7618000000001,4857.4037,1834.4891,30,1533,0.158942759037018,40.774510383606,-1.875,3.875,15,16,FALSE
"1569",1245,1698,1948,2624,3429,3166,0.147856517935258,0.339664355341172,0.221760524876982,1.34702258726899,0.275432397247536,-13.0447,5343.2449,1804.5865,30,1528,0.0176758281886578,41.0730092525482,0.375,0.375,1,4,FALSE
"1570",1296,1664,1948,2492,3408,3101,0.122522522522523,0.304864380183815,0.183763089742146,1.27926078028747,0.272591486183719,-107.0486,5242.2159,1803.6967,30,1618,0.195549756288528,43.6843860149384,1.625,4.625,15,1,FALSE
"1571",1711,2288,2487,2958,3775,3592,0.0865013774104683,0.233237595325344,0.129740152419429,1.18938480096502,0.205685084637496,-316.3425,6379.4619,2134.1861,25,1418,1.77635683940025e-15,43.4292036294937,0,0,0,2,FALSE
"1572",1262,1660,1914,2350,2799,2536,0.102251407129456,0.249427917620137,0.153359127682026,1.22779519331243,0.187778485041375,-114.866,4812.9316,1699.3088,30,1553,0.0416425801813602,40.2876110076904,-0.125,0.875,3,16,FALSE
"1573",1195,1451,1573,1816,1993,1817,0.0717025671289466,0.264994547437296,0.107537984953533,1.15448188175461,0.117779024116657,-197.1492,3800.0234,1354.7351,25,1627,0.118753768503666,40.720018863678,1.625,3.375,9,16,FALSE
"1574",970,1246,1461,2015,2613,2274,0.159378596087457,0.394924436840605,0.239033510714799,1.3791923340178,0.282768777614138,44.0164,4020.1291,1445.986,30,1651,0.0773498490452766,42.7964549064636,0,1.75,6,2,FALSE
"1575",940,1335,1706,2208,2698,2203,0.1282575370465,0.232622798887859,0.19236173202197,1.29425556858148,0.225249772933697,66.3789,4307.3483,1671.016,5,1304,0.0372505597770214,39.8239636421204,0.625,0.875,3,16,FALSE
"1576",1023,1403,1818,2440,3452,2917,0.146077970878347,0.273936404474588,0.219091229306094,1.34213421342134,0.310056925996205,59.7583999999999,4947.6234,1836.0863,0,1399,0.0333209969103336,40.2876110076904,0,0.75,2,16,FALSE
"1577",1175,1584,1906,2539,3519,3143,0.142407199100112,0.306478164036022,0.213586773141379,1.33210912906611,0.297327188940092,-13.1104999999997,5232.3625,1828.0694,60,1588,0.112863905727863,41.5599083900452,-0.125,2.625,8,4,FALSE
"1578",900,1241,1427,2109,2490,2200,0.192873303167421,0.434727180010199,0.289269051321928,1.47792571829012,0.271381159050294,158.7343,3983.4655,1408.7001,25,1632,0.110725797712803,38.9436135292053,-1.5,3.5,13,32,FALSE
"1579",1206,1715,1932,2507,3454,3146,0.129533678756477,0.284371909000989,0.194278634981417,1.29761904761905,0.282584478277014,-93.6918999999997,5269.5417,1812.4137,20,1326,0.0841692388057709,40.8619160652161,0,2,7,8,FALSE
"1580",1100,1517,1765,2305,3287,2912,0.132678132678133,0.290572535514421,0.198992752733079,1.30594900849858,0.301266825019794,-65.0710999999999,4851.2775,1714.3471,30,1519,0.179569855332375,40.843777179718,0,4.25,15,8,FALSE
"1581",1105,1542,1819,2340,3271,2951,0.125270497715797,0.262204328132864,0.187883159033538,1.28642111050027,0.285265225933202,-77.4163,4916.6004,1707.1722,0,1326,0.0300372242927551,40.8756136894226,-0.125,0.625,2,16,FALSE
"1582",1106,1403,1763,2208,2972,2527,0.112062452782674,0.247662511130899,0.168072516681355,1.25241066364152,0.255332629355861,-54.3195000000001,4561.2381,1696.222,0,1386,0.0377128832042217,43.3185464143753,-0.125,0.875,3,1,FALSE
"1583",1288,1749,2129,2438,3222,3112,0.067659294941975,0.139113992436521,0.101477832512315,1.1451385627055,0.204260885815735,-263.5369,5289.3344,1734.8503,0,1370,0.0186317432671785,42.9655561447144,-0.5,0.5,1,2,FALSE
"1584",930,1279,1541,2270,2667,2259,0.191288375754395,0.401254953764861,0.28689492325856,1.47306943543154,0.267585551330798,206.3035,4229.6811,1562.7742,40,1804,0.146722555160522,39.4223828315735,1.25,3.5,12,64,FALSE
"1585",1287,1783,2044,2572,3245,3014,0.114384748700173,0.254605072813193,0.171558540019495,1.25831702544031,0.227075061448289,-110.4508,5317.8585,1812.2048,20,1359,0.0333209969103336,41.8584072589874,0,0.75,2,4,FALSE
"1586",1220,1646,2045,2607,3431,3082,0.120808254514187,0.245286312849162,0.181192907039226,1.27481662591687,0.253104455807159,-43.5893999999999,5341.6185,1873.3462,15,1445,0.0428721718490124,42.9221050739288,0.25,1,4,2,FALSE
"1587",1283,1746,1958,2272,2970,2720,0.0742316784869976,0.178469932931681,0.111334357640941,1.16036772216547,0.205357142857143,-252.6895,4928.3021,1722.5435,20,1318,0.0249947942793369,41.8584072589874,0.125,0.625,2,4,FALSE
"1588",1018,1372,1536,1906,2533,2134,0.107495642068565,0.26519495412844,0.161220043572985,1.24088541666667,0.245023347259769,-102.5204,4003.9454,1509.931,30,1608,0.0941853746771812,41.1354279518127,-7.25,7.25,15,8,FALSE
"1589",1765,2390,2675,3117,3958,3580,0.0763121546961326,0.186324930444313,0.114458351316357,1.16523364485981,0.193426805367104,-318.4939,6682.4444,2372.0441,20,1255,0.0377128832042217,40.176953792572,-0.125,0.875,3,16,FALSE
"1590",1765,2390,2675,3117,3958,3580,0.0763121546961326,0.186324930444313,0.114458351316357,1.16523364485981,0.193426805367104,-318.4939,6682.4444,2372.0441,0,1255,0.0377128832042217,40.176953792572,-0.125,0.875,3,16,FALSE
"1591",1593,2121,2509,3017,3705,3383,0.0919290626131017,0.207363866438077,0.137881118248439,1.20247110402551,0.192468619246862,-184.1512,6261.9399,2192.9835,25,1583,0.0705931782722473,41.0730092525482,0.5,1.75,6,8,FALSE
"1592",1889,2625,3019,3654,4181,3978,0.0951595983815375,0.208840360455173,0.142728703079344,1.21033454786353,0.161388888888889,-205.475399999999,7465.1325,2524.3858,15,1284,0.0166651234030724,43.4292036294937,-0.375,0.375,1,128,FALSE
"1593",1687,2310,2677,3152,3995,3780,0.0814891061931721,0.180952380952381,0.122223175229436,1.17743742995891,0.197541966426859,-285.5479,6712.0621,2262.6207,0,1304,0.0166651234030724,43.4292036294937,-0.375,0.375,1,128,FALSE
"1594",1804,2308,2702,3015,3991,3874,0.0547489942277418,0.137328887328887,0.0821163095758636,1.11584011843079,0.192589272374122,-438.4454,6690.6905,2191.6722,0,1299,0.0186317432671785,42.9655561447144,-0.125,0.375,2,2,FALSE
